CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 04401_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 44
CASTNO = 1
DATE = 20070228
TIME = 1835
LATITUDE = -49.6981
LONGITUDE = 90.8160
DEPTH =  3841
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    6.8777,2,   33.8297,2,     297.5,2,         1,     405.1,     0.162,2, -999.0000,9
       2.0,2,    6.8790,2,   33.8295,2,     296.1,2,         1,     413.9,     0.159,2, -999.0000,9
       4.0,2,    6.8803,2,   33.8292,2,     296.5,2,        48,     422.8,     0.157,2, -999.0000,9
       6.0,2,    6.8815,2,   33.8290,2,     296.9,2,       120,     431.6,     0.155,2,    0.0775,2
       8.0,2,    6.8827,2,   33.8290,2,     296.8,2,       156,     442.0,     0.155,2,    0.0784,2
      10.0,2,    6.8824,2,   33.8291,2,     299.7,2,        96,     450.8,     0.153,2,    0.0792,2
      12.0,2,    6.8840,2,   33.8288,2,     298.0,2,       156,     459.5,     0.155,2,    0.0788,2
      14.0,2,    6.8837,2,   33.8289,2,     298.8,2,       204,     467.5,     0.153,2,    0.0759,2
      16.0,2,    6.8849,2,   33.8296,2,     299.0,2,        84,     476.3,     0.154,2,    0.0727,2
      18.0,2,    6.8848,2,   33.8300,2,     299.7,2,       120,     488.2,     0.156,2,    0.0690,2
      20.0,2,    6.8842,2,   33.8297,2,     300.3,2,        72,     495.3,     0.156,2,    0.0666,2
      22.0,2,    6.8836,2,   33.8298,2,     299.3,2,        96,     501.3,     0.152,2,    0.0657,2
      24.0,2,    6.8829,2,   33.8299,2,     300.7,2,       107,     512.9,     0.156,2,    0.0666,2
      26.0,2,    6.8829,2,   33.8301,2,     300.9,2,       144,     520.6,     0.155,2,    0.0678,2
      28.0,2,    6.8814,2,   33.8309,2,     300.8,2,        84,     529.5,     0.156,2,    0.0678,2
      30.0,2,    6.8624,2,   33.8369,2,     298.5,2,        94,     537.8,     0.156,2,    0.0678,2
      32.0,2,    6.8226,2,   33.8565,2,     302.3,2,       156,     544.5,     0.154,2,    0.0682,2
      34.0,2,    6.8305,2,   33.8700,2,     300.4,2,       104,     552.7,     0.159,2,    0.0702,2
      36.0,2,    6.8384,2,   33.8738,2,     298.3,2,       237,     560.7,     0.156,2,    0.0735,2
      38.0,2,    6.8427,2,   33.8815,2,     299.7,2,       108,     568.7,     0.156,2,    0.0763,2
      40.0,2,    6.8258,2,   33.8929,2,     299.5,2,       132,     578.5,     0.154,2,    0.0796,2
      42.0,2,    6.8088,2,   33.9004,2,     298.2,2,        96,     585.2,     0.152,2,    0.0829,2
      44.0,2,    6.7875,2,   33.9129,2,     299.2,2,        72,     591.5,     0.153,2,    0.0873,2
