CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 01201_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 12
CASTNO = 1
DATE = 20070218
TIME = 1132
LATITUDE = -63.0034
LONGITUDE = 82.0099
DEPTH =  2693
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    0.9508,2,   33.7767,2,     332.6,2,         1,     215.3,      -999,2,    0.3387,2
       2.0,2,    0.9728,2,   33.7770,2,     334.8,2,         1,     246.3,      -999,2,    0.3344,2
       4.0,2,    0.9948,2,   33.7773,2,     335.5,2,        72,     277.3,      -999,2,    0.3279,2
       6.0,2,    1.0168,2,   33.7776,2,     336.2,2,       107,     308.3,      -999,2,    0.3235,2
       8.0,2,    0.9734,2,   33.7767,2,     336.1,2,       119,     325.3,      -999,2,    0.3218,2
      10.0,2,    0.9579,2,   33.7758,2,     334.7,2,       108,     330.0,      -999,2,    0.3209,2
      12.0,2,    0.9419,2,   33.7756,2,     335.7,2,       144,     335.6,      -999,2,    0.3240,2
      14.0,2,    0.9333,2,   33.7756,2,     335.8,2,       156,     342.0,      -999,2,    0.3279,2
      16.0,2,    0.9333,2,   33.7758,2,     336.5,2,       156,     348.5,      -999,2,    0.3287,2
      18.0,2,    0.9338,2,   33.7759,2,     336.0,2,        96,     354.9,      -999,2,    0.3314,2
      20.0,2,    0.9327,2,   33.7761,2,     336.5,2,        96,     361.5,      -999,2,    0.3322,2
      22.0,2,    0.9306,2,   33.7760,2,     336.7,2,       120,     368.3,      -999,2,    0.3305,2
      24.0,2,    0.9268,2,   33.7761,2,     335.7,2,       168,     374.3,      -999,2,    0.3279,2
      26.0,2,    0.9246,2,   33.7767,2,     336.3,2,       132,     380.5,      -999,2,    0.3244,2
      28.0,2,    0.9239,2,   33.7779,2,     335.9,2,        96,     386.6,      -999,2,    0.3257,2
      30.0,2,    0.9221,2,   33.7788,2,     335.2,2,        60,     392.0,      -999,2,    0.3305,2
      32.0,2,    0.9226,2,   33.7789,2,     335.5,2,        60,     395.6,      -999,2,    0.3366,2
      34.0,2,    0.9251,2,   33.7799,2,     336.3,2,        72,     402.8,      -999,2,    0.3405,2
      36.0,2,    0.9262,2,   33.7801,2,     335.1,2,        48,     411.8,      -999,2,    0.3357,2
      38.0,2,    0.9278,2,   33.7804,2,     335.2,2,       120,     416.9,      -999,2,    0.3300,2
      40.0,2,    0.9410,2,   33.7844,2,     335.7,2,        84,     424.0,      -999,2,    0.3283,2
      42.0,2,    0.9542,2,   33.7886,2,     335.2,2,        93,     429.5,      -999,2,    0.3335,2
      44.0,2,    0.8990,2,   33.7996,2,     334.6,2,       108,     436.2,      -999,2,    0.3335,2
      46.0,2,    0.5535,2,   33.8418,2,     318.3,2,       130,     443.4,      -999,2,    0.3080,2
      48.0,2,    0.4104,2,   33.8525,2,     311.6,2,       107,     449.5,      -999,2,    0.2723,2
      50.0,2,    0.1536,2,   33.8737,2,     311.6,2,        93,     454.6,      -999,2,    0.2199,2
      52.0,2,   -0.2861,2,   33.9363,2,     296.4,2,       108,     461.7,      -999,2,    0.1450,2
      54.0,2,   -0.4433,2,   33.9731,2,     290.3,2,        95,     466.8,      -999,2,    0.0943,2
      56.0,2,   -0.4541,2,   33.9826,2,     285.8,2,        84,     472.3,      -999,2,    0.0824,2
      58.0,2,   -0.4878,2,   34.0055,2,     284.1,2,       152,     478.0,      -999,2,    0.0759,2
      60.0,2,   -0.4937,2,   34.0420,2,     281.4,2,       119,     483.8,      -999,2,    0.0661,2
      62.0,2,   -0.4690,2,   34.0780,2,     269.4,2,       179,     490.0,      -999,2,    0.0600,2
      64.0,2,   -0.4369,2,   34.0917,2,     267.3,2,        71,     495.3,      -999,2,    0.0568,2
      66.0,2,   -0.4212,2,   34.0974,2,     268.5,2,        84,     500.0,      -999,2,    0.0560,2
      68.0,2,   -0.3812,2,   34.1160,2,     266.2,2,        47,     506.3,      -999,2,    0.0572,2
      70.0,2,   -0.3794,2,   34.1166,2,     265.3,2,        72,     511.3,      -999,2,    0.0576,2
      72.0,2,   -0.3988,2,   34.1103,2,     263.1,2,        93,     520.4,      -999,2,    0.0544,2
      74.0,2,   -0.2710,2,   34.1627,2,     264.9,2,        60,     525.5,      -999,2,    0.0487,2
      76.0,2,   -0.2629,2,   34.1652,2,     255.2,2,        69,     531.5,      -999,2,    0.0467,2
      78.0,2,   -0.2290,2,   34.1691,2,     244.5,2,       188,     540.4,      -999,2,    0.0463,2
      80.0,2,   -0.1370,2,   34.1976,2,     248.8,2,        47,     546.3,      -999,2,    0.0438,2
      82.0,2,    0.0752,2,   34.2551,2,     250.6,2,        59,     548.5,      -999,2,    0.0398,2
      84.0,2,    0.0658,2,   34.2521,2,     234.9,2,        48,     557.8,      -999,2,    0.0370,2
      86.0,2,    0.1479,2,   34.2747,2,     235.7,2,        80,     562.1,      -999,2,    0.0354,2
      88.0,2,    0.2328,2,   34.2960,2,     227.1,2,       106,     570.5,      -999,2,    0.0341,2
      90.0,2,    0.2862,2,   34.3046,2,     218.0,2,        92,     577.3,      -999,2,    0.0329,2
      92.0,2,    0.3939,2,   34.3292,2,     218.5,2,       120,     584.3,      -999,2,    0.0329,2
      94.0,2,    0.4204,2,   34.3336,2,     214.4,2,       119,     590.3,      -999,2,    0.0329,2
      96.0,2,    0.4809,2,   34.3470,2,     214.7,2,        82,     596.0,      -999,2,    0.0333,2
      98.0,2,    0.5066,2,   34.3530,2,     212.3,2,       130,     602.1,      -999,2,    0.0325,2
     100.0,2,    0.6385,2,   34.3822,2,     210.8,2,        94,     608.6,      -999,2,    0.0293,2
     102.0,2,    0.6546,2,   34.3848,2,     204.9,2,        94,     614.9,      -999,2,    0.0273,2
     104.0,2,    0.6963,2,   34.3942,2,     206.0,2,        48,     619.8,      -999,2,    0.0261,2
     106.0,2,    0.7074,2,   34.3961,2,     205.3,2,       190,     624.8,      -999,2,    0.0241,2
     108.0,2,    0.7368,2,   34.4028,2,     203.5,2,        81,     630.6,      -999,2,    0.0217,2
     110.0,2,    0.7656,2,   34.4102,2,     204.5,2,       107,     634.5,      -999,2,    0.0196,2
     112.0,2,    0.7799,2,   34.4130,2,     202.0,2,       155,     640.0,      -999,2,    0.0188,2
     114.0,2,    0.7967,2,   34.4177,2,     201.7,2,        47,     644.3,      -999,2,    0.0192,2
     116.0,2,    0.7972,2,   34.4174,2,     201.7,2,       120,     648.7,      -999,2,    0.0184,2
     118.0,2,    0.8000,2,   34.4180,2,     201.5,2,        96,     653.8,      -999,2,    0.0180,2
     120.0,2,    0.8075,2,   34.4197,2,     201.5,2,        83,     657.5,      -999,2,    0.0192,2
     122.0,2,    0.8317,2,   34.4249,2,     201.1,2,       144,     662.5,      -999,2,    0.0184,2
     124.0,2,    0.8403,2,   34.4270,2,     200.0,2,        36,     668.0,      -999,2,    0.0168,2
     126.0,2,    0.8449,2,   34.4285,2,     200.5,2,        60,     670.0,      -999,2,    0.0180,2
     128.0,2,    0.8438,2,   34.4275,2,     199.9,2,       168,     674.8,      -999,2,    0.0201,2
     130.0,2,    0.8485,2,   34.4294,2,     199.8,2,        84,     680.0,      -999,2,    0.0184,2
     132.0,2,    0.8700,2,   34.4336,2,     199.7,2,        94,     684.1,      -999,2,    0.0160,2
     134.0,2,    0.9102,2,   34.4401,2,     198.7,2,        48,     689.3,      -999,2,    0.0148,2
     136.0,2,    0.9259,2,   34.4418,2,     198.7,2,        94,     693.2,      -999,2,    0.0144,2
     138.0,2,    0.9403,2,   34.4462,2,     197.9,2,        72,     697.3,      -999,2,    0.0136,2
     140.0,2,    0.9430,2,   34.4468,2,     197.2,2,       144,     701.8,      -999,2,    0.0136,2
     142.0,2,    0.9542,2,   34.4507,2,     196.6,2,        83,     706.5,      -999,2,    0.0132,2
     144.0,2,    0.9597,2,   34.4511,2,     196.6,2,       132,     711.0,      -999,2,    0.0124,2
