CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 02102_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 21
CASTNO = 2
DATE = 20070220
TIME = 1636
LATITUDE = -58.6101
LONGITUDE = 82.0101
DEPTH =  1548
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    1.4009,2,   33.9992,2,     330.3,2,         1,     344.9,     0.162,2,    0.2633,2
       2.0,2,    1.3974,2,   33.9988,2,     330.3,2,        24,     348.3,     0.161,2,    0.2590,2
       4.0,2,    1.3939,2,   33.9983,2,     330.3,2,        96,     351.7,     0.160,2,    0.2522,2
       6.0,2,    1.3919,2,   33.9981,2,     330.8,2,       156,     361.9,     0.161,2,    0.2488,2
       8.0,2,    1.3913,2,   33.9981,2,     331.5,2,       144,     370.4,     0.161,2,    0.2496,2
      10.0,2,    1.3933,2,   33.9980,2,     331.7,2,       144,     378.3,     0.160,2,    0.2509,2
      12.0,2,    1.3936,2,   33.9980,2,     332.1,2,       132,     384.9,     0.159,2,    0.2501,2
      14.0,2,    1.3929,2,   33.9980,2,     332.1,2,       144,     390.8,     0.160,2,    0.2475,2
      16.0,2,    1.3919,2,   33.9982,2,     332.2,2,       132,     396.9,     0.159,2,    0.2462,2
      18.0,2,    1.3910,2,   33.9984,2,     332.8,2,        72,     402.8,     0.162,2,    0.2479,2
      20.0,2,    1.3909,2,   33.9982,2,     333.0,2,       156,     407.9,     0.162,2,    0.2501,2
      22.0,2,    1.3887,2,   33.9988,2,     332.7,2,       107,     414.1,     0.162,2,    0.2509,2
      24.0,2,    1.3709,2,   33.9990,2,     333.0,2,       131,     419.0,     0.164,2,    0.2518,2
      26.0,2,    1.3245,2,   34.0019,2,     332.2,2,       132,     424.5,     0.164,2,    0.2518,2
      28.0,2,    1.3321,2,   34.0012,2,     332.0,2,       131,     430.0,     0.160,2,    0.2526,2
      30.0,2,    1.3195,2,   34.0016,2,     331.9,2,       132,     435.5,     0.162,2,    0.2539,2
      32.0,2,    1.3207,2,   34.0018,2,     331.7,2,        59,     439.5,     0.167,2,    0.2547,2
      34.0,2,    1.3230,2,   34.0010,2,     331.8,2,        70,     444.5,     0.162,2,    0.2556,2
      36.0,2,    1.3193,2,   34.0018,2,     331.9,2,       144,     451.3,     0.161,2,    0.2552,2
      38.0,2,    1.3113,2,   34.0021,2,     331.4,2,        95,     456.3,     0.160,2,    0.2564,2
      40.0,2,    1.3093,2,   34.0018,2,     331.7,2,       144,     461.3,     0.164,2,    0.2577,2
      42.0,2,    1.3443,2,   34.0012,2,     332.0,2,        68,     465.8,     0.160,2,    0.2564,2
      44.0,2,    1.3479,2,   34.0006,2,     332.2,2,       177,     471.1,     0.161,2,    0.2543,2
