CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 05402_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 54
CASTNO = 2
DATE = 20070303
TIME = 1710
LATITUDE = -45.4371
LONGITUDE = 94.6366
DEPTH =  3136
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   10.7434,2,   34.2945,2,     274.7,2,         1,     224.6,     0.149,2,    0.0833,2
       2.0,2,   10.7572,2,   34.2948,2,     275.1,2,         1,     236.1,     0.148,2,    0.0820,2
       4.0,2,   10.7710,2,   34.2951,2,     275.5,2,       234,     247.6,     0.147,2,    0.0800,2
       6.0,2,   10.7848,2,   34.2954,2,     275.9,2,        83,     259.0,     0.146,2,    0.0788,2
       8.0,2,   10.7923,2,   34.2956,2,     276.5,2,        96,     264.7,     0.148,2,    0.0788,2
      10.0,2,   10.7926,2,   34.2953,2,     276.8,2,       178,     271.5,     0.147,2,    0.0800,2
      12.0,2,   10.7244,2,   34.2928,2,     277.3,2,        96,     277.3,     0.146,2,    0.0824,2
      14.0,2,   10.7291,2,   34.2927,2,     277.6,2,       140,     282.3,     0.147,2,    0.0857,2
      16.0,2,   10.6012,2,   34.2894,2,     277.9,2,       155,     288.6,     0.147,2,    0.0894,2
      18.0,2,   10.5896,2,   34.2895,2,     278.2,2,       106,     294.1,     0.146,2,    0.0914,2
      20.0,2,   10.5788,2,   34.2893,2,     278.4,2,       142,     299.9,     0.147,2,    0.0918,2
      22.0,2,   10.5726,2,   34.2896,2,     278.6,2,       120,     305.8,     0.147,2,    0.0931,2
      24.0,2,   10.5744,2,   34.2908,2,     278.7,2,       132,     311.9,     0.148,2,    0.0947,2
      26.0,2,   10.5732,2,   34.2917,2,     279.1,2,        71,     316.8,     0.145,2,    0.0964,2
      28.0,2,   10.5633,2,   34.2895,2,     279.0,2,        70,     322.8,     0.144,2,    0.0976,2
      30.0,2,   10.5546,2,   34.2886,2,     278.8,2,       156,     329.0,     0.146,2,    0.0980,2
      32.0,2,   10.5512,2,   34.2880,2,     279.1,2,       132,     335.0,     0.148,2,    0.0968,2
      34.0,2,   10.5532,2,   34.2893,2,     279.2,2,       180,     341.5,     0.146,2,    0.0955,2
      36.0,2,   10.5494,2,   34.2889,2,     279.4,2,        84,     347.1,     0.153,2,    0.0951,2
      38.0,2,   10.5506,2,   34.2894,2,     279.4,2,        96,     352.7,     0.146,2,    0.0943,2
      40.0,2,   10.5493,2,   34.2896,2,     279.3,2,       132,     358.5,     0.149,2,    0.0931,2
      42.0,2,   10.5397,2,   34.2871,2,     279.4,2,       107,     364.6,     0.150,2,    0.0931,2
      44.0,2,   10.5281,2,   34.2851,2,     279.4,2,       108,     370.2,     0.147,2,    0.0939,2
