CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 08301_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 83
CASTNO = 1
DATE = 20070312
TIME = 0042
LATITUDE = -31.3003
LONGITUDE = 95.0023
DEPTH =  1477
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   19.9222,2,   35.6417,2,     229.5,2,         1,     124.0,     0.136,2,    0.0873,2
       2.0,2,   19.9241,2,   35.6434,2,     229.9,2,         1,     141.9,     0.140,2,    0.0865,2
       4.0,2,   19.9261,2,   35.6452,2,     230.2,2,       156,     159.7,     0.144,2,    0.0853,2
       6.0,2,   19.9280,2,   35.6470,2,     230.4,2,       155,     177.5,     0.148,2,    0.0841,2
       8.0,2,   19.9288,2,   35.6472,2,     230.5,2,       107,     183.0,     0.147,2,    0.0837,2
      10.0,2,   19.9307,2,   35.6482,2,     231.5,2,       120,     187.8,     0.144,2,    0.0837,2
      12.0,2,   19.9319,2,   35.6496,2,     232.1,2,       120,     192.8,     0.142,2,    0.0837,2
      14.0,2,   19.9372,2,   35.6549,2,     231.5,2,       118,     197.8,     0.142,2,    0.0820,2
      16.0,2,   19.9618,2,   35.6755,2,     231.6,2,       119,     202.8,     0.144,2,    0.0763,2
      18.0,2,   20.1221,2,   35.7875,2,     231.1,2,       130,     208.0,     0.143,2,    0.0661,2
      20.0,2,   20.1971,2,   35.8429,2,     230.3,2,        60,     212.0,     0.136,2,    0.0572,2
      22.0,2,   20.2029,2,   35.8452,2,     230.1,2,       177,     217.0,     0.142,2,    0.0544,2
      24.0,2,   20.2129,2,   35.8503,2,     230.3,2,        60,     222.0,     0.140,2,    0.0540,2
      26.0,2,   20.2147,2,   35.8509,2,     229.5,2,       118,     225.8,     0.140,2,    0.0540,2
      28.0,2,   20.2176,2,   35.8524,2,     229.9,2,       118,     230.8,     0.144,2,    0.0536,2
      30.0,2,   20.2099,2,   35.8542,2,     229.7,2,        83,     235.1,     0.134,2,    0.0536,2
      32.0,2,   20.1960,2,   35.8510,2,     229.7,2,       143,     239.8,     0.146,2,    0.0540,2
      34.0,2,   20.1927,2,   35.8522,2,     230.2,2,        84,     244.5,     0.139,2,    0.0544,2
      36.0,2,   20.1807,2,   35.8503,2,     229.5,2,        95,     248.3,     0.141,2,    0.0544,2
      38.0,2,   20.1775,2,   35.8500,2,     229.4,2,       144,     253.3,     0.140,2,    0.0540,2
      40.0,2,   20.1719,2,   35.8507,2,     229.6,2,        60,     257.5,     0.140,2,    0.0532,2
      42.0,2,   20.1694,2,   35.8515,2,     229.4,2,       108,     261.0,     0.139,2,    0.0527,2
      44.0,2,   20.1655,2,   35.8509,2,     229.3,2,       120,     265.8,     0.142,2,    0.0527,2
