CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 03801_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 38
CASTNO = 1
DATE = 20070226
TIME = 2239
LATITUDE = -52.2514
LONGITUDE = 88.3035
DEPTH =  4301
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    3.3992,2,   33.7798,2,     315.4,2,         1,     275.5,     0.153,2,    0.1346,2
       2.0,2,    3.3984,2,   33.7799,2,     316.0,2,         1,     285.5,     0.153,2,    0.1346,2
       4.0,2,    3.3975,2,   33.7800,2,     316.7,2,       131,     295.6,     0.152,2,    0.1338,2
       6.0,2,    3.3966,2,   33.7800,2,     317.3,2,       144,     305.6,     0.152,2,    0.1334,2
       8.0,2,    3.3967,2,   33.7799,2,     317.6,2,       168,     312.6,     0.151,2,    0.1334,2
      10.0,2,    3.3969,2,   33.7800,2,     317.9,2,       156,     320.0,     0.152,2,    0.1334,2
      12.0,2,    3.3973,2,   33.7801,2,     318.3,2,       132,     329.7,     0.151,2,    0.1334,2
      14.0,2,    3.3973,2,   33.7799,2,     318.6,2,       156,     338.3,     0.152,2,    0.1334,2
      16.0,2,    3.3955,2,   33.7800,2,     318.7,2,       168,     347.8,     0.153,2,    0.1334,2
      18.0,2,    3.3984,2,   33.7803,2,     318.9,2,        96,     356.2,     0.156,2,    0.1334,2
      20.0,2,    3.3983,2,   33.7803,2,     319.1,2,        96,     364.3,     0.153,2,    0.1330,2
      22.0,2,    3.3975,2,   33.7801,2,     319.2,2,       132,     374.2,     0.151,2,    0.1330,2
      24.0,2,    3.3965,2,   33.7801,2,     319.2,2,       120,     383.5,     0.149,2,    0.1330,2
      26.0,2,    3.3984,2,   33.7801,2,     319.0,2,       132,     392.0,     0.154,2,    0.1334,2
      28.0,2,    3.3964,2,   33.7800,2,     319.3,2,       106,     400.5,     0.152,2,    0.1338,2
      30.0,2,    3.3884,2,   33.7798,2,     319.5,2,       141,     407.8,     0.153,2,    0.1355,2
      32.0,2,    3.3755,2,   33.7796,2,     319.5,2,       131,     417.3,     0.152,2,    0.1375,2
      34.0,2,    3.3742,2,   33.7793,2,     319.5,2,       143,     426.0,     0.154,2,    0.1396,2
      36.0,2,    3.3607,2,   33.7793,2,     319.8,2,       107,     433.7,     0.153,2,    0.1421,2
      38.0,2,    3.3422,2,   33.7791,2,     319.7,2,       144,     443.1,     0.154,2,    0.1450,2
      40.0,2,    3.2921,2,   33.7779,2,     320.5,2,        59,     451.0,     0.153,2,    0.1475,2
      42.0,2,    3.2435,2,   33.7784,2,     320.8,2,       177,     460.4,     0.155,2,    0.1491,2
      44.0,2,    3.2283,2,   33.7784,2,     320.9,2,       167,     469.2,     0.154,2,    0.1500,2
      46.0,2,    3.2325,2,   33.7793,2,     320.6,2,       142,     478.6,     0.154,2,    0.1500,2
      48.0,2,    3.2135,2,   33.7776,2,     320.8,2,       155,     487.1,     0.154,2,    0.1491,2
      50.0,2,    3.2046,2,   33.7775,2,     321.2,2,       216,     495.8,     0.155,2,    0.1483,2
      52.0,2,    3.2081,2,   33.7794,2,     321.1,2,       152,     503.5,     0.154,2,    0.1471,2
      54.0,2,    3.2175,2,   33.7816,2,     320.2,2,       144,     512.8,     0.155,2,    0.1454,2
      56.0,2,    3.2179,2,   33.7815,2,     320.1,2,        96,     519.9,     0.154,2,    0.1442,2
      58.0,2,    3.2177,2,   33.7823,2,     320.0,2,        96,     528.5,     0.153,2,    0.1429,2
      60.0,2,    3.2154,2,   33.7832,2,     319.7,2,        94,     537.5,     0.153,2,    0.1388,2
      62.0,2,    3.1688,2,   33.7834,2,     319.8,2,       131,     548.2,     0.149,2,    0.1313,2
      64.0,2,    3.1390,2,   33.7832,2,     320.0,2,       143,     556.3,     0.152,2,    0.1243,2
      66.0,2,    3.1071,2,   33.7832,2,     320.2,2,       215,     565.3,     0.153,2,    0.1185,2
      68.0,2,    3.0428,2,   33.7837,2,     320.5,2,       189,     573.8,     0.155,2,    0.1136,2
      70.0,2,    2.9840,2,   33.7819,2,     321.3,2,       155,     581.9,     0.152,2,    0.1103,2
      72.0,2,    2.9326,2,   33.7784,2,     322.2,2,       190,     589.8,     0.154,2,    0.1095,2
      74.0,2,    2.9088,2,   33.7777,2,     322.8,2,       178,     597.5,     0.154,2,    0.1087,2
      76.0,2,    2.8947,2,   33.7775,2,     322.7,2,       189,     605.3,     0.156,2,    0.1083,2
      78.0,2,    2.8658,2,   33.7765,2,     323.3,2,       104,     611.5,     0.153,2,    0.1074,2
      80.0,2,    2.8032,2,   33.7740,2,     324.2,2,       131,     616.6,     0.156,2,    0.1062,2
      82.0,2,    2.7632,2,   33.7729,2,     324.8,2,       132,     622.0,     0.153,2,    0.1058,2
      84.0,2,    2.7278,2,   33.7721,2,     325.4,2,       119,     627.3,     0.155,2,    0.1058,2
      86.0,2,    2.6332,2,   33.7676,2,     326.9,2,        71,     631.3,     0.152,2,    0.1050,2
      88.0,2,    2.5142,2,   33.7625,2,     328.4,2,       143,     635.8,     0.157,2,    0.1033,2
      90.0,2,    2.3966,2,   33.7582,2,     330.3,2,       120,     641.3,     0.156,2,    0.1029,2
      92.0,2,    2.3454,2,   33.7561,2,     331.6,2,        60,     645.0,     0.150,2,    0.1037,2
      94.0,2,    2.2579,2,   33.7528,2,     333.0,2,       155,     649.6,     0.152,2,    0.1037,2
      96.0,2,    2.1756,2,   33.7488,2,     334.7,2,        70,     654.3,     0.151,2,    0.1037,2
      98.0,2,    2.1313,2,   33.7467,2,     335.2,2,        70,     657.3,     0.151,2,    0.1041,2
     100.0,2,    2.1062,2,   33.7457,2,     336.0,2,       107,     661.0,     0.152,2, -999.0000,9
     102.0,2,    2.0795,2,   33.7458,2,     336.5,2,       120,     665.8,     0.150,2,    0.1050,2
     104.0,2,    2.0401,2,   33.7464,2,     337.3,2,        48,     669.3,     0.151,2,    0.1066,2
     106.0,2,    1.9962,2,   33.7438,2,     338.1,2,        70,     671.8,     0.149,2,    0.1070,2
     108.0,2,    1.9875,2,   33.7442,2,     338.1,2,        35,     678.5,     0.154,2,    0.1062,2
     110.0,2,    1.9961,2,   33.7464,2,     337.8,2,        95,     681.3,     0.151,2,    0.1050,2
