CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 02701_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 27
CASTNO = 1
DATE = 20070222
TIME = 0205
LATITUDE = -56.8971
LONGITUDE = 83.3054
DEPTH =  4529
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    2.1222,2,   33.8855,2,     325.6,2,         1,     361.2,     0.159,2, -999.0000,9
       2.0,2,    2.1212,2,   33.8850,2,     326.4,2,        36,     372.0,     0.154,2, -999.0000,9
       4.0,2,    2.1201,2,   33.8846,2,     326.7,2,        96,     382.9,     0.148,2,    0.1371,2
       6.0,2,    2.1186,2,   33.8847,2,     330.6,2,        84,     404.2,     0.153,2,    0.1363,2
       8.0,2,    2.1187,2,   33.8846,2,     330.6,2,       156,     418.1,     0.155,2,    0.1355,2
      10.0,2,    2.1185,2,   33.8847,2,     331.2,2,       240,     431.2,     0.154,2,    0.1351,2
      12.0,2,    2.1186,2,   33.8847,2,     330.8,2,       108,     439.3,     0.149,2,    0.1351,2
      14.0,2,    2.1162,2,   33.8852,2,     329.1,2,        72,     446.9,     0.153,2,    0.1351,2
      16.0,2,    2.1143,2,   33.8853,2,     329.7,2,        84,     456.3,     0.157,2,    0.1355,2
      18.0,2,    2.1137,2,   33.8852,2,     329.3,2,       120,     465.3,     0.156,2,    0.1355,2
      20.0,2,    2.1133,2,   33.8852,2,     330.4,2,        72,     471.0,     0.154,2,    0.1355,2
      22.0,2,    2.1151,2,   33.8850,2,     328.7,2,       192,     481.9,     0.151,2,    0.1355,2
      24.0,2,    2.1160,2,   33.8852,2,     328.0,2,        96,     490.5,     0.154,2,    0.1363,2
      26.0,2,    2.1187,2,   33.8848,2,     328.3,2,        84,     498.2,     0.150,2,    0.1363,2
      28.0,2,    2.1194,2,   33.8846,2,     329.3,2,       180,     506.7,     0.153,2,    0.1355,2
      30.0,2,    2.1161,2,   33.8850,2,     328.7,2,       132,     516.0,     0.152,2,    0.1355,2
      32.0,2,    2.1183,2,   33.8846,2,     329.9,2,       120,     522.6,     0.150,2,    0.1355,2
      34.0,2,    2.1185,2,   33.8847,2,     330.2,2,       108,     530.9,     0.153,2,    0.1363,2
      36.0,2,    2.1181,2,   33.8848,2,     329.8,2,       132,     538.3,     0.154,2,    0.1363,2
      38.0,2,    2.1149,2,   33.8853,2,     326.5,2,        72,     546.6,     0.156,2,    0.1355,2
      40.0,2,    2.1050,2,   33.8858,2,     330.5,2,       142,     555.8,     0.150,2,    0.1355,2
      42.0,2,    2.0876,2,   33.8871,2,     327.9,2,        83,     562.4,     0.151,2,    0.1367,2
      44.0,2,    2.0684,2,   33.8884,2,     327.6,2,        60,     569.0,     0.153,2,    0.1380,2
      46.0,2,    2.0474,2,   33.8885,2,     331.2,2,        93,     584.0,     0.152,2,    0.1388,2
      48.0,2,    2.0462,2,   33.8886,2,     330.3,2,        96,     595.4,     0.155,2,    0.1392,2
      50.0,2,    2.0426,2,   33.8889,2,     328.2,2,        84,     604.1,     0.150,2,    0.1396,2
      52.0,2,    2.0419,2,   33.8891,2,     329.4,2,        84,     613.5,     0.153,2,    0.1396,2
      54.0,2,    2.0396,2,   33.8902,2,     331.4,2,       168,     624.3,     0.153,2,    0.1396,2
      56.0,2,    2.0354,2,   33.8916,2,     330.1,2,       180,     632.0,     0.154,2,    0.1396,2
      58.0,2,    2.0360,2,   33.8914,2,     330.6,2,       144,     638.8,     0.155,2,    0.1396,2
      60.0,2,    2.0307,2,   33.8929,2,     329.0,2,       143,     645.8,     0.155,2,    0.1413,2
      62.0,2,    1.9757,2,   33.9058,2,     331.2,2,        72,     653.3,     0.152,2,    0.1450,2
      64.0,2,    1.9759,2,   33.9062,2,     329.8,2,        58,     660.0,     0.157,2,    0.1475,2
      66.0,2,    1.9787,2,   33.9056,2,     330.8,2,       106,     668.5,     0.153,2,    0.1483,2
      68.0,2,    1.9734,2,   33.9065,2,     332.2,2,        96,     675.2,     0.156,2,    0.1508,2
      70.0,2,    1.9302,2,   33.9157,2,     329.4,2,        60,     682.5,     0.155,2,    0.1545,2
      72.0,2,    1.9240,2,   33.9167,2,     332.1,2,        36,     690.5,     0.154,2,    0.1558,2
      74.0,2,    1.9154,2,   33.9176,2,     332.4,2,        72,     696.5,     0.158,2,    0.1554,2
