CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 01701_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 17
CASTNO = 1
DATE = 20070219
TIME = 1725
LATITUDE = -60.4802
LONGITUDE = 82.0020
DEPTH =  1775
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    0.9082,2,   33.8268,2,     332.5,2,         1,     364.3,     0.163,2, -999.0000,9
       2.0,2,    0.9050,2,   33.8263,2,     332.5,2,        12,     366.0,     0.166,2,    0.3830,2
       4.0,2,    0.9019,2,   33.8258,2,     332.7,2,        72,     367.8,     0.168,2, -999.0000,9
       6.0,2,    0.8929,2,   33.8257,2,     336.6,2,       107,     378.1,     0.171,2,    0.3856,2
       8.0,2,    0.8872,2,   33.8258,2,     337.6,2,       120,     387.9,     0.168,2,    0.3852,2
      10.0,2,    0.8874,2,   33.8258,2,     336.0,2,       108,     395.0,     0.166,2,    0.3843,2
      12.0,2,    0.8853,2,   33.8263,2,     334.1,2,        35,     400.1,     0.168,2,    0.3878,2
      14.0,2,    0.8800,2,   33.8258,2,     336.1,2,        96,     404.8,     0.166,2,    0.3865,2
      16.0,2,    0.8777,2,   33.8263,2,     333.5,2,        72,     411.3,     0.167,2,    0.3816,2
      18.0,2,    0.8775,2,   33.8267,2,     334.7,2,        48,     415.8,     0.161,2,    0.3856,2
      20.0,2,    0.8780,2,   33.8264,2,     334.2,2,        72,     419.8,     0.170,2,    0.3891,2
      22.0,2,    0.8772,2,   33.8269,2,     332.5,2,        36,     425.0,     0.169,2,    0.3874,2
      24.0,2,    0.8778,2,   33.8267,2,     336.6,2,        48,     429.3,     0.169,2,    0.3896,2
      26.0,2,    0.8787,2,   33.8270,2,     338.1,2,        72,     436.0,     0.169,2,    0.3913,2
      28.0,2,    0.8787,2,   33.8270,2,     337.0,2,        72,     442.3,     0.169,2,    0.3874,2
      30.0,2,    0.8792,2,   33.8272,2,     334.8,2,        84,     446.1,     0.164,2,    0.3843,2
      32.0,2,    0.8784,2,   33.8274,2,     333.2,2,        60,     452.5,     0.167,2,    0.3816,2
      34.0,2,    0.8785,2,   33.8275,2,     333.6,2,       108,     456.2,     0.167,2,    0.3821,2
      36.0,2,    0.8781,2,   33.8274,2,     333.3,2,        72,     460.8,     0.168,2,    0.3856,2
      38.0,2,    0.8778,2,   33.8275,2,     333.6,2,       132,     465.7,     0.166,2,    0.3896,2
      40.0,2,    0.8762,2,   33.8274,2,     334.5,2,        60,     470.5,     0.166,2,    0.3896,2
      42.0,2,    0.8728,2,   33.8279,2,     334.6,2,        48,     472.8,     0.164,2,    0.3882,2
      44.0,2,    0.8724,2,   33.8281,2,     334.5,2,        36,     474.5,     0.166,2,    0.3882,2
