CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 03902_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 39
CASTNO = 2
DATE = 20070227
TIME = 0633
LATITUDE = -51.8204
LONGITUDE = 88.7805
DEPTH =  4226
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    5.3252,2,   33.8080,2,     308.3,2,         1,     307.4,     0.167,2, -999.0000,9
       2.0,2,    5.3205,2,   33.8077,2,     308.9,2,         1,     314.6,     0.163,2, -999.0000,9
       4.0,2,    5.3157,2,   33.8074,2,     309.1,2,        24,     321.8,     0.158,2,    0.1587,2
       6.0,2,    5.3110,2,   33.8072,2,     309.3,2,        84,     329.0,     0.154,2,    0.1570,2
       8.0,2,    5.3068,2,   33.8070,2,     309.4,2,        96,     340.3,     0.156,2,    0.1558,2
      10.0,2,    5.3070,2,   33.8070,2,     310.5,2,       108,     350.0,     0.153,2,    0.1558,2
      12.0,2,    5.3087,2,   33.8068,2,     308.3,2,       156,     362.0,     0.160,2,    0.1558,2
      14.0,2,    5.3071,2,   33.8070,2,     309.4,2,       107,     372.7,     0.161,2,    0.1562,2
      16.0,2,    5.3070,2,   33.8069,2,     309.9,2,       192,     386.8,     0.156,2,    0.1562,2
      18.0,2,    5.3053,2,   33.8069,2,     310.6,2,        96,     394.8,     0.156,2,    0.1562,2
      20.0,2,    5.3054,2,   33.8068,2,     309.6,2,       156,     403.7,     0.156,2,    0.1562,2
      22.0,2,    5.3050,2,   33.8068,2,     308.6,2,       252,     412.5,     0.155,2,    0.1562,2
      24.0,2,    5.3045,2,   33.8069,2,     310.5,2,       120,     420.3,     0.156,2,    0.1562,2
      26.0,2,    5.3043,2,   33.8066,2,     309.5,2,       132,     426.6,     0.155,2,    0.1566,2
      28.0,2,    5.3044,2,   33.8069,2,     309.4,2,       108,     437.8,     0.154,2,    0.1562,2
      30.0,2,    5.3046,2,   33.8068,2,     309.9,2,       144,     448.7,     0.157,2,    0.1562,2
      32.0,2,    5.3050,2,   33.8068,2,     309.2,2,        96,     456.5,     0.157,2,    0.1562,2
      34.0,2,    5.3056,2,   33.8068,2,     309.9,2,       144,     466.0,     0.156,2,    0.1558,2
      36.0,2,    5.3035,2,   33.8067,2,     309.6,2,       132,     475.1,     0.154,2,    0.1558,2
      38.0,2,    5.3025,2,   33.8067,2,     309.3,2,       168,     484.4,     0.157,2,    0.1550,2
      40.0,2,    5.3013,2,   33.8066,2,     309.4,2,       108,     491.9,     0.158,2,    0.1545,2
      42.0,2,    5.3016,2,   33.8067,2,     310.2,2,        72,     500.5,     0.154,2,    0.1545,2
      44.0,2,    5.3034,2,   33.8068,2,     309.7,2,        72,     507.8,     0.155,2,    0.1541,2
