CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 03701_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 37
CASTNO = 1
DATE = 20070226
TIME = 1613
LATITUDE = -52.6857
LONGITUDE = 87.8866
DEPTH =  4466
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    2.1339,2,   33.7294,2,     327.8,2,         1,     267.2,     0.159,2,    0.0841,2
       2.0,2,    2.1325,2,   33.7293,2,     328.0,2,         1,     283.6,     0.155,2,    0.0833,2
       4.0,2,    2.1310,2,   33.7293,2,     328.1,2,       120,     299.9,     0.151,2,    0.0824,2
       6.0,2,    2.1296,2,   33.7292,2,     328.3,2,       120,     316.3,     0.147,2,    0.0820,2
       8.0,2,    2.1301,2,   33.7292,2,     328.9,2,       180,     327.4,     0.151,2,    0.0816,2
      10.0,2,    2.1299,2,   33.7291,2,     329.1,2,        72,     336.3,     0.152,2,    0.0820,2
      12.0,2,    2.1240,2,   33.7293,2,     329.5,2,       143,     344.2,     0.150,2,    0.0829,2
      14.0,2,    2.1042,2,   33.7296,2,     329.7,2,       167,     353.4,     0.149,2,    0.0845,2
      16.0,2,    2.0998,2,   33.7300,2,     330.0,2,       204,     362.2,     0.149,2,    0.0857,2
      18.0,2,    2.0948,2,   33.7300,2,     330.3,2,       106,     370.0,     0.150,2,    0.0865,2
      20.0,2,    2.0746,2,   33.7303,2,     330.3,2,       202,     378.1,     0.149,2,    0.0882,2
      22.0,2,    2.0471,2,   33.7308,2,     330.5,2,       190,     386.8,     0.148,2,    0.0910,2
      24.0,2,    2.0211,2,   33.7313,2,     330.6,2,       203,     395.1,     0.148,2,    0.0935,2
      26.0,2,    2.0192,2,   33.7318,2,     331.0,2,       144,     402.8,     0.150,2,    0.0951,2
      28.0,2,    2.0151,2,   33.7320,2,     330.9,2,       180,     412.0,     0.148,2,    0.0955,2
      30.0,2,    2.0087,2,   33.7318,2,     331.0,2,       168,     419.5,     0.150,2,    0.0968,2
      32.0,2,    2.0061,2,   33.7321,2,     331.1,2,        84,     428.4,     0.148,2,    0.0972,2
      34.0,2,    2.0002,2,   33.7319,2,     331.2,2,        96,     435.8,     0.152,2,    0.0976,2
      36.0,2,    1.9893,2,   33.7313,2,     331.1,2,       180,     444.0,     0.150,2,    0.0984,2
      38.0,2,    1.9708,2,   33.7310,2,     331.4,2,       130,     451.2,     0.150,2,    0.0996,2
      40.0,2,    1.9507,2,   33.7305,2,     331.5,2,       216,     459.3,     0.150,2,    0.1013,2
      42.0,2,    1.9408,2,   33.7305,2,     331.5,2,        84,     465.5,     0.152,2,    0.1021,2
      44.0,2,    1.9386,2,   33.7301,2,     331.6,2,        96,     470.5,     0.153,2,    0.1021,2
