CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 02301_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 23
CASTNO = 1
DATE = 20070221
TIME = 0116
LATITUDE = -57.9163
LONGITUDE = 82.2286
DEPTH =  1970
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    1.3040,2,   33.8695,2,     328.2,2,         1,     475.0,     0.180,2,    0.2467,2
       2.0,2,    1.3021,2,   33.8690,2,     328.2,2,        24,     476.3,     0.170,2,    0.2462,2
       4.0,2,    1.3002,2,   33.8686,2,     328.3,2,        36,     477.5,     0.161,2,    0.2454,2
       6.0,2,    1.2999,2,   33.8684,2,     328.3,2,        96,     486.1,     0.160,2,    0.2449,2
       8.0,2,    1.2997,2,   33.8683,2,     329.8,2,       156,     501.3,     0.164,2,    0.2445,2
      10.0,2,    1.2995,2,   33.8683,2,     329.9,2,       156,     513.5,     0.166,2,    0.2424,2
      12.0,2,    1.3010,2,   33.8684,2,     330.0,2,       132,     526.4,     0.164,2,    0.2403,2
      14.0,2,    1.3027,2,   33.8681,2,     330.2,2,       179,     536.2,     0.165,2,    0.2398,2
      16.0,2,    1.3007,2,   33.8686,2,     330.4,2,        84,     546.0,     0.168,2,    0.2411,2
      18.0,2,    1.3013,2,   33.8687,2,     330.8,2,       168,     561.5,     0.166,2,    0.2432,2
      20.0,2,    1.3013,2,   33.8687,2,     331.3,2,       132,     571.8,     0.165,2,    0.2428,2
      22.0,2,    1.3003,2,   33.8688,2,     331.1,2,        72,     577.5,     0.165,2,    0.2394,2
      24.0,2,    1.2999,2,   33.8688,2,     331.1,2,       108,     585.5,     0.163,2,    0.2398,2
      26.0,2,    1.2995,2,   33.8690,2,     331.0,2,        84,     593.0,     0.164,2,    0.2445,2
      28.0,2,    1.2999,2,   33.8688,2,     331.2,2,       131,     601.0,     0.164,2,    0.2467,2
      30.0,2,    1.3003,2,   33.8687,2,     331.0,2,       180,     608.5,     0.164,2,    0.2445,2
      32.0,2,    1.3000,2,   33.8688,2,     331.5,2,        72,     613.8,     0.167,2,    0.2424,2
      34.0,2,    1.3006,2,   33.8687,2,     331.1,2,        96,     620.3,     0.165,2,    0.2441,2
      36.0,2,    1.3003,2,   33.8689,2,     331.4,2,        72,     626.0,     0.170,2,    0.2471,2
      38.0,2,    1.3004,2,   33.8689,2,     331.4,2,        84,     632.8,     0.168,2,    0.2454,2
      40.0,2,    1.3012,2,   33.8688,2,     331.2,2,       120,     640.3,     0.166,2,    0.2394,2
      42.0,2,    1.3002,2,   33.8688,2,     331.2,2,       168,     646.3,     0.163,2,    0.2390,2
      44.0,2,    1.2977,2,   33.8695,2,     331.3,2,       144,     652.8,     0.161,2,    0.2488,2
