CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 05901_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 59
CASTNO = 1
DATE = 20070305
TIME = 0104
LATITUDE = -43.0108
LONGITUDE = 95.0063
DEPTH =  3255
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   13.1195,2,   34.7116,2,     260.4,2,         1,     506.9,     0.154,2,    0.2031,2
       2.0,2,   13.1224,2,   34.7118,2,     261.8,2,         1,     530.1,     0.151,2,    0.2031,2
       4.0,2,   13.1254,2,   34.7119,2,     262.3,2,        71,     553.3,     0.147,2,    0.2039,2
       6.0,2,   13.1283,2,   34.7121,2,     262.9,2,       132,     576.5,     0.144,2,    0.2043,2
       8.0,2,   13.1286,2,   34.7122,2,     262.3,2,       108,     591.7,     0.149,2,    0.2060,2
      10.0,2,   13.1286,2,   34.7120,2,     263.1,2,       264,     604.8,     0.148,2,    0.2107,2
      12.0,2,   13.1279,2,   34.7120,2,     263.7,2,       120,     616.6,     0.147,2,    0.2267,2
      14.0,2,   13.1298,2,   34.7120,2,     263.5,2,        72,     627.6,     0.147,2,    0.2471,2
      16.0,2,   13.1310,2,   34.7121,2,     263.8,2,        96,     641.8,     0.149,2,    0.2599,2
      18.0,2,   13.1294,2,   34.7120,2,     263.9,2,        84,     652.5,     0.147,2,    0.2671,2
      20.0,2,   13.1309,2,   34.7119,2,     263.5,2,       228,     666.2,     0.146,2,    0.2727,2
      22.0,2,   13.1310,2,   34.7118,2,     263.6,2,       120,     676.2,     0.144,2,    0.2778,2
      24.0,2,   13.1320,2,   34.7120,2,     263.4,2,       156,     689.1,     0.144,2,    0.2817,2
      26.0,2,   13.1323,2,   34.7121,2,     263.6,2,       108,     701.5,     0.148,2,    0.2804,2
      28.0,2,   13.1305,2,   34.7119,2,     263.7,2,       156,     714.7,     0.146,2,    0.2770,2
      30.0,2,   13.1300,2,   34.7119,2,     263.2,2,       228,     724.0,     0.147,2,    0.2744,2
      32.0,2,   13.1303,2,   34.7119,2,     263.9,2,       132,     731.5,     0.148,2,    0.2714,2
      34.0,2,   13.1309,2,   34.7119,2,     263.7,2,       108,     738.8,     0.146,2,    0.2688,2
      36.0,2,   13.1322,2,   34.7120,2,     263.3,2,       120,     746.7,     0.147,2,    0.2671,2
      38.0,2,   13.1327,2,   34.7122,2,     264.4,2,        72,     755.8,     0.148,2,    0.2667,2
      40.0,2,   13.1331,2,   34.7123,2,     263.4,2,        72,     763.8,     0.148,2,    0.2667,2
      42.0,2,   13.1325,2,   34.7122,2,     263.4,2,        48,     773.8,     0.149,2,    0.2676,2
      44.0,2,   13.1327,2,   34.7122,2,     264.1,2,        84,     779.1,     0.148,2,    0.2684,2
