CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 04201_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 42
CASTNO = 1
DATE = 20070228
TIME = 0418
LATITUDE = -50.5706
LONGITUDE = 90.0306
DEPTH =  4028
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    6.1941,2,   33.7584,2,     300.2,2,         1,     338.3,     0.166,2,    0.1483,2
       2.0,2,    6.1960,2,   33.7584,2,     301.1,2,         1,     345.0,     0.163,2,    0.1483,2
       4.0,2,    6.1979,2,   33.7584,2,     301.6,2,        48,     351.8,     0.161,2,    0.1487,2
       6.0,2,    6.1998,2,   33.7585,2,     302.1,2,       156,     358.5,     0.159,2,    0.1496,2
       8.0,2,    6.1907,2,   33.7582,2,     302.7,2,       179,     374.6,     0.154,2,    0.1500,2
      10.0,2,    6.1891,2,   33.7584,2,     302.8,2,       178,     390.6,     0.158,2,    0.1500,2
      12.0,2,    6.1915,2,   33.7584,2,     302.7,2,       144,     405.2,     0.156,2,    0.1504,2
      14.0,2,    6.1782,2,   33.7582,2,     303.3,2,       250,     420.5,     0.153,2,    0.1504,2
      16.0,2,    6.1537,2,   33.7584,2,     303.4,2,       238,     436.2,     0.156,2,    0.1516,2
      18.0,2,    6.1421,2,   33.7584,2,     303.9,2,       178,     449.4,     0.156,2,    0.1525,2
      20.0,2,    6.1382,2,   33.7587,2,     303.4,2,        96,     460.5,     0.156,2,    0.1525,2
      22.0,2,    6.1407,2,   33.7589,2,     303.8,2,       108,     475.6,     0.155,2,    0.1521,2
      24.0,2,    6.1348,2,   33.7584,2,     303.1,2,       167,     489.5,     0.157,2,    0.1496,2
      26.0,2,    6.1158,2,   33.7585,2,     303.8,2,       204,     503.5,     0.156,2,    0.1458,2
      28.0,2,    6.1031,2,   33.7586,2,     303.4,2,       322,     516.1,     0.157,2,    0.1433,2
      30.0,2,    6.1048,2,   33.7589,2,     303.6,2,       154,     526.8,     0.158,2,    0.1429,2
      32.0,2,    6.1005,2,   33.7587,2,     303.8,2,       131,     541.1,     0.154,2,    0.1438,2
      34.0,2,    6.0894,2,   33.7585,2,     303.7,2,       130,     552.8,     0.156,2,    0.1462,2
      36.0,2,    6.0811,2,   33.7589,2,     303.6,2,       200,     566.4,     0.159,2,    0.1504,2
      38.0,2,    6.0641,2,   33.7577,2,     303.8,2,       234,     581.1,     0.156,2,    0.1537,2
      40.0,2,    6.0733,2,   33.7590,2,     303.6,2,       175,     591.2,     0.156,2,    0.1554,2
      42.0,2,    5.9709,2,   33.7581,2,     303.9,2,       166,     604.3,     0.157,2,    0.1562,2
      44.0,2,    5.8872,2,   33.7576,2,     303.3,2,       178,     616.4,     0.157,2,    0.1562,2
      46.0,2,    5.8602,2,   33.7575,2,     304.4,2,        82,     626.3,     0.158,2,    0.1562,2
      48.0,2,    5.8372,2,   33.7577,2,     303.6,2,        70,     636.5,     0.159,2,    0.1562,2
      50.0,2,    5.8064,2,   33.7575,2,     303.9,2,       213,     651.8,     0.156,2,    0.1550,2
      52.0,2,    5.7856,2,   33.7577,2,     303.3,2,       131,     662.6,     0.157,2,    0.1533,2
      54.0,2,    5.7789,2,   33.7585,2,     303.9,2,        48,     670.5,     0.162,2,    0.1529,2
      56.0,2,    5.7975,2,   33.7581,2,     303.8,2,       179,     684.4,     0.161,2,    0.1550,2
      58.0,2,    5.7803,2,   33.7585,2,     303.9,2,        83,     696.4,     0.166,2,    0.1550,2
      60.0,2,    5.7731,2,   33.7591,2,     303.6,2,       192,     710.0,     0.161,2,    0.1545,2
      62.0,2,    5.7510,2,   33.7611,2,     303.0,2,       143,     722.6,     0.157,2,    0.1545,2
      64.0,2,    5.7280,2,   33.7668,2,     303.7,2,        72,     731.3,     0.159,2,    0.1550,2
      66.0,2,    5.7269,2,   33.7674,2,     303.8,2,        59,     742.1,     0.159,2,    0.1545,2
      68.0,2,    5.7219,2,   33.7684,2,     303.4,2,       107,     755.4,     0.158,2,    0.1558,2
      70.0,2,    5.7149,2,   33.7696,2,     303.6,2,        96,     766.9,     0.159,2,    0.1562,2
      72.0,2,    5.7135,2,   33.7701,2,     303.5,2,       132,     782.2,     0.162,2,    0.1550,2
      74.0,2,    5.7099,2,   33.7709,2,     303.7,2,        72,     793.9,     0.158,2,    0.1521,2
      76.0,2,    5.7052,2,   33.7716,2,     303.8,2,       108,     805.8,     0.162,2,    0.1479,2
      78.0,2,    5.7031,2,   33.7721,2,     304.3,2,        84,     818.8,     0.158,2,    0.1409,2
      80.0,2,    5.7020,2,   33.7723,2,     304.3,2,        48,     829.3,     0.156,2,    0.1359,2
      82.0,2,    5.7006,2,   33.7725,2,     304.0,2,       228,     844.7,     0.158,2,    0.1355,2
      84.0,2,    5.7002,2,   33.7729,2,     304.0,2,       204,     856.1,     0.159,2,    0.1338,2
      86.0,2,    5.7049,2,   33.7744,2,     304.4,2,       180,     868.6,     0.162,2,    0.1338,2
      88.0,2,    5.7085,2,   33.7762,2,     304.6,2,       191,     879.3,     0.159,2,    0.1363,2
      90.0,2,    5.6942,2,   33.7776,2,     304.4,2,        83,     889.9,     0.158,2,    0.1371,2
      92.0,2,    5.6892,2,   33.7780,2,     304.0,2,       120,     901.9,     0.160,2,    0.1388,2
      94.0,2,    5.6825,2,   33.7780,2,     304.2,2,       180,     916.8,     0.159,2,    0.1400,2
      96.0,2,    5.6738,2,   33.7787,2,     304.3,2,        72,     926.8,     0.162,2,    0.1396,2
      98.0,2,    5.6683,2,   33.7789,2,     304.6,2,        59,     934.3,     0.158,2,    0.1421,2
     100.0,2,    5.6529,2,   33.7801,2,     304.4,2,        84,     944.8,     0.162,2,    0.1471,2
     102.0,2,    5.6335,2,   33.7817,2,     304.6,2,       108,     962.4,     0.157,2,    0.1512,2
     104.0,2,    5.6310,2,   33.7820,2,     304.9,2,        60,     972.6,     0.158,2,    0.1533,2
     106.0,2,    5.6265,2,   33.7826,2,     305.0,2,       132,     986.9,     0.161,2,    0.1533,2
     108.0,2,    5.6171,2,   33.7836,2,     304.6,2,       216,    1002.2,     0.156,2,    0.1500,2
     110.0,2,    5.5970,2,   33.7862,2,     303.9,2,       144,    1015.0,     0.158,2,    0.1446,2
     112.0,2,    5.5720,2,   33.7905,2,     303.8,2,       155,    1024.5,     0.160,2,    0.1400,2
     114.0,2,    5.5549,2,   33.7986,2,     303.9,2,       107,    1035.0,     0.159,2,    0.1309,2
     116.0,2,    5.5349,2,   33.8048,2,     303.6,2,        70,    1048.3,     0.157,2,    0.1144,2
     118.0,2,    5.3913,2,   33.8187,2,     303.0,2,        95,    1061.6,     0.162,2,    0.1000,2
     120.0,2,    5.2676,2,   33.8292,2,     301.0,2,       131,    1070.9,     0.161,2,    0.0935,2
     122.0,2,    5.2542,2,   33.8354,2,     302.3,2,       107,    1082.3,     0.161,2,    0.0910,2
     124.0,2,    5.2428,2,   33.8398,2,     301.9,2,       203,    1098.8,     0.163,2,    0.0894,2
     126.0,2,    5.1949,2,   33.8397,2,     301.6,2,       178,    1112.1,     0.161,2,    0.0873,2
