CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 00701_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 7
CASTNO = 1
DATE = 20070216
TIME = 2145
LATITUDE = -64.4014
LONGITUDE = 83.5515
DEPTH =  3574
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   -0.3894,2,   32.9861,2,     345.8,2,         1,    1355.5,     0.141,2, -999.0000,9
       2.0,2,   -0.3810,2,   32.9924,2,     351.6,2,         1,    1389.0,     0.145,2,    0.6870,2
       4.0,2,   -0.3727,2,   32.9986,2,     352.7,2,         1,    1422.5,     0.149,2,    0.6836,2
       6.0,2,   -0.3643,2,   33.0049,2,     353.8,2,         1,    1456.0,     0.153,2,    0.6775,2
       8.0,2,   -0.3560,2,   33.0112,2,     355.0,2,         1,    1489.5,     0.157,2,    0.6723,2
      10.0,2,   -0.3476,2,   33.0174,2,     356.1,2,         1,    1523.0,     0.161,2,    0.6666,2
      12.0,2,   -0.3392,2,   33.0237,2,     357.2,2,        60,    1556.5,     0.165,2,    0.6614,2
      14.0,2,   -0.3309,2,   33.0300,2,     358.4,2,       238,    1590.1,     0.169,2,    0.6567,2
      16.0,2,   -0.3407,2,   33.0232,2,     359.1,2,        94,    1740.8,     0.167,2,    0.6014,2
      18.0,2,   -0.3613,2,   33.1909,2,     355.6,2,        96,    1744.8,     0.170,2, -999.0000,9
      20.0,2,   -0.6113,2,   33.3452,2,     342.2,2,        95,    1748.8,     0.171,2, -999.0000,9
      22.0,2,   -0.8676,2,   33.5131,2,     326.9,2,        93,    1752.8,     0.171,2, -999.0000,9
      24.0,2,   -1.2255,2,   33.7434,2,     302.8,2,       107,    1757.0,     0.170,2,    0.4914,2
      26.0,2,   -1.2832,2,   33.7763,2,     290.1,2,        84,    1761.0,     0.165,2,    0.4219,2
      28.0,2,   -1.3045,2,   33.7948,2,     301.0,2,        96,    1764.8,     0.165,2,    0.3852,2
      30.0,2,   -1.3838,2,   33.8551,2,     307.0,2,        96,    1768.8,     0.164,2,    0.3475,2
      32.0,2,   -1.4557,2,   33.9041,2,     304.8,2,        96,    1772.8,     0.167,2,    0.3127,2
      34.0,2,   -1.5128,2,   33.9539,2,     303.1,2,        84,    1776.5,     0.167,2,    0.2654,2
      36.0,2,   -1.5997,2,   34.0096,2,     298.5,2,       118,    1780.8,     0.167,2,    0.2161,2
      38.0,2,   -1.6643,2,   34.0648,2,     297.4,2,        83,    1785.1,     0.167,2,    0.1608,2
      40.0,2,   -1.6873,2,   34.1104,2,     298.4,2,       108,    1789.0,     0.167,2,    0.1107,2
      42.0,2,   -1.6875,2,   34.1181,2,     297.9,2,        84,    1793.0,     0.166,2,    0.0861,2
