CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 02001_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 20
CASTNO = 1
DATE = 20070220
TIME = 1127
LATITUDE = -58.9984
LONGITUDE = 81.9996
DEPTH =  1289
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    1.3784,2,   33.9737,2,     336.6,2,         1,     282.3,     0.151,2,    0.2107,2
       2.0,2,    1.3679,2,   33.9737,2,     334.8,2,         1,     295.2,     0.155,2,    0.2094,2
       4.0,2,    1.3574,2,   33.9737,2,     334.7,2,        60,     308.0,     0.158,2,    0.2077,2
       6.0,2,    1.3469,2,   33.9737,2,     334.6,2,       116,     320.9,     0.162,2,    0.2069,2
       8.0,2,    1.3416,2,   33.9740,2,     337.1,2,       119,     330.7,     0.163,2,    0.2073,2
      10.0,2,    1.3556,2,   33.9737,2,     340.0,2,       156,     338.0,     0.163,2,    0.2094,2
      12.0,2,    1.2998,2,   33.9757,2,     337.2,2,       153,     344.6,     0.162,2,    0.2136,2
      14.0,2,    1.2790,2,   33.9769,2,     337.1,2,       132,     350.5,     0.163,2,    0.2153,2
      16.0,2,    1.2703,2,   33.9777,2,     336.8,2,       144,     356.3,     0.157,2,    0.2166,2
      18.0,2,    1.2648,2,   33.9787,2,     340.5,2,       168,     362.8,     0.163,2,    0.2204,2
      20.0,2,    1.2609,2,   33.9824,2,     336.3,2,        96,     368.8,     0.164,2,    0.2233,2
      22.0,2,    1.2427,2,   33.9878,2,     340.9,2,        60,     375.5,     0.165,2,    0.2254,2
      24.0,2,    1.2229,2,   33.9917,2,     334.2,2,       180,     380.8,     0.161,2,    0.2280,2
      26.0,2,    1.1702,2,   34.0016,2,     337.7,2,       119,     388.0,     0.160,2,    0.2331,2
      28.0,2,    1.1507,2,   34.0060,2,     338.6,2,        60,     394.5,     0.160,2,    0.2441,2
      30.0,2,    1.1517,2,   34.0072,2,     336.3,2,       216,     400.3,     0.163,2,    0.2552,2
      32.0,2,    1.1496,2,   34.0090,2,     335.7,2,        71,     406.3,     0.161,2,    0.2599,2
      34.0,2,    1.1499,2,   34.0088,2,     337.5,2,        96,     412.8,     0.161,2,    0.2603,2
      36.0,2,    1.1470,2,   34.0100,2,     336.2,2,       180,     419.5,     0.160,2,    0.2603,2
      38.0,2,    1.1451,2,   34.0100,2,     335.7,2,       132,     426.0,     0.163,2,    0.2603,2
      40.0,2,    1.1398,2,   34.0126,2,     336.6,2,        84,     430.5,     0.159,2,    0.2582,2
      42.0,2,    1.1398,2,   34.0124,2,     334.7,2,        96,     436.3,     0.162,2,    0.2552,2
      44.0,2,    1.1403,2,   34.0131,2,     336.6,2,       180,     444.0,     0.162,2,    0.2505,2
