CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 01103_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 11
CASTNO = 3
DATE = 20070218
TIME = 0602
LATITUDE = -63.2592
LONGITUDE = 82.0114
DEPTH =  2942
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    0.7349,2,   33.7259,2,     337.3,2,         1,     412.9,     0.145,2,    0.2890,2
       2.0,2,    0.7345,2,   33.7258,2,     337.3,2,        60,     420.0,     0.154,2,    0.2894,2
       4.0,2,    0.7341,2,   33.7257,2,     337.3,2,       204,     427.2,     0.163,2,    0.2890,2
       6.0,2,    0.7334,2,   33.7255,2,     338.1,2,       119,     435.1,     0.159,2,    0.2868,2
       8.0,2,    0.7268,2,   33.7259,2,     338.2,2,        72,     441.8,     0.156,2,    0.2843,2
      10.0,2,    0.7231,2,   33.7253,2,     338.7,2,       144,     447.8,     0.160,2,    0.2843,2
      12.0,2,    0.7244,2,   33.7257,2,     338.6,2,       132,     454.0,     0.162,2,    0.2856,2
      14.0,2,    0.7242,2,   33.7257,2,     339.1,2,       144,     460.3,     0.163,2,    0.2864,2
      16.0,2,    0.7229,2,   33.7258,2,     339.3,2,        96,     465.8,     0.163,2,    0.2860,2
      18.0,2,    0.7207,2,   33.7256,2,     339.3,2,       180,     471.5,     0.163,2,    0.2856,2
      20.0,2,    0.7234,2,   33.7257,2,     339.0,2,        84,     477.0,     0.160,2,    0.2868,2
      22.0,2,    0.7231,2,   33.7259,2,     339.7,2,        72,     483.8,     0.165,2,    0.2903,2
      24.0,2,    0.7219,2,   33.7256,2,     339.6,2,        96,     489.0,     0.160,2,    0.2929,2
      26.0,2,    0.7217,2,   33.7257,2,     339.9,2,       120,     495.3,     0.162,2,    0.2929,2
      28.0,2,    0.7222,2,   33.7255,2,     339.7,2,        72,     500.8,     0.156,2,    0.2933,2
      30.0,2,    0.7218,2,   33.7257,2,     339.7,2,       108,     507.4,     0.160,2,    0.2933,2
      32.0,2,    0.7208,2,   33.7258,2,     339.5,2,        96,     512.8,     0.161,2,    0.2920,2
      34.0,2,    0.7203,2,   33.7254,2,     339.5,2,       154,     519.2,     0.161,2,    0.2920,2
      36.0,2,    0.7166,2,   33.7258,2,     339.7,2,        71,     524.3,     0.161,2,    0.2937,2
      38.0,2,    0.7171,2,   33.7255,2,     339.5,2,        84,     530.1,     0.161,2,    0.2946,2
      40.0,2,    0.7148,2,   33.7255,2,     339.8,2,        71,     536.0,     0.164,2,    0.2946,2
      42.0,2,    0.7149,2,   33.7259,2,     339.6,2,        84,     543.3,     0.163,2,    0.2942,2
      44.0,2,    0.7113,2,   33.7257,2,     339.4,2,       119,     549.3,     0.161,2,    0.2929,2
      46.0,2,    0.7058,2,   33.7267,2,     339.0,2,       156,     555.0,     0.162,2,    0.2950,2
      48.0,2,    0.6967,2,   33.7277,2,     339.1,2,       131,     561.4,     0.163,2,    0.2993,2
      50.0,2,    0.1911,2,   33.7752,2,     342.5,2,        47,     566.8,     0.166,2,    0.2856,2
