CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 01601_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 16
CASTNO = 1
DATE = 20070219
TIME = 1231
LATITUDE = -60.9931
LONGITUDE = 82.0001
DEPTH =  1848
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    0.9945,2,   33.8759,2,     330.5,2,         1,     420.4,     0.179,2,    0.4192,2
       2.0,2,    1.0020,2,   33.8756,2,     330.3,2,        23,     430.8,     0.173,2,    0.4170,2
       4.0,2,    1.0095,2,   33.8753,2,     330.3,2,       119,     441.2,     0.168,2,    0.4139,2
       6.0,2,    1.0028,2,   33.8752,2,     330.5,2,        95,     459.2,     0.167,2,    0.4126,2
       8.0,2,    0.9918,2,   33.8753,2,     331.0,2,       106,     467.4,     0.165,2,    0.4126,2
      10.0,2,    0.9745,2,   33.8763,2,     330.9,2,        96,     473.3,     0.164,2,    0.4108,2
      12.0,2,    0.9543,2,   33.8771,2,     330.2,2,        84,     477.8,     0.169,2,    0.4077,2
      14.0,2,    0.9364,2,   33.8797,2,     330.7,2,        47,     485.3,     0.166,2,    0.4055,2
      16.0,2,    0.9235,2,   33.8803,2,     329.7,2,       179,     490.2,     0.170,2,    0.4064,2
      18.0,2,    0.8970,2,   33.8818,2,     330.0,2,       108,     497.0,     0.169,2,    0.4086,2
      20.0,2,    0.8902,2,   33.8826,2,     329.5,2,        94,     502.6,     0.172,2,    0.4108,2
      22.0,2,    0.8845,2,   33.8853,2,     329.9,2,        36,     507.5,     0.167,2,    0.4121,2
      24.0,2,    0.8858,2,   33.8855,2,     329.3,2,        84,     512.2,     0.162,2,    0.4117,2
      26.0,2,    0.8876,2,   33.8867,2,     328.3,2,       132,     520.5,     0.166,2,    0.4090,2
      28.0,2,    0.9072,2,   33.8911,2,     328.3,2,        47,     525.8,     0.171,2,    0.4064,2
      30.0,2,    0.9270,2,   33.8950,2,     327.6,2,       120,     531.5,     0.170,2,    0.4046,2
      32.0,2,    0.9292,2,   33.8955,2,     326.6,2,        84,     538.5,     0.171,2,    0.4050,2
      34.0,2,    0.9291,2,   33.8954,2,     326.4,2,        48,     544.3,     0.171,2,    0.4068,2
      36.0,2,    0.9286,2,   33.8950,2,     327.0,2,        96,     549.0,     0.168,2,    0.4064,2
      38.0,2,    0.9313,2,   33.8956,2,     326.9,2,       120,     556.3,     0.170,2,    0.4037,2
      40.0,2,    0.9320,2,   33.8952,2,     326.6,2,       108,     561.5,     0.169,2,    0.4028,2
      42.0,2,    0.9336,2,   33.8958,2,     327.1,2,       143,     567.3,     0.173,2,    0.4019,2
      44.0,2,    0.9346,2,   33.8957,2,     326.6,2,        72,     574.5,     0.173,2,    0.3993,2
      46.0,2,    0.9372,2,   33.8977,2,     327.3,2,        48,     578.3,     0.171,2,    0.3984,2
      48.0,2,    0.9369,2,   33.8983,2,     327.1,2,        72,     582.0,     0.168,2,    0.4002,2
      50.0,2,    0.9365,2,   33.8985,2,     326.5,2,        36,     590.5,     0.169,2,    0.4010,2
      52.0,2,    0.9355,2,   33.8989,2,     325.5,2,        84,     596.5,     0.169,2,    0.4002,2
      54.0,2,    0.9328,2,   33.8998,2,     325.2,2,       156,     602.6,     0.173,2,    0.3980,2
      56.0,2,    0.9172,2,   33.9054,2,     324.7,2,        72,     610.3,     0.169,2,    0.3869,2
      58.0,2,    0.7948,2,   33.9438,2,     322.4,2,       119,     614.3,     0.172,2,    0.3606,2
      60.0,2,    0.6928,2,   33.9724,2,     293.7,2,       177,     621.0,     0.175,2,    0.3292,2
      62.0,2,    0.6720,2,   33.9778,2,     291.3,2,        82,     628.6,     0.174,2,    0.3067,2
      64.0,2,    0.6015,2,   33.9967,2,     298.6,2,        35,     631.6,     0.174,2,    0.2873,2
      66.0,2,    0.5724,2,   34.0095,2,     299.3,2,        34,     633.0,     0.174,2,    0.2714,2
      68.0,2,    0.5502,2,   34.0200,2,     288.7,2,        57,     645.0,     0.168,2,    0.2318,2
      70.0,2,    0.2294,2,   34.1478,2,     278.1,2,        71,     648.8,     0.180,2,    0.1612,2
      72.0,2,    0.1864,2,   34.1869,2,     247.1,2,        71,     655.1,     0.179,2,    0.1091,2
      74.0,2,    0.2178,2,   34.2301,2,     245.2,2,        34,     663.5,     0.176,2,    0.0792,2
      76.0,2,    0.2604,2,   34.2517,2,     254.1,2,        36,     665.0,     0.187,2,    0.0584,2
      78.0,2,    0.2724,2,   34.2378,2,     233.4,2,        96,     671.5,     0.182,2,    0.0527,2
      80.0,2,    0.3770,2,   34.2871,2,     226.2,2,        36,     680.5,     0.174,2,    0.0483,2
      82.0,2,    0.4573,2,   34.3136,2,     231.7,2,        24,     681.8,     0.181,2,    0.0414,2
      84.0,2,    0.4492,2,   34.3050,2,     224.8,2,        59,     687.0,     0.182,2,    0.0406,2
      86.0,2,    0.4945,2,   34.3225,2,     214.6,2,        47,     695.5,     0.181,2,    0.0402,2
      88.0,2,    0.7325,2,   34.3830,2,     218.4,2,        34,     700.5,     0.189,2,    0.0362,2
      90.0,2,    0.7174,2,   34.3722,2,     214.5,2,        48,     706.5,     0.190,2,    0.0317,2
      92.0,2,    0.8304,2,   34.3940,2,     211.2,2,        36,     712.5,     0.193,2,    0.0293,2
      94.0,2,    0.8276,2,   34.3884,2,     207.4,2,        47,     717.9,     0.194,2,    0.0293,2
      96.0,2,    0.8639,2,   34.4001,2,     200.2,2,        71,     725.2,     0.190,2,    0.0297,2
      98.0,2,    0.8308,2,   34.3922,2,     198.5,2,        36,     734.5,     0.189,2,    0.0277,2
     100.0,2,    1.0040,2,   34.4282,2,     200.6,2,        48,     736.3,     0.192,2,    0.0237,2
     102.0,2,    1.0305,2,   34.4353,2,     197.9,2,        84,     741.5,     0.190,2,    0.0209,2
     104.0,2,    1.0848,2,   34.4464,2,     193.7,2,        24,     749.8,     0.190,2,    0.0209,2
     106.0,2,    1.1605,2,   34.4606,2,     195.9,2,        69,     753.2,     0.194,2,    0.0217,2
     108.0,2,    1.0721,2,   34.4450,2,     189.9,2,        22,     762.8,     0.201,2,    0.0213,2
     110.0,2,    1.1708,2,   34.4618,2,     190.4,2,       131,     767.3,     0.194,2,    0.0196,2
     112.0,2,    1.2570,2,   34.4813,2,     187.8,2,        84,     774.6,     0.192,2,    0.0176,2
     114.0,2,    1.3145,2,   34.4933,2,     185.3,2,        60,     781.0,     0.196,2,    0.0164,2
     116.0,2,    1.3321,2,   34.4967,2,     185.6,2,        82,     784.0,     0.189,2,    0.0152,2
     118.0,2,    1.3379,2,   34.4978,2,     182.2,2,       132,     792.4,     0.199,2,    0.0156,2
     120.0,2,    1.3601,2,   34.5015,2,     183.0,2,        71,     798.8,     0.198,2,    0.0156,2
     122.0,2,    1.5150,2,   34.5324,2,     183.2,2,        46,     801.3,     0.201,2,    0.0148,2
     124.0,2,    1.4563,2,   34.5200,2,     180.6,2,        83,     808.6,     0.197,2,    0.0148,2
     126.0,2,    1.5767,2,   34.5439,2,     181.1,2,        92,     815.9,     0.199,2,    0.0148,2
     128.0,2,    1.5972,2,   34.5485,2,     178.0,2,        60,     820.0,     0.201,2,    0.0140,2
     130.0,2,    1.5971,2,   34.5484,2,     177.1,2,        94,     825.7,     0.200,2,    0.0136,2
     132.0,2,    1.6347,2,   34.5542,2,     177.4,2,       131,     833.4,     0.199,2,    0.0136,2
     134.0,2,    1.6578,2,   34.5601,2,     175.8,2,        36,     838.5,     0.201,2,    0.0128,2
     136.0,2,    1.6344,2,   34.5557,2,     176.8,2,        71,     844.2,     0.204,2,    0.0124,2
     138.0,2,    1.6755,2,   34.5639,2,     176.9,2,        71,     850.8,     0.204,2,    0.0124,2
     140.0,2,    1.6929,2,   34.5683,2,     176.4,2,        47,     856.3,     0.207,2,    0.0124,2
     142.0,2,    1.7067,2,   34.5701,2,     175.7,2,       131,     862.5,     0.200,2,    0.0120,2
