CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 05301_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 53
CASTNO = 1
DATE = 20070303
TIME = 1024
LATITUDE = -45.8537
LONGITUDE = 94.2821
DEPTH =  3106
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    9.7379,2,   33.9853,2,     280.5,2,         1,     397.0,     0.138,2,    0.1297,2
       2.0,2,    9.7652,2,   33.9855,2,     280.8,2,         1,     409.1,     0.141,2,    0.1289,2
       4.0,2,    9.7925,2,   33.9857,2,     281.1,2,       166,     421.2,     0.144,2,    0.1276,2
       6.0,2,    9.8198,2,   33.9859,2,     281.4,2,       131,     433.2,     0.147,2,    0.1264,2
       8.0,2,    9.8225,2,   33.9857,2,     281.7,2,       143,     441.4,     0.146,2,    0.1264,2
      10.0,2,    9.7806,2,   33.9870,2,     282.4,2,       180,     450.4,     0.146,2,    0.1280,2
      12.0,2,    9.7330,2,   33.9864,2,     282.5,2,       144,     458.1,     0.146,2,    0.1293,2
      14.0,2,    9.7368,2,   33.9885,2,     282.6,2,       144,     466.5,     0.149,2,    0.1276,2
      16.0,2,    9.7364,2,   33.9901,2,     282.5,2,        96,     472.8,     0.146,2,    0.1260,2
      18.0,2,    9.7361,2,   33.9912,2,     282.6,2,        84,     479.8,     0.146,2,    0.1247,2
      20.0,2,    9.7321,2,   33.9920,2,     282.7,2,       228,     488.3,     0.147,2,    0.1251,2
      22.0,2,    9.6956,2,   33.9900,2,     282.9,2,       130,     496.1,     0.146,2,    0.1268,2
      24.0,2,    9.6834,2,   33.9889,2,     283.2,2,       119,     503.1,     0.147,2,    0.1284,2
      26.0,2,    9.6660,2,   33.9882,2,     283.3,2,       177,     511.4,     0.149,2,    0.1289,2
      28.0,2,    9.6652,2,   33.9878,2,     283.5,2,       143,     518.3,     0.144,2,    0.1280,2
      30.0,2,    9.6413,2,   33.9907,2,     283.8,2,        82,     524.8,     0.148,2,    0.1255,2
      32.0,2,    9.6163,2,   33.9941,2,     283.7,2,       192,     532.8,     0.145,2,    0.1231,2
      34.0,2,    9.5703,2,   33.9929,2,     283.8,2,        83,     538.5,     0.147,2,    0.1235,2
      36.0,2,    9.5087,2,   33.9918,2,     284.1,2,       177,     544.0,     0.151,2,    0.1322,2
      38.0,2,    9.4376,2,   33.9981,2,     284.8,2,        96,     549.8,     0.152,2,    0.1450,2
      40.0,2,    9.4182,2,   34.0027,2,     285.3,2,       108,     556.0,     0.152,2,    0.1491,2
      42.0,2,    9.3466,2,   33.9995,2,     285.8,2,        94,     561.8,     0.152,2,    0.1454,2
      44.0,2,    9.3303,2,   34.0038,2,     285.4,2,       142,     568.1,     0.151,2,    0.1396,2
      46.0,2,    9.2776,2,   33.9993,2,     285.3,2,       118,     574.3,     0.151,2,    0.1276,2
      48.0,2,    9.2041,2,   33.9928,2,     285.6,2,       107,     579.6,     0.152,2,    0.1078,2
      50.0,2,    9.1344,2,   33.9899,2,     285.8,2,        47,     586.8,     0.151,2,    0.0972,2
      52.0,2,    9.1096,2,   33.9949,2,     285.8,2,        96,     590.9,     0.148,2, -999.0000,9
      54.0,2,    8.9941,2,   33.9864,2,     286.2,2,       126,     599.0,     0.150,2,    0.1033,2
      56.0,2,    8.9596,2,   33.9854,2,     287.2,2,       141,     604.8,     0.151,2,    0.1132,2
      58.0,2,    8.9551,2,   33.9867,2,     287.6,2,       106,     610.8,     0.151,2,    0.1181,2
      60.0,2,    8.9871,2,   33.9977,2,     287.5,2,       129,     616.5,     0.152,2,    0.1202,2
      62.0,2,    8.9233,2,   33.9887,2,     287.7,2,       131,     622.8,     0.154,2,    0.1185,2
