CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 00101_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 1
CASTNO = 1
DATE = 20070215
TIME = 1424
LATITUDE = -65.8108
LONGITUDE = 84.5501
DEPTH =  450
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   -1.0209,2,   33.4252,2,     350.1,2,         1,     403.7,     0.162,2,    0.1679,2
       2.0,2,   -1.0592,2,   33.4813,2,     351.1,2,       119,     422.4,     0.159,2,    0.1695,2
       4.0,2,   -1.0976,2,   33.5375,2,     352.3,2,       106,     441.0,     0.156,2,    0.1729,2
       6.0,2,   -1.0949,2,   33.5788,2,     352.4,2,       107,     445.5,     0.160,2,    0.1796,2
       8.0,2,   -0.9900,2,   33.6867,2,     351.5,2,        93,     449.8,     0.162,2, -999.0000,9
      10.0,2,   -0.9019,2,   33.7087,2,     353.3,2,        93,     453.8,     0.164,2,    0.1888,2
      12.0,2,   -0.8934,2,   33.7247,2,     353.4,2,        96,     457.8,     0.162,2,    0.1947,2
      14.0,2,   -0.8467,2,   33.7585,2,     351.7,2,        82,     461.5,     0.164,2,    0.1942,2
      16.0,2,   -0.8220,2,   33.7737,2,     350.4,2,       108,     465.5,     0.163,2,    0.1926,2
      18.0,2,   -0.7989,2,   33.7882,2,     349.3,2,        72,     469.3,     0.163,2,    0.1900,2
      20.0,2,   -0.6894,2,   33.8123,2,     348.4,2,        96,     472.8,     0.163,2,    0.1829,2
      22.0,2,   -0.6521,2,   33.8259,2,     347.2,2,        96,     476.8,     0.163,2,    0.1812,2
      24.0,2,   -0.6308,2,   33.8361,2,     346.0,2,        84,     480.5,     0.166,2,    0.1863,2
      26.0,2,   -0.6104,2,   33.8552,2,     345.0,2,       104,     484.5,     0.163,2,    0.1888,2
      28.0,2,   -0.5826,2,   33.8783,2,     344.4,2,        96,     488.8,     0.158,2,    0.1905,2
      30.0,2,   -0.5656,2,   33.8862,2,     343.3,2,        96,     492.8,     0.164,2,    0.1984,2
      32.0,2,   -0.5580,2,   33.8936,2,     342.1,2,        95,     496.8,     0.165,2,    0.2111,2
      34.0,2,   -0.5742,2,   33.8974,2,     341.9,2,       108,     501.0,     0.164,2,    0.2191,2
      36.0,2,   -0.5815,2,   33.9002,2,     340.8,2,        95,     505.3,     0.165,2,    0.2204,2
      38.0,2,   -0.6334,2,   33.9004,2,     340.9,2,        95,     509.3,     0.164,2,    0.2174,2
      40.0,2,   -0.7812,2,   33.9008,2,     340.6,2,        96,     513.3,     0.166,2,    0.2048,2
      42.0,2,   -0.8586,2,   33.9101,2,     337.4,2,       106,     517.5,     0.164,2,    0.1879,2
      44.0,2,   -1.0523,2,   33.9276,2,     335.7,2,        95,     521.8,     0.162,2,    0.1766,2
      46.0,2,   -1.1508,2,   33.9668,2,     333.6,2,        95,     525.8,     0.165,2, -999.0000,9
      48.0,2,   -1.2650,2,   34.0015,2,     332.3,2,        95,     529.8,     0.166,2,    0.1575,2
      50.0,2,   -1.3901,2,   34.0378,2,     329.8,2,        72,     533.3,     0.165,2,    0.1301,2
      52.0,2,   -1.4731,2,   34.0709,2,     327.1,2,        95,     536.8,     0.166,2,    0.1095,2
      54.0,2,   -1.5424,2,   34.1028,2,     324.4,2,        96,     540.8,     0.165,2,    0.0947,2
      56.0,2,   -1.5696,2,   34.1232,2,     323.5,2,        72,     544.3,     0.161,2,    0.0833,2
      58.0,2,   -1.6121,2,   34.1558,2,     323.3,2,        84,     547.5,     0.161,2,    0.0775,2
      60.0,2,   -1.6273,2,   34.1703,2,     322.7,2,        72,     550.8,     0.166,2,    0.0706,2
      62.0,2,   -1.6538,2,   34.1947,2,     321.8,2,        96,     554.3,     0.164,2,    0.0633,2
      64.0,2,   -1.6648,2,   34.2000,2,     321.0,2,        60,     557.5,     0.166,2,    0.0588,2
      66.0,2,   -1.6803,2,   34.2116,2,     320.5,2,        72,     560.3,     0.164,2,    0.0548,2
      68.0,2,   -1.6970,2,   34.2200,2,     320.2,2,        72,     563.3,     0.164,2,    0.0507,2
      70.0,2,   -1.7010,2,   34.2213,2,     319.4,2,        83,     566.5,     0.166,2,    0.0475,2
      72.0,2,   -1.7231,2,   34.2303,2,     319.3,2,        59,     569.6,     0.165,2,    0.0442,2
      74.0,2,   -1.7299,2,   34.2326,2,     319.3,2,        72,     572.3,     0.165,2,    0.0414,2
      76.0,2,   -1.7391,2,   34.2392,2,     319.9,2,        82,     575.5,     0.164,2,    0.0398,2
      78.0,2,   -1.7525,2,   34.2475,2,     319.8,2,        72,     578.8,     0.164,2,    0.0386,2
      80.0,2,   -1.7575,2,   34.2518,2,     320.0,2,        60,     581.5,     0.160,2,    0.0366,2
      82.0,2,   -1.7582,2,   34.2563,2,     320.4,2,        72,     584.3,     0.162,2,    0.0345,2
      84.0,2,   -1.7609,2,   34.2618,2,     320.1,2,        84,     587.5,     0.164,2,    0.0329,2
      86.0,2,   -1.7657,2,   34.2687,2,     319.9,2,        72,     590.8,     0.163,2,    0.0321,2
      88.0,2,   -1.7656,2,   34.2732,2,     320.0,2,        60,     593.5,     0.160,2,    0.0317,2
      90.0,2,   -1.7656,2,   34.2748,2,     319.9,2,        72,     596.3,     0.166,2,    0.0313,2
      92.0,2,   -1.7720,2,   34.2774,2,     320.2,2,        72,     599.3,     0.162,2,    0.0309,2
      94.0,2,   -1.7737,2,   34.2790,2,     319.9,2,        84,     602.5,     0.161,2,    0.0293,2
