CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 06901_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 69
CASTNO = 1
DATE = 20070308
TIME = 0301
LATITUDE = -37.9990
LONGITUDE = 95.0036
DEPTH =  4092
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   15.7854,2,   35.0685,2,     245.9,2,         1,     293.3,     0.136,2,    0.1425,2
       2.0,2,   15.7841,2,   35.0681,2,     248.0,2,         1,     306.0,     0.141,2,    0.1409,2
       4.0,2,   15.7828,2,   35.0676,2,     248.5,2,        48,     318.8,     0.147,2,    0.1380,2
       6.0,2,   15.7815,2,   35.0672,2,     249.0,2,       156,     331.5,     0.152,2,    0.1355,2
       8.0,2,   15.7806,2,   35.0672,2,     248.2,2,       216,     357.3,     0.152,2,    0.1334,2
      10.0,2,   15.7766,2,   35.0667,2,     248.6,2,       119,     368.9,     0.147,2,    0.1338,2
      12.0,2,   15.7664,2,   35.0644,2,     249.1,2,       177,     380.3,     0.152,2,    0.1355,2
      14.0,2,   15.7718,2,   35.0662,2,     247.4,2,        83,     391.5,     0.151,2,    0.1384,2
      16.0,2,   15.7730,2,   35.0660,2,     248.7,2,       240,     402.3,     0.153,2,    0.1413,2
      18.0,2,   15.7452,2,   35.0603,2,     248.7,2,       132,     410.5,     0.155,2,    0.1446,2
      20.0,2,   15.7575,2,   35.0635,2,     248.5,2,       190,     421.9,     0.154,2,    0.1487,2
      22.0,2,   15.7675,2,   35.0660,2,     248.5,2,        96,     430.2,     0.150,2,    0.1529,2
      24.0,2,   15.7683,2,   35.0659,2,     248.2,2,       202,     439.0,     0.152,2,    0.1566,2
      26.0,2,   15.7664,2,   35.0656,2,     249.8,2,        71,     444.8,     0.152,2,    0.1591,2
      28.0,2,   15.7708,2,   35.0662,2,     246.5,2,        71,     454.8,     0.155,2,    0.1616,2
      30.0,2,   15.7687,2,   35.0669,2,     249.9,2,        94,     463.3,     0.152,2,    0.1637,2
      32.0,2,   15.7567,2,   35.0630,2,     249.1,2,       105,     471.0,     0.155,2,    0.1654,2
      34.0,2,   15.7522,2,   35.0622,2,     248.6,2,        70,     477.8,     0.148,2,    0.1675,2
      36.0,2,   15.7488,2,   35.0621,2,     248.6,2,        60,     484.6,     0.154,2,    0.1683,2
      38.0,2,   15.6768,2,   35.0584,2,     250.0,2,        71,     492.1,     0.153,2,    0.1691,2
      40.0,2,   15.6170,2,   35.0564,2,     248.6,2,       107,     501.3,     0.152,2,    0.1691,2
      42.0,2,   15.5011,2,   35.0509,2,     249.6,2,        72,     509.1,     0.148,2,    0.1691,2
      44.0,2,   15.4308,2,   35.0463,2,     249.7,2,       120,     516.5,     0.155,2,    0.1683,2
