CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 03602_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 36
CASTNO = 2
DATE = 20070226
TIME = 0950
LATITUDE = -53.1172
LONGITUDE = 87.4949
DEPTH =  4571
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    1.9215,2,   33.7139,2,     333.9,2,         1,     332.4,     0.138,2,    0.0751,2
       2.0,2,    1.9270,2,   33.7133,2,     335.9,2,         1,     344.1,     0.142,2,    0.0751,2
       4.0,2,    1.9324,2,   33.7128,2,     336.4,2,        48,     355.8,     0.145,2,    0.0747,2
       6.0,2,    1.9379,2,   33.7123,2,     336.9,2,       108,     367.5,     0.148,2,    0.0743,2
       8.0,2,    1.9375,2,   33.7119,2,     337.9,2,       144,     382.5,     0.151,2,    0.0739,2
      10.0,2,    1.9289,2,   33.7120,2,     337.1,2,       203,     395.7,     0.145,2,    0.0739,2
      12.0,2,    1.9295,2,   33.7122,2,     337.3,2,       191,     409.3,     0.148,2,    0.0739,2
      14.0,2,    1.9248,2,   33.7122,2,     337.4,2,       240,     422.7,     0.149,2,    0.0743,2
      16.0,2,    1.9243,2,   33.7120,2,     338.4,2,        70,     429.8,     0.148,2,    0.0747,2
      18.0,2,    1.8869,2,   33.7113,2,     337.0,2,       130,     437.5,     0.151,2,    0.0755,2
      20.0,2,    1.8565,2,   33.7114,2,     337.0,2,        71,     445.3,     0.150,2,    0.0771,2
      22.0,2,    1.7993,2,   33.7102,2,     334.7,2,       132,     457.6,     0.152,2,    0.0796,2
      24.0,2,    1.7765,2,   33.7105,2,     337.2,2,        95,     465.9,     0.147,2,    0.0824,2
      26.0,2,    1.7523,2,   33.7107,2,     336.8,2,        96,     472.5,     0.148,2,    0.0853,2
      28.0,2,    1.7433,2,   33.7110,2,     336.1,2,       240,     482.3,     0.148,2,    0.0878,2
      30.0,2,    1.7401,2,   33.7114,2,     337.1,2,        60,     488.5,     0.147,2,    0.0898,2
      32.0,2,    1.7403,2,   33.7114,2,     337.7,2,        72,     494.3,     0.152,2,    0.0910,2
      34.0,2,    1.7341,2,   33.7117,2,     337.4,2,        96,     503.3,     0.145,2,    0.0914,2
      36.0,2,    1.7316,2,   33.7117,2,     337.5,2,       180,     513.4,     0.148,2,    0.0923,2
      38.0,2,    1.7290,2,   33.7118,2,     336.6,2,       132,     520.5,     0.151,2,    0.0927,2
      40.0,2,    1.7289,2,   33.7118,2,     336.8,2,        96,     527.5,     0.144,2,    0.0927,2
      42.0,2,    1.7248,2,   33.7120,2,     337.7,2,        84,     533.3,     0.148,2,    0.0931,2
      44.0,2,    1.7203,2,   33.7120,2,     336.0,2,       120,     541.8,     0.151,2,    0.0939,2
