CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 04301_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 43
CASTNO = 1
DATE = 20070228
TIME = 1149
LATITUDE = -50.1250
LONGITUDE = 90.4248
DEPTH =  4026
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    6.7804,2,   33.7659,2,     297.3,2,         1,     227.9,     0.155,2, -999.0000,9
       2.0,2,    6.7816,2,   33.7659,2,     299.8,2,         1,     241.1,     0.155,2, -999.0000,9
       4.0,2,    6.7828,2,   33.7659,2,     300.2,2,        84,     254.3,     0.155,2,    0.1013,2
       6.0,2,    6.7839,2,   33.7659,2,     300.7,2,       180,     267.5,     0.156,2,    0.1066,2
       8.0,2,    6.7834,2,   33.7659,2,     302.5,2,       132,     276.0,     0.156,2,    0.1099,2
      10.0,2,    6.7848,2,   33.7661,2,     300.8,2,       132,     283.3,     0.156,2,    0.1087,2
      12.0,2,    6.7859,2,   33.7664,2,     300.4,2,        96,     291.3,     0.157,2,    0.1074,2
      14.0,2,    6.7878,2,   33.7663,2,     301.5,2,       192,     298.8,     0.154,2,    0.1083,2
      16.0,2,    6.7881,2,   33.7664,2,     301.5,2,        96,     305.3,     0.157,2,    0.1066,2
      18.0,2,    6.7883,2,   33.7664,2,     299.6,2,        84,     313.7,     0.154,2,    0.1017,2
      20.0,2,    6.7884,2,   33.7662,2,     299.9,2,       156,     321.7,     0.156,2,    0.0980,2
      22.0,2,    6.7887,2,   33.7663,2,     301.1,2,       180,     331.0,     0.155,2,    0.0959,2
      24.0,2,    6.7891,2,   33.7663,2,     300.2,2,        96,     337.4,     0.154,2,    0.0947,2
      26.0,2,    6.7862,2,   33.7660,2,     299.1,2,        96,     344.6,     0.154,2,    0.0964,2
      28.0,2,    6.7862,2,   33.7661,2,     300.4,2,        96,     352.5,     0.153,2,    0.0996,2
      30.0,2,    6.7707,2,   33.7649,2,     301.0,2,       166,     361.1,     0.155,2,    0.0992,2
      32.0,2,    6.7671,2,   33.7649,2,     298.4,2,        82,     368.3,     0.153,2,    0.0976,2
      34.0,2,    6.7452,2,   33.7628,2,     299.5,2,       199,     376.6,     0.156,2,    0.0976,2
      36.0,2,    6.7119,2,   33.7610,2,     299.6,2,       107,     384.0,     0.156,2,    0.0980,2
      38.0,2,    6.7129,2,   33.7613,2,     302.5,2,       119,     392.8,     0.155,2,    0.0976,2
      40.0,2,    6.7075,2,   33.7610,2,     299.6,2,       120,     399.2,     0.156,2,    0.0964,2
      42.0,2,    6.6810,2,   33.7599,2,     299.7,2,        96,     406.3,     0.157,2,    0.0955,2
      44.0,2,    6.6796,2,   33.7600,2,     299.8,2,        96,     415.2,     0.157,2,    0.0955,2
