CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 08601_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 86
CASTNO = 1
DATE = 20070312
TIME = 1652
LATITUDE = -29.5148
LONGITUDE = 95.0060
DEPTH =  2639
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   22.1859,2,   36.1246,2,     216.8,2,         1,     266.5,     0.132,2,    1.5580,2
       2.0,2,   22.1965,2,   36.1230,2,     217.1,2,        48,     271.8,     0.133,2, -999.0000,9
       4.0,2,   22.2071,2,   36.1214,2,     217.4,2,       132,     277.0,     0.133,2, -999.0000,9
       6.0,2,   22.2175,2,   36.1201,2,     218.1,2,       120,     287.2,     0.133,2, -999.0000,9
       8.0,2,   22.2197,2,   36.1199,2,     218.6,2,       132,     294.6,     0.136,2, -999.0000,9
      10.0,2,   22.2190,2,   36.1196,2,     218.9,2,       144,     300.8,     0.131,2, -999.0000,9
      12.0,2,   22.2129,2,   36.1208,2,     219.0,2,       107,     306.7,     0.136,2, -999.0000,9
      14.0,2,   22.1866,2,   36.1251,2,     219.2,2,       155,     314.5,     0.134,2, -999.0000,9
      16.0,2,   22.1651,2,   36.1289,2,     219.0,2,        83,     319.5,     0.131,2, -999.0000,9
      18.0,2,   22.1344,2,   36.1322,2,     219.2,2,       141,     325.3,     0.132,2, -999.0000,9
      20.0,2,   22.0450,2,   36.1311,2,     219.4,2,       141,     331.8,     0.131,2, -999.0000,9
      22.0,2,   22.0125,2,   36.1270,2,     219.6,2,       180,     338.5,     0.132,2, -999.0000,9
      24.0,2,   21.9919,2,   36.1239,2,     220.3,2,        48,     343.3,     0.135,2, -999.0000,9
      26.0,2,   21.9762,2,   36.1197,2,     220.3,2,        96,     347.6,     0.134,2, -999.0000,9
      28.0,2,   21.9574,2,   36.1150,2,     220.3,2,       107,     354.4,     0.136,2, -999.0000,9
      30.0,2,   21.9628,2,   36.1177,2,     220.8,2,        58,     359.0,     0.133,2, -999.0000,9
      32.0,2,   21.9688,2,   36.1207,2,     220.7,2,       144,     364.6,     0.135,2, -999.0000,9
      34.0,2,   21.9689,2,   36.1214,2,     220.7,2,        96,     370.3,     0.131,2, -999.0000,9
      36.0,2,   21.9668,2,   36.1211,2,     220.7,2,       168,     375.8,     0.134,2, -999.0000,9
      38.0,2,   21.9630,2,   36.1206,2,     220.6,2,        72,     380.8,     0.138,2, -999.0000,9
      40.0,2,   21.9610,2,   36.1215,2,     220.5,2,        96,     384.3,     0.136,2, -999.0000,9
      42.0,2,   21.9628,2,   36.1227,2,     220.5,2,       155,     389.5,     0.137,2, -999.0000,9
      44.0,2,   21.9435,2,   36.1191,2,     220.6,2,        59,     394.1,     0.133,2, -999.0000,9
