CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 08003_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 80
CASTNO = 3
DATE = 20070311
TIME = 0602
LATITUDE = -32.5082
LONGITUDE = 95.0033
DEPTH =  4290
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   19.9522,2,   35.5976,2,     228.1,2,         1,     221.5,     0.145,2,    0.0759,2
       2.0,2,   19.9101,2,   35.5945,2,     229.1,2,         1,     235.8,     0.146,2,    0.0780,2
       4.0,2,   19.8681,2,   35.5915,2,     229.7,2,       178,     250.1,     0.147,2,    0.0808,2
       6.0,2,   19.8261,2,   35.5884,2,     230.2,2,       190,     264.5,     0.148,2,    0.0845,2
       8.0,2,   19.7817,2,   35.5880,2,     231.0,2,       142,     271.8,     0.146,2,    0.0894,2
      10.0,2,   19.7587,2,   35.5851,2,     230.6,2,       167,     278.3,     0.144,2,    0.0935,2
      12.0,2,   19.7496,2,   35.5858,2,     231.3,2,       143,     284.8,     0.149,2,    0.0955,2
      14.0,2,   19.7488,2,   35.5895,2,     231.4,2,       144,     290.8,     0.149,2,    0.0951,2
      16.0,2,   19.7663,2,   35.5994,2,     231.1,2,       130,     296.6,     0.140,2,    0.0939,2
      18.0,2,   19.7631,2,   35.6000,2,     231.1,2,       144,     302.3,     0.149,2,    0.0931,2
      20.0,2,   19.7654,2,   35.6022,2,     231.1,2,       178,     309.1,     0.147,2,    0.0931,2
      22.0,2,   19.7706,2,   35.6056,2,     231.7,2,       108,     315.5,     0.148,2,    0.0927,2
      24.0,2,   19.7687,2,   35.6052,2,     231.1,2,       108,     321.5,     0.144,2,    0.0927,2
      26.0,2,   19.7660,2,   35.6060,2,     231.3,2,       156,     327.0,     0.143,2,    0.0927,2
      28.0,2,   19.7675,2,   35.6068,2,     231.3,2,       108,     332.9,     0.139,2,    0.0927,2
      30.0,2,   19.7696,2,   35.6086,2,     231.5,2,        96,     338.6,     0.147,2,    0.0923,2
      32.0,2,   19.7708,2,   35.6096,2,     231.9,2,       156,     346.0,     0.142,2,    0.0918,2
      34.0,2,   19.7708,2,   35.6102,2,     230.9,2,       119,     351.8,     0.142,2,    0.0914,2
      36.0,2,   19.7682,2,   35.6094,2,     231.5,2,       144,     357.3,     0.143,2,    0.0914,2
      38.0,2,   19.7643,2,   35.6084,2,     231.6,2,       168,     363.8,     0.141,2,    0.0914,2
      40.0,2,   19.7633,2,   35.6084,2,     231.9,2,       108,     369.5,     0.141,2,    0.0910,2
      42.0,2,   19.7618,2,   35.6080,2,     231.1,2,       192,     375.8,     0.145,2,    0.0906,2
      44.0,2,   19.7665,2,   35.6101,2,     232.2,2,       108,     382.0,     0.141,2,    0.0906,2
      46.0,2,   19.7647,2,   35.6093,2,     231.2,2,       131,     387.0,     0.148,2,    0.0902,2
      48.0,2,   19.7648,2,   35.6093,2,     231.8,2,       132,     393.2,     0.143,2,    0.0898,2
      50.0,2,   19.7649,2,   35.6095,2,     231.4,2,       144,     399.3,     0.148,2,    0.0894,2
      52.0,2,   19.7632,2,   35.6091,2,     231.6,2,       168,     405.8,     0.146,2,    0.0894,2
      54.0,2,   19.7631,2,   35.6091,2,     231.9,2,       132,     412.0,     0.144,2,    0.0894,2
      56.0,2,   19.7614,2,   35.6087,2,     231.3,2,       144,     417.8,     0.144,2,    0.0898,2
      58.0,2,   19.6321,2,   35.5969,2,     231.8,2,        84,     422.5,     0.143,2,    0.0951,2
      60.0,2,   18.7227,2,   35.5662,2,     236.3,2,        82,     426.0,     0.147,2,    0.1074,2
      62.0,2,   17.9900,2,   35.5224,2,     259.0,2,       153,     431.1,     0.154,2,    0.1161,2
      64.0,2,   16.9208,2,   35.4915,2,     265.2,2,        59,     435.5,     0.157,2,    0.1120,2
      66.0,2,   16.6694,2,   35.5125,2,     262.4,2,       120,     439.3,     0.153,2,    0.1033,2
      68.0,2,   16.4658,2,   35.5122,2,     263.9,2,        69,     443.3,     0.158,2,    0.0980,2
      70.0,2,   16.3539,2,   35.5210,2,     262.6,2,        94,     446.8,     0.153,2,    0.0935,2
      72.0,2,   16.2677,2,   35.5267,2,     262.7,2,        70,     451.8,     0.158,2,    0.0902,2
      74.0,2,   16.0402,2,   35.5264,2,     261.3,2,        82,     455.0,     0.160,2,    0.0865,2
      76.0,2,   16.0192,2,   35.5254,2,     259.0,2,       106,     459.1,     0.158,2,    0.0816,2
      78.0,2,   15.8745,2,   35.5280,2,     259.3,2,        72,     462.8,     0.160,2,    0.0788,2
      80.0,2,   15.8296,2,   35.5362,2,     255.8,2,       131,     467.1,     0.155,2,    0.0771,2
      82.0,2,   15.7369,2,   35.5525,2,     254.8,2,        59,     471.0,     0.160,2,    0.0743,2
      84.0,2,   15.6003,2,   35.5779,2,     247.8,2,       130,     475.1,     0.161,2,    0.0710,2
      86.0,2,   15.5565,2,   35.5795,2,     245.0,2,        84,     479.5,     0.157,2,    0.0686,2
      88.0,2,   15.5212,2,   35.5738,2,     247.2,2,        60,     482.5,     0.157,2,    0.0670,2
      90.0,2,   15.5069,2,   35.5719,2,     247.3,2,       143,     486.8,     0.160,2,    0.0657,2
      92.0,2,   15.4612,2,   35.5679,2,     246.8,2,        69,     491.3,     0.158,2,    0.0645,2
      94.0,2,   15.4516,2,   35.5959,2,     246.0,2,        83,     494.6,     0.161,2,    0.0613,2
      96.0,2,   15.2775,2,   35.5781,2,     239.3,2,       130,     499.1,     0.158,2,    0.0568,2
      98.0,2,   15.2637,2,   35.5790,2,     238.0,2,        72,     503.3,     0.159,2,    0.0536,2
     100.0,2,   15.2404,2,   35.5806,2,     239.7,2,        82,     506.5,     0.158,2,    0.0507,2
     102.0,2,   15.1701,2,   35.5748,2,     237.3,2,       120,     510.8,     0.159,2,    0.0483,2
     104.0,2,   15.1274,2,   35.5740,2,     236.3,2,        84,     515.0,     0.163,2,    0.0467,2
     106.0,2,   15.1250,2,   35.5839,2,     236.6,2,       108,     519.0,     0.157,2,    0.0455,2
     108.0,2,   15.0935,2,   35.5829,2,     235.7,2,        72,     522.8,     0.153,2,    0.0442,2
     110.0,2,   15.0809,2,   35.5815,2,     235.7,2,       130,     527.0,     0.155,2,    0.0434,2
     112.0,2,   15.0069,2,   35.5719,2,     235.8,2,        45,     530.8,     0.155,2,    0.0422,2
     114.0,2,   14.9321,2,   35.5578,2,     234.2,2,        94,     534.4,     0.155,2,    0.0406,2
     116.0,2,   14.7950,2,   35.5309,2,     234.4,2,        58,     539.6,     0.154,2,    0.0390,2
     118.0,2,   14.6823,2,   35.5126,2,     233.5,2,        82,     542.5,     0.153,2,    0.0378,2
     120.0,2,   14.6604,2,   35.5088,2,     233.1,2,       120,     546.8,     0.155,2,    0.0362,2
     122.0,2,   14.6648,2,   35.5133,2,     233.1,2,        84,     551.0,     0.156,2,    0.0354,2
     124.0,2,   14.7077,2,   35.5382,2,     232.8,2,       119,     555.3,     0.153,2,    0.0341,2
     126.0,2,   14.6994,2,   35.5442,2,     231.4,2,        71,     559.3,     0.150,2,    0.0333,2
     128.0,2,   14.6556,2,   35.5391,2,     230.0,2,        95,     562.8,     0.154,2,    0.0325,2
     130.0,2,   14.6314,2,   35.5357,2,     229.7,2,       120,     567.3,     0.152,2,    0.0317,2
     132.0,2,   14.5600,2,   35.5274,2,     229.8,2,        48,     570.8,     0.154,2,    0.0309,2
     134.0,2,   14.5398,2,   35.5245,2,     229.1,2,       108,     574.5,     0.153,2,    0.0301,2
     136.0,2,   14.5216,2,   35.5216,2,     229.5,2,        48,     579.3,     0.154,2,    0.0297,2
     138.0,2,   14.4857,2,   35.5162,2,     229.3,2,       128,     583.0,     0.154,2,    0.0297,2
     140.0,2,   14.4329,2,   35.5070,2,     229.6,2,        59,     587.0,     0.152,2,    0.0293,2
     142.0,2,   14.3811,2,   35.4982,2,     228.9,2,       108,     591.0,     0.152,2,    0.0289,2
     144.0,2,   14.3077,2,   35.4848,2,     229.3,2,        70,     595.8,     0.153,2,    0.0285,2
     146.0,2,   14.2245,2,   35.4714,2,     228.9,2,        70,     598.8,     0.153,2,    0.0281,2
     148.0,2,   14.2113,2,   35.4697,2,     229.4,2,       131,     603.2,     0.154,2,    0.0281,2
     150.0,2,   14.1738,2,   35.4653,2,     230.0,2,        58,     607.5,     0.154,2,    0.0277,2
     152.0,2,   14.1101,2,   35.4603,2,     228.7,2,        95,     610.8,     0.157,2,    0.0277,2
     154.0,2,   14.0407,2,   35.4469,2,     227.8,2,       104,     615.0,     0.154,2,    0.0273,2
     156.0,2,   13.9613,2,   35.4276,2,     228.8,2,       106,     619.5,     0.150,2,    0.0273,2
     158.0,2,   13.8735,2,   35.4069,2,     229.4,2,        81,     623.5,     0.151,2,    0.0269,2
     160.0,2,   13.7200,2,   35.3740,2,     229.9,2,        48,     626.3,     0.157,2,    0.0265,2
     162.0,2,   13.6803,2,   35.3653,2,     230.9,2,        82,     630.2,     0.154,2,    0.0265,2
     164.0,2,   13.5806,2,   35.3436,2,     232.0,2,        36,     635.5,     0.150,2,    0.0265,2
     166.0,2,   13.5320,2,   35.3326,2,     231.9,2,       139,     639.3,     0.154,2,    0.0265,2
     168.0,2,   13.5199,2,   35.3293,2,     233.0,2,        70,     643.8,     0.155,2,    0.0261,2
     170.0,2,   13.4334,2,   35.3112,2,     232.2,2,        59,     646.5,     0.157,2,    0.0257,2
     172.0,2,   13.4204,2,   35.3083,2,     233.4,2,       144,     650.8,     0.153,2,    0.0253,2
     174.0,2,   13.3186,2,   35.2888,2,     233.5,2,        72,     655.3,     0.153,2,    0.0249,2
     176.0,2,   13.3030,2,   35.2873,2,     234.4,2,        83,     658.5,     0.152,2,    0.0249,2
     178.0,2,   13.2754,2,   35.2841,2,     233.5,2,       131,     663.0,     0.152,2,    0.0245,2
     180.0,2,   13.2787,2,   35.2917,2,     234.3,2,        47,     666.8,     0.154,2,    0.0245,2
     182.0,2,   13.2374,2,   35.2864,2,     234.6,2,        58,     669.0,     0.155,2,    0.0245,2
     184.0,2,   13.2205,2,   35.2824,2,     232.7,2,       106,     673.2,     0.154,2,    0.0245,2
     186.0,2,   13.0726,2,   35.2559,2,     233.7,2,        35,     676.5,     0.153,2,    0.0245,2
     188.0,2,   13.0159,2,   35.2517,2,     233.7,2,       119,     679.8,     0.151,2,    0.0241,2
     190.0,2,   12.9510,2,   35.2418,2,     235.0,2,        72,     683.8,     0.152,2,    0.0237,2
     192.0,2,   12.8641,2,   35.2253,2,     234.2,2,        82,     687.0,     0.157,2,    0.0237,2
     194.0,2,   12.7849,2,   35.2107,2,     235.4,2,        82,     690.5,     0.154,2,    0.0237,2
     196.0,2,   12.7426,2,   35.2023,2,     236.5,2,        95,     694.3,     0.151,2,    0.0237,2
     198.0,2,   12.7362,2,   35.2072,2,     236.0,2,        72,     697.8,     0.152,2,    0.0237,2
     200.0,2,   12.7404,2,   35.2116,2,     235.9,2,        46,     700.3,     0.152,2,    0.0237,2
     202.0,2,   12.7191,2,   35.2089,2,     233.3,2,       127,     704.1,     0.157,2,    0.0233,2
     204.0,2,   12.6571,2,   35.2006,2,     233.9,2,        59,     708.0,     0.158,2,    0.0233,2
     206.0,2,   12.6162,2,   35.1954,2,     233.7,2,        72,     710.8,     0.151,2,    0.0229,2
     208.0,2,   12.5748,2,   35.1890,2,     233.8,2,       108,     714.5,     0.156,2,    0.0229,2
     210.0,2,   12.5059,2,   35.1790,2,     233.5,2,        95,     718.8,     0.153,2,    0.0229,2
