CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 00601_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 6
CASTNO = 1
DATE = 20070216
TIME = 1450
LATITUDE = -64.6655
LONGITUDE = 84.3111
DEPTH =  3523
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   -0.2149,2,   33.2310,2,     357.1,2,         1,     384.4,     0.161,2,    0.6604,2
       2.0,2,   -0.2151,2,   33.2305,2,     356.8,2,        36,     394.0,     0.166,2,    0.6628,2
       4.0,2,   -0.2154,2,   33.2299,2,     356.7,2,       156,     403.7,     0.171,2,    0.6699,2
       6.0,2,   -0.2158,2,   33.2299,2,     357.5,2,        84,     411.0,     0.173,2,    0.6808,2
       8.0,2,   -0.2154,2,   33.2299,2,     358.2,2,       108,     415.0,     0.171,2,    0.6860,2
      10.0,2,   -0.2150,2,   33.2301,2,     358.0,2,        96,     419.3,     0.173,2,    0.6870,2
      12.0,2,   -0.2146,2,   33.2301,2,     359.3,2,        96,     423.3,     0.168,2,    0.6832,2
      14.0,2,   -0.2134,2,   33.2308,2,     358.5,2,        94,     427.3,     0.168,2,    0.6751,2
      16.0,2,   -0.2279,2,   33.2550,2,     358.6,2,        82,     431.0,     0.169,2,    0.6732,2
      18.0,2,   -0.2227,2,   33.2538,2,     357.3,2,       117,     435.3,     0.170,2,    0.6751,2
      20.0,2,   -0.2213,2,   33.2507,2,     357.7,2,        71,     439.3,     0.170,2,    0.6770,2
      22.0,2,   -0.2342,2,   33.2586,2,     358.2,2,       108,     443.0,     0.174,2,    0.6979,2
      24.0,2,   -0.2453,2,   33.2669,2,     357.1,2,        95,     447.3,     0.171,2,    0.6708,2
      26.0,2,   -0.4937,2,   33.3897,2,     354.7,2,        95,     451.3,     0.171,2, -999.0000,9
      28.0,2,   -0.5779,2,   33.4270,2,     338.1,2,        83,     455.0,     0.175,2, -999.0000,9
      30.0,2,   -0.6773,2,   33.4700,2,     331.9,2,        95,     458.8,     0.176,2, -999.0000,9
      32.0,2,   -1.3534,2,   33.8088,2,     320.6,2,       119,     463.3,     0.169,2,    0.5419,2
      34.0,2,   -1.5104,2,   33.9013,2,     301.2,2,        71,     467.3,     0.166,2,    0.4188,2
      36.0,2,   -1.5807,2,   33.9515,2,     299.8,2,        95,     470.8,     0.164,2,    0.3650,2
      38.0,2,   -1.6242,2,   33.9768,2,     297.7,2,       108,     475.0,     0.164,2,    0.3348,2
      40.0,2,   -1.6606,2,   34.0033,2,     297.8,2,        96,     479.3,     0.165,2,    0.2864,2
      42.0,2,   -1.7052,2,   34.0225,2,     298.8,2,        92,     483.3,     0.163,2,    0.2212,2
      44.0,2,   -1.7463,2,   34.0447,2,     298.6,2,        84,     487.0,     0.162,2,    0.1591,2
      46.0,2,   -1.7479,2,   34.0813,2,     298.9,2,        96,     490.8,     0.163,2,    0.1107,2
      48.0,2,   -1.7455,2,   34.1134,2,     297.1,2,        95,     494.8,     0.162,2,    0.0808,2
      50.0,2,   -1.7310,2,   34.1311,2,     295.9,2,       107,     499.0,     0.165,2,    0.0690,2
      52.0,2,   -1.7340,2,   34.1405,2,     294.8,2,        82,     503.0,     0.161,2,    0.0682,2
      54.0,2,   -1.7254,2,   34.1539,2,     295.8,2,        96,     506.8,     0.164,2,    0.0641,2
      56.0,2,   -1.7062,2,   34.1896,2,     295.0,2,        94,     510.8,     0.166,2,    0.0487,2
      58.0,2,   -1.6915,2,   34.2070,2,     293.4,2,        83,     514.5,     0.160,2,    0.0337,2
      60.0,2,   -1.6940,2,   34.2179,2,     292.3,2,        84,     518.0,     0.163,2,    0.0273,2
      62.0,2,   -1.6978,2,   34.2248,2,     292.4,2,       108,     522.0,     0.165,2,    0.0249,2
      64.0,2,   -1.6820,2,   34.2319,2,     293.3,2,        71,     525.8,     0.164,2,    0.0233,2
      66.0,2,   -1.6751,2,   34.2387,2,     293.9,2,        94,     529.3,     0.168,2,    0.0205,2
      68.0,2,   -1.6882,2,   34.2465,2,     293.4,2,        95,     533.3,     0.167,2,    0.0168,2
      70.0,2,   -1.6780,2,   34.2541,2,     294.7,2,        95,     537.3,     0.166,2,    0.0140,2
      72.0,2,   -1.7089,2,   34.2576,2,     294.0,2,        83,     541.0,     0.163,2,    0.0116,2
      74.0,2,   -1.7303,2,   34.2601,2,     296.0,2,        94,     544.8,     0.161,2,    0.0096,2
      76.0,2,   -1.7425,2,   34.2631,2,     297.0,2,        96,     548.8,     0.165,2,    0.0100,2
      78.0,2,   -1.7258,2,   34.2677,2,     297.3,2,        83,     552.6,     0.168,2,    0.0120,2
      80.0,2,   -1.7157,2,   34.2724,2,     297.6,2,        84,     556.0,     0.168,2,    0.0124,2
      82.0,2,   -1.7227,2,   34.2762,2,     296.9,2,        95,     559.8,     0.168,2,    0.0092,2
      84.0,2,   -1.6750,2,   34.2803,2,     298.3,2,        96,     563.8,     0.166,2,    0.0064,2
      86.0,2,   -1.7009,2,   34.2811,2,     298.2,2,        71,     567.3,     0.166,2,    0.0064,2
      88.0,2,   -1.7454,2,   34.2802,2,     297.6,2,       106,     571.1,     0.168,2,    0.0056,2
      90.0,2,   -1.7618,2,   34.2825,2,     299.4,2,        96,     575.3,     0.165,2,    0.0044,2
      92.0,2,   -1.7658,2,   34.2852,2,     300.1,2,        72,     578.8,     0.165,2,    0.0028,2
      94.0,2,   -1.7647,2,   34.2870,2,     300.5,2,        96,     582.3,     0.168,2,    0.0020,2
      96.0,2,   -1.7636,2,   34.2884,2,     301.0,2,        96,     586.3,     0.166,2,    0.0020,2
      98.0,2,   -1.7641,2,   34.2889,2,     301.1,2,        84,     590.0,     0.169,2,    0.0036,2
     100.0,2,   -1.7311,2,   34.2918,2,     300.9,2,       108,     594.0,     0.165,2,    0.0048,2
