CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 04701_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 47
CASTNO = 1
DATE = 20070301
TIME = 1550
LATITUDE = -48.4260
LONGITUDE = 91.9969
DEPTH =  3448
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    8.3358,2,   33.9798,2,     286.2,2,         1,     349.8,     0.155,2, -999.0000,9
       2.0,2,    8.3355,2,   33.9793,2,     286.4,2,        12,     358.0,     0.153,2, -999.0000,9
       4.0,2,    8.3352,2,   33.9789,2,     286.4,2,       120,     366.2,     0.150,2,    0.1009,2
       6.0,2,    8.3345,2,   33.9789,2,     286.1,2,       120,     378.4,     0.148,2,    0.1017,2
       8.0,2,    8.3347,2,   33.9788,2,     286.3,2,        84,     386.6,     0.154,2,    0.1041,2
      10.0,2,    8.3355,2,   33.9789,2,     286.2,2,       132,     396.7,     0.151,2,    0.1066,2
      12.0,2,    8.3352,2,   33.9790,2,     287.1,2,        96,     403.8,     0.150,2,    0.1066,2
      14.0,2,    8.3351,2,   33.9792,2,     287.0,2,        60,     411.5,     0.157,2,    0.1050,2
      16.0,2,    8.3356,2,   33.9788,2,     288.2,2,       108,     419.8,     0.151,2,    0.1054,2
      18.0,2,    8.3361,2,   33.9789,2,     287.3,2,       156,     428.8,     0.153,2,    0.1066,2
      20.0,2,    8.3363,2,   33.9792,2,     287.9,2,        96,     435.4,     0.157,2,    0.1074,2
      22.0,2,    8.3364,2,   33.9791,2,     288.0,2,        84,     443.0,     0.155,2,    0.1074,2
      24.0,2,    8.3367,2,   33.9789,2,     288.0,2,       180,     449.3,     0.149,2,    0.1074,2
      26.0,2,    8.3369,2,   33.9787,2,     287.9,2,       132,     456.0,     0.151,2,    0.1083,2
      28.0,2,    8.3369,2,   33.9788,2,     288.3,2,        96,     462.7,     0.148,2,    0.1083,2
      30.0,2,    8.3371,2,   33.9788,2,     288.6,2,       156,     469.5,     0.148,2,    0.1066,2
      32.0,2,    8.3370,2,   33.9787,2,     288.7,2,       108,     478.0,     0.150,2,    0.1070,2
      34.0,2,    8.3365,2,   33.9789,2,     288.5,2,       108,     483.0,     0.148,2,    0.1074,2
      36.0,2,    8.3375,2,   33.9787,2,     288.8,2,       180,     489.9,     0.152,2,    0.1091,2
      38.0,2,    8.3376,2,   33.9788,2,     289.0,2,        60,     496.5,     0.150,2,    0.1124,2
      40.0,2,    8.3382,2,   33.9791,2,     289.0,2,        36,     498.5,     0.151,2,    0.1136,2
      42.0,2,    8.3362,2,   33.9791,2,     289.0,2,        60,     502.0,     0.150,2,    0.1148,2
      44.0,2,    8.3332,2,   33.9791,2,     289.1,2,       132,     513.7,     0.149,2,    0.1181,2
      46.0,2,    8.3300,2,   33.9796,2,     289.1,2,        84,     522.5,     0.151,2,    0.1202,2
      48.0,2,    8.3294,2,   33.9795,2,     289.4,2,        84,     527.6,     0.152,2,    0.1206,2
      50.0,2,    8.3111,2,   33.9800,2,     289.2,2,       107,     535.5,     0.154,2,    0.1206,2
      52.0,2,    8.2843,2,   33.9804,2,     288.9,2,        59,     542.4,     0.153,2,    0.1214,2
      54.0,2,    8.2535,2,   33.9822,2,     289.1,2,        36,     546.5,     0.153,2,    0.1227,2
      56.0,2,    8.2432,2,   33.9831,2,     289.1,2,        84,     553.6,     0.153,2,    0.1227,2
      58.0,2,    8.2438,2,   33.9830,2,     289.2,2,       132,     564.2,     0.151,2,    0.1235,2
      60.0,2,    8.2128,2,   33.9852,2,     289.1,2,       144,     574.0,     0.151,2,    0.1255,2
      62.0,2,    8.2052,2,   33.9859,2,     289.0,2,        48,     579.8,     0.153,2,    0.1260,2
      64.0,2,    8.2058,2,   33.9859,2,     288.8,2,        48,     581.8,     0.157,2,    0.1255,2
      66.0,2,    8.2058,2,   33.9857,2,     288.6,2,        36,     592.5,     0.153,2,    0.1334,2
      68.0,2,    8.1990,2,   33.9854,2,     289.0,2,        71,     594.8,     0.154,2,    0.1491,2
      70.0,2,    8.1989,2,   33.9854,2,     289.6,2,        70,     606.3,     0.150,2,    0.1533,2
      72.0,2,    8.1974,2,   33.9847,2,     289.0,2,        96,     613.0,     0.152,2,    0.1471,2
      74.0,2,    8.1860,2,   33.9835,2,     288.9,2,        60,     620.5,     0.152,2,    0.1446,2
      76.0,2,    8.1840,2,   33.9831,2,     288.7,2,        60,     628.2,     0.151,2,    0.1421,2
      78.0,2,    8.1741,2,   33.9824,2,     288.8,2,        60,     635.5,     0.150,2,    0.1404,2
      80.0,2,    8.1701,2,   33.9822,2,     289.1,2,        96,     640.7,     0.150,2,    0.1450,2
      82.0,2,    8.1347,2,   33.9786,2,     288.8,2,        47,     649.3,     0.153,2,    0.1504,2
      84.0,2,    8.0393,2,   33.9647,2,     289.4,2,        81,     653.3,     0.153,2,    0.1479,2
      86.0,2,    7.8843,2,   33.9309,2,     288.7,2,        24,     662.8,     0.156,2,    0.1392,2
      88.0,2,    7.6499,2,   33.9121,2,     289.9,2,        71,     666.2,     0.156,2,    0.1326,2
      90.0,2,    7.8177,2,   33.9387,2,     288.2,2,        95,     677.8,     0.154,2,    0.1346,2
      92.0,2,    7.4072,2,   33.8894,2,     289.5,2,        36,     685.0,     0.152,2,    0.1400,2
      94.0,2,    7.3863,2,   33.8870,2,     288.2,2,        58,     688.8,     0.153,2,    0.1392,2
      96.0,2,    7.2681,2,   33.8727,2,     287.6,2,        56,     698.0,     0.155,2,    0.1330,2
      98.0,2,    7.1825,2,   33.8623,2,     287.9,2,        82,     704.7,     0.156,2,    0.1268,2
     100.0,2,    7.1594,2,   33.8607,2,     287.5,2,       130,     714.0,     0.153,2,    0.1243,2
     102.0,2,    7.1521,2,   33.8599,2,     287.1,2,        35,     721.8,     0.150,2,    0.1268,2
     104.0,2,    7.1187,2,   33.8587,2,     287.9,2,        70,     727.4,     0.158,2,    0.1305,2
     106.0,2,    7.0881,2,   33.8560,2,     288.1,2,        36,     735.5,     0.150,2,    0.1330,2
     108.0,2,    7.0711,2,   33.8536,2,     288.5,2,        60,     741.7,     0.153,2,    0.1326,2
     110.0,2,    7.0598,2,   33.8540,2,     288.4,2,        36,     750.0,     0.154,2,    0.1301,2
     112.0,2,    7.0756,2,   33.8619,2,     288.5,2,       106,     756.9,     0.156,2,    0.1264,2
     114.0,2,    7.2092,2,   33.9245,2,     288.2,2,        83,     766.1,     0.157,2,    0.1218,2
     116.0,2,    7.3253,2,   33.9645,2,     288.6,2,       129,     773.3,     0.162,2,    0.1190,2
     118.0,2,    7.4757,2,   34.0189,2,     287.2,2,       107,     781.5,     0.158,2,    0.1152,2
     120.0,2,    7.5558,2,   34.0498,2,     287.5,2,       131,     789.3,     0.158,2,    0.1091,2
     122.0,2,    7.3271,2,   34.0303,2,     285.5,2,        46,     797.3,     0.154,2,    0.1017,2
