CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 02601_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 26
CASTNO = 1
DATE = 20070221
TIME = 1906
LATITUDE = -57.3204
LONGITUDE = 82.7791
DEPTH =  4234
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    2.0012,2,   33.9200,2,     327.8,2,         1,     295.1,     0.157,2, -999.0000,9
       2.0,2,    1.9993,2,   33.9196,2,     328.4,2,         1,     327.2,     0.157,2, -999.0000,9
       4.0,2,    1.9974,2,   33.9192,2,     328.7,2,        48,     359.3,     0.157,2,    0.1487,2
       6.0,2,    1.9955,2,   33.9188,2,     328.9,2,       144,     391.4,     0.157,2,    0.1467,2
       8.0,2,    1.9957,2,   33.9187,2,     329.7,2,       192,     405.0,     0.157,2,    0.1458,2
      10.0,2,    1.9961,2,   33.9189,2,     329.1,2,       108,     412.5,     0.154,2,    0.1467,2
      12.0,2,    1.9965,2,   33.9187,2,     328.9,2,       132,     418.1,     0.154,2,    0.1462,2
      14.0,2,    1.9967,2,   33.9189,2,     331.0,2,       120,     424.8,     0.154,2,    0.1462,2
      16.0,2,    1.9968,2,   33.9189,2,     328.9,2,        72,     429.4,     0.152,2,    0.1467,2
      18.0,2,    1.9969,2,   33.9190,2,     329.0,2,        72,     435.3,     0.153,2,    0.1467,2
      20.0,2,    1.9969,2,   33.9189,2,     330.4,2,        72,     441.8,     0.155,2,    0.1487,2
      22.0,2,    1.9970,2,   33.9186,2,     329.1,2,       179,     447.3,     0.154,2,    0.1512,2
      24.0,2,    1.9971,2,   33.9190,2,     330.0,2,        60,     453.5,     0.155,2,    0.1487,2
      26.0,2,    1.9972,2,   33.9188,2,     329.1,2,        84,     457.8,     0.154,2,    0.1462,2
      28.0,2,    1.9977,2,   33.9191,2,     329.4,2,        60,     464.0,     0.153,2,    0.1462,2
      30.0,2,    1.9980,2,   33.9188,2,     328.3,2,        84,     470.0,     0.152,2,    0.1467,2
      32.0,2,    1.9979,2,   33.9189,2,     329.4,2,        36,     476.5,     0.153,2,    0.1471,2
      34.0,2,    1.9984,2,   33.9186,2,     329.9,2,       180,     481.4,     0.155,2,    0.1462,2
      36.0,2,    1.9980,2,   33.9191,2,     329.4,2,        36,     488.0,     0.157,2,    0.1454,2
      38.0,2,    1.9982,2,   33.9188,2,     329.2,2,        84,     492.3,     0.155,2,    0.1462,2
      40.0,2,    1.9990,2,   33.9190,2,     329.5,2,        72,     498.4,     0.159,2,    0.1475,2
      42.0,2,    1.9982,2,   33.9195,2,     330.5,2,        36,     503.5,     0.159,2,    0.1475,2
      44.0,2,    1.9983,2,   33.9191,2,     329.1,2,        60,     509.9,     0.155,2,    0.1479,2
