CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 00502_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 5
CASTNO = 2
DATE = 20070216
TIME = 0745
LATITUDE = -65.1672
LONGITUDE = 84.3122
DEPTH =  3106
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   -0.5068,2,   33.3655,2,     344.2,2,         1,     409.6,     0.168,2,    0.5593,2
       2.0,2,   -0.5080,2,   33.3647,2,     344.4,2,        24,     412.3,     0.163,2,    0.5488,2
       4.0,2,   -0.5091,2,   33.3638,2,     344.6,2,       108,     415.0,     0.159,2,    0.5369,2
       6.0,2,   -0.5089,2,   33.3636,2,     344.7,2,       143,     420.3,     0.163,2,    0.5318,2
       8.0,2,   -0.5097,2,   33.3642,2,     344.9,2,        96,     425.3,     0.164,2,    0.5318,2
      10.0,2,   -0.5109,2,   33.3647,2,     345.1,2,       108,     429.5,     0.162,2,    0.5291,2
      12.0,2,   -0.5126,2,   33.3666,2,     345.3,2,        84,     433.5,     0.161,2,    0.5118,2
      14.0,2,   -0.5172,2,   33.3707,2,     345.4,2,        84,     437.0,     0.164,2,    0.4796,2
      16.0,2,   -0.5474,2,   33.3819,2,     345.1,2,       108,     441.0,     0.163,2,    0.4406,2
      18.0,2,   -0.7245,2,   33.4227,2,     345.7,2,        93,     445.3,     0.158,2,    0.3816,2
      20.0,2,   -0.8900,2,   33.4669,2,     345.1,2,        84,     449.0,     0.159,2,    0.3357,2
      22.0,2,   -0.9394,2,   33.4933,2,     343.8,2,        96,     452.8,     0.159,2,    0.3444,2
      24.0,2,   -1.0543,2,   33.5590,2,     342.7,2,        96,     456.8,     0.160,2,    0.3545,2
      26.0,2,   -1.1534,2,   33.6208,2,     340.3,2,        83,     460.6,     0.159,2,    0.3296,2
      28.0,2,   -1.2401,2,   33.6847,2,     337.6,2,       107,     464.6,     0.159,2,    0.3049,2
      30.0,2,   -1.2585,2,   33.7015,2,     334.8,2,        84,     468.5,     0.159,2,    0.2899,2
      32.0,2,   -1.2835,2,   33.7286,2,     333.6,2,       107,     472.6,     0.161,2,    0.2778,2
      34.0,2,   -1.3242,2,   33.7557,2,     333.2,2,        84,     476.5,     0.159,2,    0.2667,2
      36.0,2,   -1.3586,2,   33.7857,2,     331.9,2,        96,     480.3,     0.157,2,    0.2560,2
      38.0,2,   -1.3665,2,   33.7941,2,     330.8,2,        96,     484.3,     0.157,2,    0.2424,2
      40.0,2,   -1.4076,2,   33.8437,2,     330.4,2,        83,     488.1,     0.157,2,    0.2119,2
      42.0,2,   -1.4942,2,   33.9134,2,     330.4,2,        96,     491.8,     0.164,2,    0.1792,2
      44.0,2,   -1.5117,2,   33.9249,2,     329.4,2,       107,     496.0,     0.159,2,    0.1675,2
