CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 04001_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 40
CASTNO = 1
DATE = 20070227
TIME = 1303
LATITUDE = -51.4314
LONGITUDE = 89.2041
DEPTH =  4067
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    5.8976,2,   33.7865,2,     300.8,2,         1,     437.0,     0.143,2, -999.0000,9
       2.0,2,    5.8960,2,   33.7861,2,     301.2,2,         1,     441.4,     0.149,2, -999.0000,9
       4.0,2,    5.8944,2,   33.7857,2,     301.4,2,        24,     445.8,     0.155,2,    0.1741,2
       6.0,2,    5.8928,2,   33.7853,2,     301.5,2,       108,     450.2,     0.160,2,    0.1729,2
       8.0,2,    5.8900,2,   33.7854,2,     301.5,2,       120,     458.9,     0.158,2,    0.1670,2
      10.0,2,    5.8850,2,   33.7857,2,     301.5,2,       156,     468.4,     0.154,2,    0.1633,2
      12.0,2,    5.8841,2,   33.7858,2,     302.3,2,       118,     478.1,     0.156,2,    0.1625,2
      14.0,2,    5.8782,2,   33.7860,2,     302.1,2,        96,     485.8,     0.156,2,    0.1625,2
      16.0,2,    5.8925,2,   33.7854,2,     302.1,2,       143,     496.2,     0.156,2,    0.1629,2
      18.0,2,    5.8917,2,   33.7854,2,     302.2,2,        96,     506.1,     0.154,2,    0.1625,2
      20.0,2,    5.8822,2,   33.7859,2,     302.1,2,        72,     515.1,     0.156,2,    0.1625,2
      22.0,2,    5.8835,2,   33.7859,2,     302.2,2,        80,     522.0,     0.153,2,    0.1625,2
      24.0,2,    5.8915,2,   33.7855,2,     302.3,2,       143,     531.3,     0.156,2,    0.1620,2
      26.0,2,    5.8842,2,   33.7856,2,     302.1,2,       144,     540.0,     0.156,2,    0.1620,2
      28.0,2,    5.8816,2,   33.7857,2,     302.1,2,       180,     547.9,     0.157,2,    0.1620,2
      30.0,2,    5.8835,2,   33.7859,2,     302.5,2,       108,     556.9,     0.157,2,    0.1625,2
      32.0,2,    5.8743,2,   33.7865,2,     302.6,2,        82,     564.6,     0.154,2,    0.1620,2
      34.0,2,    5.8772,2,   33.7862,2,     302.5,2,        71,     571.9,     0.156,2,    0.1620,2
      36.0,2,    5.8728,2,   33.7863,2,     302.1,2,        69,     579.4,     0.157,2,    0.1625,2
      38.0,2,    5.8013,2,   33.7877,2,     303.2,2,        59,     586.6,     0.156,2,    0.1645,2
      40.0,2,    5.7786,2,   33.7888,2,     303.8,2,       116,     596.3,     0.155,2,    0.1670,2
      42.0,2,    5.7355,2,   33.7914,2,     303.7,2,       132,     605.4,     0.156,2,    0.1708,2
      44.0,2,    5.7088,2,   33.7929,2,     304.0,2,       118,     613.0,     0.156,2,    0.1750,2
