CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 07101_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 71
CASTNO = 1
DATE = 20070308
TIME = 1708
LATITUDE = -37.0016
LONGITUDE = 95.0056
DEPTH =  4128
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   16.3518,2,   35.0436,2,     244.8,2,         1,     260.3,     0.154,2,    0.1417,2
       2.0,2,   16.3512,2,   35.0432,2,     244.9,2,        24,     262.8,     0.153,2,    0.1396,2
       4.0,2,   16.3506,2,   35.0427,2,     245.0,2,        96,     265.3,     0.151,2,    0.1367,2
       6.0,2,   16.3538,2,   35.0428,2,     245.2,2,        96,     273.9,     0.149,2,    0.1334,2
       8.0,2,   16.3529,2,   35.0429,2,     245.9,2,        96,     286.1,     0.150,2,    0.1309,2
      10.0,2,   16.3559,2,   35.0429,2,     246.3,2,       107,     298.4,     0.149,2,    0.1293,2
      12.0,2,   16.3513,2,   35.0431,2,     246.4,2,       167,     310.9,     0.150,2,    0.1297,2
      14.0,2,   16.3469,2,   35.0432,2,     246.7,2,       132,     321.0,     0.150,2,    0.1313,2
      16.0,2,   16.3528,2,   35.0431,2,     246.7,2,        71,     328.9,     0.151,2,    0.1330,2
      18.0,2,   16.3533,2,   35.0429,2,     246.7,2,       106,     338.9,     0.152,2,    0.1338,2
      20.0,2,   16.3557,2,   35.0427,2,     246.9,2,       132,     346.5,     0.152,2,    0.1363,2
      22.0,2,   16.3572,2,   35.0432,2,     247.2,2,        96,     357.2,     0.151,2,    0.1421,2
      24.0,2,   16.3571,2,   35.0430,2,     247.0,2,        84,     364.4,     0.144,2,    0.1483,2
      26.0,2,   16.3615,2,   35.0430,2,     247.5,2,       107,     371.6,     0.151,2,    0.1529,2
      28.0,2,   16.3618,2,   35.0434,2,     247.6,2,        72,     381.1,     0.149,2,    0.1570,2
      30.0,2,   16.3611,2,   35.0431,2,     247.3,2,        60,     388.8,     0.149,2,    0.1604,2
      32.0,2,   16.3611,2,   35.0433,2,     247.8,2,        96,     397.3,     0.153,2,    0.1629,2
      34.0,2,   16.3614,2,   35.0436,2,     247.6,2,        36,     405.0,     0.147,2,    0.1650,2
      36.0,2,   16.3616,2,   35.0434,2,     247.4,2,        72,     412.6,     0.145,2,    0.1662,2
      38.0,2,   16.3610,2,   35.0430,2,     247.7,2,        60,     422.5,     0.145,2,    0.1683,2
      40.0,2,   16.3614,2,   35.0434,2,     247.9,2,        60,     441.6,     0.148,2,    0.1708,2
      42.0,2,   16.3626,2,   35.0433,2,     247.5,2,        96,     456.9,     0.150,2,    0.1733,2
      44.0,2,   16.3620,2,   35.0433,2,     247.7,2,        72,     470.5,     0.146,2,    0.1758,2
