CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 02401_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 24
CASTNO = 1
DATE = 20070221
TIME = 0739
LATITUDE = -57.6124
LONGITUDE = 82.3811
DEPTH =  3026
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    1.3922,2,   33.8756,2,     331.8,2,         1,     330.3,     0.168,2,    0.1859,2
       2.0,2,    1.3953,2,   33.8756,2,     333.1,2,         1,     347.1,     0.166,2,    0.1863,2
       4.0,2,    1.3984,2,   33.8755,2,     333.5,2,       192,     363.9,     0.164,2,    0.1871,2
       6.0,2,    1.4014,2,   33.8754,2,     333.8,2,       252,     380.6,     0.162,2,    0.1875,2
       8.0,2,    1.4013,2,   33.8755,2,     332.2,2,        96,     393.4,     0.165,2,    0.1884,2
      10.0,2,    1.4014,2,   33.8755,2,     332.5,2,       120,     404.5,     0.164,2,    0.1900,2
      12.0,2,    1.4002,2,   33.8754,2,     335.9,2,       156,     415.8,     0.165,2,    0.1909,2
      14.0,2,    1.3989,2,   33.8757,2,     334.0,2,       156,     427.4,     0.163,2,    0.1913,2
      16.0,2,    1.4000,2,   33.8758,2,     334.4,2,       144,     437.5,     0.162,2,    0.1909,2
      18.0,2,    1.3983,2,   33.8759,2,     334.4,2,       108,     446.0,     0.164,2,    0.1896,2
      20.0,2,    1.4006,2,   33.8757,2,     334.0,2,        96,     456.8,     0.162,2,    0.1909,2
      22.0,2,    1.3916,2,   33.8755,2,     333.5,2,       226,     467.6,     0.163,2,    0.1917,2
      24.0,2,    1.3875,2,   33.8756,2,     334.5,2,       120,     476.6,     0.164,2,    0.1917,2
      26.0,2,    1.3845,2,   33.8753,2,     334.5,2,       119,     484.8,     0.164,2,    0.1926,2
      28.0,2,    1.3761,2,   33.8754,2,     333.6,2,        96,     492.5,     0.164,2,    0.1913,2
      30.0,2,    1.3768,2,   33.8759,2,     334.4,2,        72,     501.1,     0.166,2,    0.1900,2
      32.0,2,    1.3781,2,   33.8756,2,     333.2,2,       155,     510.0,     0.162,2,    0.1900,2
      34.0,2,    1.3735,2,   33.8759,2,     334.9,2,        71,     517.3,     0.163,2,    0.1909,2
      36.0,2,    1.3710,2,   33.8761,2,     333.6,2,       108,     525.0,     0.165,2,    0.1909,2
      38.0,2,    1.3710,2,   33.8760,2,     332.9,2,       131,     532.8,     0.163,2,    0.1917,2
      40.0,2,    1.3730,2,   33.8766,2,     335.5,2,       192,     540.8,     0.163,2,    0.1934,2
      42.0,2,    1.3742,2,   33.8770,2,     334.4,2,       156,     548.0,     0.163,2,    0.1938,2
      44.0,2,    1.3815,2,   33.8793,2,     334.1,2,       120,     554.4,     0.161,2,    0.1934,2
