CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 06801_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 68
CASTNO = 1
DATE = 20070307
TIME = 2019
LATITUDE = -38.4899
LONGITUDE = 95.0037
DEPTH =  3844
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   14.1516,2,   34.7134,2,     253.4,2,         1,     196.9,     0.152,2,    1.8877,2
       2.0,2,   14.1532,2,   34.7129,2,     253.8,2,        35,     201.1,     0.154,2, -999.0000,9
       4.0,2,   14.1549,2,   34.7124,2,     254.1,2,       119,     205.2,     0.156,2, -999.0000,9
       6.0,2,   14.1553,2,   34.7117,2,     253.5,2,        57,     215.5,     0.153,2, -999.0000,9
       8.0,2,   14.1549,2,   34.7125,2,     254.7,2,       132,     221.1,     0.154,2, -999.0000,9
      10.0,2,   14.1554,2,   34.7128,2,     255.9,2,        84,     226.9,     0.154,2, -999.0000,9
      12.0,2,   14.1559,2,   34.7127,2,     254.9,2,       108,     233.9,     0.154,2, -999.0000,9
      14.0,2,   14.1572,2,   34.7125,2,     256.1,2,        96,     239.8,     0.157,2, -999.0000,9
      16.0,2,   14.1567,2,   34.7126,2,     255.9,2,       192,     245.8,     0.152,2, -999.0000,9
      18.0,2,   14.1569,2,   34.7127,2,     257.0,2,        83,     251.5,     0.154,2, -999.0000,9
      20.0,2,   14.1574,2,   34.7127,2,     256.1,2,        96,     257.5,     0.155,2, -999.0000,9
      22.0,2,   14.1577,2,   34.7129,2,     257.0,2,        96,     264.3,     0.156,2, -999.0000,9
      24.0,2,   14.1575,2,   34.7127,2,     256.2,2,        96,     270.8,     0.155,2, -999.0000,9
      26.0,2,   14.1576,2,   34.7128,2,     256.7,2,        84,     275.7,     0.157,2, -999.0000,9
      28.0,2,   14.1581,2,   34.7129,2,     257.3,2,        84,     282.6,     0.158,2, -999.0000,9
      30.0,2,   14.1555,2,   34.7129,2,     256.9,2,        48,     288.8,     0.157,2, -999.0000,9
      32.0,2,   14.1504,2,   34.7127,2,     256.8,2,        96,     294.6,     0.154,2, -999.0000,9
      34.0,2,   14.1466,2,   34.7127,2,     257.0,2,        83,     300.5,     0.158,2, -999.0000,9
      36.0,2,   14.1329,2,   34.7131,2,     256.1,2,       131,     308.0,     0.154,2, -999.0000,9
      38.0,2,   14.1121,2,   34.7131,2,     257.1,2,       108,     313.0,     0.153,2, -999.0000,9
      40.0,2,   14.0491,2,   34.7150,2,     257.0,2,       131,     319.4,     0.156,2, -999.0000,9
      42.0,2,   13.9708,2,   34.7179,2,     256.8,2,        36,     324.5,     0.160,2, -999.0000,9
      44.0,2,   13.9158,2,   34.7210,2,     257.6,2,        47,     327.8,     0.164,2, -999.0000,9
      46.0,2,   13.8061,2,   34.7279,2,     257.8,2,        70,     335.6,     0.156,2, -999.0000,9
      48.0,2,   13.6170,2,   34.7381,2,     257.6,2,       130,     344.0,     0.160,2, -999.0000,9
      50.0,2,   13.4518,2,   34.7490,2,     257.9,2,       152,     350.1,     0.157,2, -999.0000,9
      52.0,2,   13.3293,2,   34.7574,2,     258.7,2,        48,     354.3,     0.158,2, -999.0000,9
      54.0,2,   13.1906,2,   34.7649,2,     258.9,2,        94,     358.8,     0.157,2, -999.0000,9
      56.0,2,   12.9058,2,   34.7852,2,     258.8,2,       117,     365.1,     0.162,2, -999.0000,9
      58.0,2,   12.5291,2,   34.8181,2,     259.1,2,        70,     370.1,     0.169,2, -999.0000,9
      60.0,2,   12.3410,2,   34.8608,2,     261.6,2,        69,     376.3,     0.166,2, -999.0000,9
      62.0,2,   12.1578,2,   34.9013,2,     261.7,2,        22,     379.8,     0.167,2, -999.0000,9
      64.0,2,   11.8604,2,   34.8528,2,     260.3,2,        60,     384.3,     0.164,2, -999.0000,9
      66.0,2,   11.5917,2,   34.8060,2,     257.3,2,        81,     391.5,     0.162,2, -999.0000,9
