CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 07701_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 77
CASTNO = 1
DATE = 20070310
TIME = 0939
LATITUDE = -33.9963
LONGITUDE = 94.9989
DEPTH =  4481
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   18.6639,2,   35.2952,2,     235.5,2,         1,     257.2,     0.144,2, -999.0000,9
       2.0,2,   18.6347,2,   35.2943,2,     237.0,2,         1,     266.6,     0.143,2, -999.0000,9
       4.0,2,   18.6054,2,   35.2935,2,     237.4,2,        83,     276.0,     0.143,2,    0.1206,2
       6.0,2,   18.5761,2,   35.2927,2,     237.9,2,       223,     285.5,     0.142,2,    0.1227,2
       8.0,2,   18.5550,2,   35.2966,2,     236.6,2,       213,     295.3,     0.144,2,    0.1251,2
      10.0,2,   18.5498,2,   35.2967,2,     237.4,2,       155,     303.0,     0.142,2,    0.1260,2
      12.0,2,   18.5377,2,   35.2980,2,     238.3,2,       190,     311.6,     0.143,2,    0.1255,2
      14.0,2,   18.5655,2,   35.2996,2,     238.1,2,       180,     319.5,     0.145,2,    0.1260,2
      16.0,2,   18.5414,2,   35.3051,2,     236.2,2,       179,     327.0,     0.146,2,    0.1272,2
      18.0,2,   18.5424,2,   35.3074,2,     236.9,2,       215,     335.3,     0.143,2,    0.1280,2
      20.0,2,   18.5379,2,   35.3068,2,     238.4,2,       204,     344.0,     0.145,2,    0.1280,2
      22.0,2,   18.5340,2,   35.3057,2,     236.8,2,       167,     351.8,     0.150,2,    0.1272,2
      24.0,2,   18.5311,2,   35.3054,2,     237.4,2,       180,     359.0,     0.141,2,    0.1260,2
      26.0,2,   18.5303,2,   35.3057,2,     238.1,2,       192,     366.8,     0.146,2,    0.1247,2
      28.0,2,   18.5305,2,   35.3066,2,     236.3,2,       132,     373.5,     0.149,2,    0.1243,2
      30.0,2,   18.5311,2,   35.3074,2,     236.9,2,       168,     379.8,     0.143,2,    0.1231,2
      32.0,2,   18.5337,2,   35.3089,2,     238.6,2,        72,     385.3,     0.149,2,    0.1218,2
      34.0,2,   18.5380,2,   35.3110,2,     237.8,2,        84,     390.3,     0.142,2,    0.1210,2
      36.0,2,   18.5422,2,   35.3129,2,     237.0,2,       119,     396.8,     0.142,2,    0.1210,2
      38.0,2,   18.5461,2,   35.3146,2,     237.7,2,       156,     402.5,     0.147,2,    0.1206,2
      40.0,2,   18.5588,2,   35.3226,2,     238.0,2,       107,     408.4,     0.144,2,    0.1190,2
      42.0,2,   18.5668,2,   35.3275,2,     237.3,2,        84,     415.0,     0.147,2,    0.1173,2
      44.0,2,   18.5894,2,   35.3391,2,     236.5,2,       154,     420.0,     0.146,2,    0.1173,2
