CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 06101_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 61
CASTNO = 1
DATE = 20070305
TIME = 1422
LATITUDE = -42.0085
LONGITUDE = 95.0071
DEPTH =  3267
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   13.2696,2,   34.7386,2,     261.5,2,         1,     282.4,     0.145,2,    0.2157,2
       2.0,2,   13.2749,2,   34.7386,2,     263.1,2,         1,     291.9,     0.147,2,    0.2144,2
       4.0,2,   13.2802,2,   34.7386,2,     263.6,2,       108,     301.3,     0.149,2,    0.2132,2
       6.0,2,   13.2854,2,   34.7387,2,     264.2,2,        96,     310.8,     0.150,2,    0.2123,2
       8.0,2,   13.2842,2,   34.7385,2,     264.6,2,       144,     316.3,     0.152,2,    0.2119,2
      10.0,2,   13.2816,2,   34.7389,2,     264.4,2,        48,     321.8,     0.145,2,    0.2119,2
      12.0,2,   13.2697,2,   34.7382,2,     264.9,2,        95,     328.2,     0.150,2,    0.2119,2
      14.0,2,   13.2605,2,   34.7378,2,     265.1,2,       107,     334.2,     0.152,2,    0.2115,2
      16.0,2,   13.2527,2,   34.7379,2,     265.7,2,        82,     341.0,     0.149,2,    0.2119,2
      18.0,2,   13.2445,2,   34.7376,2,     265.6,2,       143,     347.5,     0.153,2,    0.2132,2
      20.0,2,   13.2366,2,   34.7377,2,     265.2,2,       120,     355.0,     0.150,2,    0.2157,2
      22.0,2,   13.2368,2,   34.7378,2,     265.9,2,       165,     361.3,     0.150,2,    0.2166,2
      24.0,2,   13.2113,2,   34.7364,2,     265.8,2,        70,     367.8,     0.152,2,    0.2174,2
      26.0,2,   13.1676,2,   34.7374,2,     266.6,2,       118,     373.7,     0.147,2,    0.2191,2
      28.0,2,   13.1561,2,   34.7379,2,     266.7,2,        71,     380.8,     0.149,2,    0.2204,2
      30.0,2,   13.1509,2,   34.7378,2,     266.3,2,       120,     386.6,     0.150,2,    0.2216,2
      32.0,2,   13.1473,2,   34.7383,2,     265.8,2,       156,     393.5,     0.150,2,    0.2208,2
      34.0,2,   13.1450,2,   34.7385,2,     265.9,2,        72,     399.6,     0.150,2,    0.2166,2
      36.0,2,   13.1417,2,   34.7391,2,     266.2,2,        36,     404.5,     0.147,2,    0.2208,2
      38.0,2,   13.1446,2,   34.7388,2,     266.7,2,        83,     411.4,     0.148,2,    0.2386,2
      40.0,2,   13.1393,2,   34.7392,2,     265.2,2,        96,     419.3,     0.152,2,    0.2475,2
      42.0,2,   13.1297,2,   34.7393,2,     265.7,2,        60,     426.5,     0.145,2,    0.2407,2
      44.0,2,   13.1130,2,   34.7391,2,     265.1,2,       131,     431.6,     0.153,2,    0.2284,2
