CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 02201_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 22
CASTNO = 1
DATE = 20070220
TIME = 2044
LATITUDE = -58.2387
LONGITUDE = 82.0013
DEPTH =  1788
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    1.3145,2,   33.9773,2,     324.3,2,         1,     257.7,     0.161,2,    0.2813,2
       2.0,2,    1.3141,2,   33.9765,2,     324.8,2,        36,     266.5,     0.162,2,    0.2791,2
       4.0,2,    1.3138,2,   33.9758,2,     325.0,2,        84,     275.4,     0.164,2,    0.2761,2
       6.0,2,    1.3129,2,   33.9748,2,     326.2,2,        83,     298.6,     0.162,2,    0.2757,2
       8.0,2,    1.3137,2,   33.9743,2,     326.4,2,        96,     309.1,     0.162,2,    0.2774,2
      10.0,2,    1.3144,2,   33.9736,2,     326.5,2,       144,     321.5,     0.164,2,    0.2765,2
      12.0,2,    1.3196,2,   33.9876,2,     326.8,2,        70,     328.8,     0.164,2,    0.2757,2
      14.0,2,    1.3173,2,   33.9825,2,     326.6,2,       108,     337.9,     0.164,2,    0.2761,2
      16.0,2,    1.3146,2,   33.9787,2,     326.3,2,        95,     348.6,     0.163,2,    0.2757,2
      18.0,2,    1.3128,2,   33.9774,2,     326.7,2,       120,     361.0,     0.163,2,    0.2753,2
      20.0,2,    1.3129,2,   33.9778,2,     327.2,2,       144,     369.5,     0.164,2,    0.2753,2
      22.0,2,    1.3168,2,   33.9862,2,     326.4,2,        84,     378.8,     0.166,2,    0.2748,2
      24.0,2,    1.3147,2,   33.9825,2,     327.1,2,        84,     388.0,     0.163,2,    0.2740,2
      26.0,2,    1.3147,2,   33.9820,2,     327.1,2,        83,     397.3,     0.164,2,    0.2735,2
      28.0,2,    1.3269,2,   34.0135,2,     326.0,2,        94,     408.0,     0.162,2,    0.2718,2
      30.0,2,    1.3294,2,   34.0291,2,     323.3,2,       132,     416.2,     0.162,2,    0.2684,2
      32.0,2,    1.3221,2,   34.0305,2,     322.7,2,        96,     425.9,     0.165,2,    0.2671,2
      34.0,2,    1.3141,2,   34.0311,2,     324.2,2,        84,     434.5,     0.161,2,    0.2684,2
      36.0,2,    1.2909,2,   34.0346,2,     323.3,2,       108,     447.9,     0.167,2,    0.2705,2
      38.0,2,    1.2885,2,   34.0419,2,     321.1,2,       143,     460.4,     0.163,2,    0.2680,2
      40.0,2,    1.3015,2,   34.0483,2,     321.0,2,        83,     472.2,     0.162,2,    0.2599,2
      42.0,2,    1.2996,2,   34.0484,2,     321.6,2,       156,     485.7,     0.164,2,    0.2569,2
      44.0,2,    1.2934,2,   34.0499,2,     321.5,2,       108,     497.4,     0.162,2,    0.2590,2
