CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 03001_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 30
CASTNO = 1
DATE = 20070223
TIME = 0345
LATITUDE = -55.6231
LONGITUDE = 84.7473
DEPTH =  4769
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,    3.2320,2,   33.8417,2,     319.1,2,         1,     564.5,     0.159,2, -999.0000,9
       2.0,2,    3.2307,2,   33.8414,2,     319.2,2,        48,     566.3,     0.154,2, -999.0000,9
       4.0,2,    3.2294,2,   33.8412,2,     319.4,2,        36,     568.0,     0.149,2, -999.0000,9
       6.0,2,    3.2277,2,   33.8411,2,     319.6,2,        96,     580.0,     0.156,2, -999.0000,9
       8.0,2,    3.2231,2,   33.8412,2,     320.1,2,       132,     603.4,     0.155,2, -999.0000,9
      10.0,2,    3.2194,2,   33.8413,2,     320.0,2,        96,     624.3,     0.152,2, -999.0000,9
      12.0,2,    3.2204,2,   33.8412,2,     320.7,2,       120,     639.6,     0.153,2, -999.0000,9
      14.0,2,    3.2244,2,   33.8412,2,     321.2,2,       120,     651.7,     0.156,2, -999.0000,9
      16.0,2,    3.2198,2,   33.8413,2,     321.1,2,        72,     659.8,     0.155,2, -999.0000,9
      18.0,2,    3.2084,2,   33.8412,2,     321.4,2,        47,     671.4,     0.153,2, -999.0000,9
      20.0,2,    3.1952,2,   33.8413,2,     321.7,2,       119,     686.3,     0.154,2, -999.0000,9
      22.0,2,    3.2087,2,   33.8412,2,     321.3,2,        84,     697.6,     0.152,2, -999.0000,9
      24.0,2,    3.2067,2,   33.8416,2,     322.3,2,       153,     713.7,     0.152,2, -999.0000,9
      26.0,2,    3.2020,2,   33.8414,2,     321.6,2,       201,     725.4,     0.152,2, -999.0000,9
      28.0,2,    3.1896,2,   33.8418,2,     321.9,2,       167,     735.1,     0.156,2, -999.0000,9
      30.0,2,    3.1739,2,   33.8414,2,     322.1,2,       118,     745.4,     0.154,2, -999.0000,9
      32.0,2,    3.1740,2,   33.8420,2,     322.1,2,        83,     755.6,     0.154,2, -999.0000,9
      34.0,2,    3.2200,2,   33.8416,2,     322.0,2,       156,     776.9,     0.152,2, -999.0000,9
      36.0,2,    3.2219,2,   33.8415,2,     321.9,2,       120,     788.4,     0.155,2, -999.0000,9
      38.0,2,    3.2234,2,   33.8414,2,     321.8,2,       144,     799.6,     0.155,2, -999.0000,9
      40.0,2,    3.2017,2,   33.8418,2,     321.6,2,        58,     808.5,     0.153,2, -999.0000,9
      42.0,2,    3.1853,2,   33.8423,2,     321.7,2,        60,     818.4,     0.155,2, -999.0000,9
      44.0,2,    3.1515,2,   33.8432,2,     322.6,2,       115,     832.1,     0.154,2, -999.0000,9
      46.0,2,    3.1173,2,   33.8443,2,     322.5,2,        71,     842.3,     0.154,2, -999.0000,9
      48.0,2,    2.9576,2,   33.8476,2,     324.0,2,        71,     851.3,     0.156,2, -999.0000,9
