CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 05701_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 57
CASTNO = 1
DATE = 20070304
TIME = 1209
LATITUDE = -44.0058
LONGITUDE = 95.0124
DEPTH =  3019
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   11.3930,2,   34.3522,2,     271.9,2,         1,     388.4,     0.151,2,    0.1120,2
       2.0,2,   11.3924,2,   34.3522,2,     272.1,2,         1,     394.4,     0.149,2,    0.1124,2
       4.0,2,   11.3917,2,   34.3521,2,     272.3,2,        96,     400.5,     0.147,2,    0.1132,2
       6.0,2,   11.3911,2,   34.3521,2,     272.5,2,        84,     406.5,     0.145,2,    0.1136,2
       8.0,2,   11.3882,2,   34.3526,2,     272.7,2,        48,     414.3,     0.153,2,    0.1144,2
      10.0,2,   11.3841,2,   34.3525,2,     273.1,2,        71,     421.1,     0.146,2,    0.1148,2
      12.0,2,   11.3786,2,   34.3522,2,     273.4,2,       106,     429.4,     0.145,2,    0.1157,2
      14.0,2,   11.3663,2,   34.3535,2,     273.8,2,       131,     438.0,     0.147,2,    0.1173,2
      16.0,2,   11.3844,2,   34.3521,2,     274.0,2,        59,     446.0,     0.143,2,    0.1185,2
      18.0,2,   11.3780,2,   34.3525,2,     273.7,2,       143,     451.4,     0.144,2,    0.1202,2
      20.0,2,   11.3564,2,   34.3550,2,     273.9,2,       151,     461.6,     0.147,2,    0.1206,2
      22.0,2,   11.3363,2,   34.3574,2,     274.3,2,       154,     469.1,     0.147,2,    0.1202,2
      24.0,2,   11.3258,2,   34.3607,2,     274.5,2,        95,     475.2,     0.146,2,    0.1173,2
      26.0,2,   11.2872,2,   34.3811,2,     274.8,2,        95,     483.3,     0.142,2,    0.1107,2
      28.0,2,   11.2505,2,   34.3944,2,     274.9,2,        70,     489.8,     0.145,2,    0.1046,2
      30.0,2,   11.2194,2,   34.3978,2,     274.9,2,       190,     495.3,     0.145,2,    0.1017,2
      32.0,2,   11.1929,2,   34.3994,2,     275.1,2,       120,     501.8,     0.149,2,    0.0992,2
      34.0,2,   11.1900,2,   34.3993,2,     274.9,2,       156,     507.5,     0.146,2,    0.0955,2
      36.0,2,   11.1881,2,   34.3996,2,     275.1,2,       120,     513.3,     0.147,2,    0.0935,2
      38.0,2,   11.1799,2,   34.3989,2,     275.0,2,        84,     518.8,     0.144,2,    0.0939,2
      40.0,2,   11.1689,2,   34.3985,2,     275.1,2,       131,     525.0,     0.145,2,    0.0959,2
      42.0,2,   11.1592,2,   34.3981,2,     275.2,2,       132,     530.5,     0.146,2,    0.1009,2
      44.0,2,   11.1472,2,   34.3977,2,     275.6,2,       132,     538.0,     0.147,2,    0.1054,2
