CTD,20171109CCHSIO
# SHIP: Roger Revelle
# Cruise: I8S.2007
# DATES: 20070204 - 20070317
# Region: far SE Indian Ocean
# Chief Scientist: J.Swift, A. Wong
# CTDO: Who - James Swift/SIO; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327 stations 1:68,83:88
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:490 stations 69:82
# CDOM Fluorometer (CTDCDOMFRAW) : Who - Norm Nelson-UCSB, Dave Siegel-UCSB; Status - final
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm; SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070204
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
# EVENT_CODE = unknown
# DEPTH_TYPE = unknown
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# Changed SECT_ID value from I8S to I08S to match CCHDO Lines
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: 06301_ct1.csv 
# CTD,20070314SIO - Previous Time Stamp 
NUMBER_HEADERS = 11
EXPOCODE = 33RR20070204
SECT_ID = I08S
STNNBR = 63
CASTNO = 1
DATE = 20070306
TIME = 0255
LATITUDE = -41.0103
LONGITUDE = 94.9869
DEPTH =  3445
INSTRUMENT_ID = 381
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDETIME,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,0-5VDC,,/METER,
       0.0,2,   13.4896,2,   34.7174,2,     259.0,2,         1,     525.5,     0.153,2,    0.2920,2
       2.0,2,   13.4929,2,   34.7171,2,     259.6,2,         1,     535.5,     0.150,2,    0.2864,2
       4.0,2,   13.4962,2,   34.7167,2,     260.0,2,        84,     545.5,     0.147,2,    0.2778,2
       6.0,2,   13.4995,2,   34.7164,2,     260.4,2,       108,     555.5,     0.144,2,    0.2727,2
       8.0,2,   13.4970,2,   34.7164,2,     260.7,2,        96,     564.9,     0.147,2,    0.2748,2
      10.0,2,   13.4976,2,   34.7162,2,     260.7,2,       168,     572.7,     0.147,2,    0.2813,2
      12.0,2,   13.5026,2,   34.7166,2,     260.8,2,       107,     580.8,     0.148,2,    0.2868,2
      14.0,2,   13.5052,2,   34.7166,2,     260.7,2,        60,     590.5,     0.149,2,    0.2886,2
      16.0,2,   13.5058,2,   34.7167,2,     261.4,2,        96,     595.5,     0.145,2,    0.2813,2
      18.0,2,   13.5055,2,   34.7166,2,     261.7,2,        60,     604.0,     0.150,2,    0.2710,2
      20.0,2,   13.5036,2,   34.7163,2,     261.6,2,       118,     611.9,     0.148,2,    0.2663,2
      22.0,2,   13.4991,2,   34.7163,2,     261.6,2,       180,     620.3,     0.146,2,    0.2667,2
      24.0,2,   13.4911,2,   34.7163,2,     261.6,2,        48,     629.3,     0.147,2,    0.2671,2
      26.0,2,   13.4937,2,   34.7161,2,     261.7,2,       120,     636.9,     0.151,2,    0.2676,2
      28.0,2,   13.4936,2,   34.7163,2,     261.8,2,       143,     647.0,     0.143,2,    0.2688,2
      30.0,2,   13.4930,2,   34.7164,2,     261.7,2,        60,     654.5,     0.147,2,    0.2688,2
      32.0,2,   13.4897,2,   34.7162,2,     261.9,2,       106,     662.3,     0.148,2,    0.2663,2
      34.0,2,   13.4857,2,   34.7164,2,     261.9,2,       120,     672.0,     0.152,2,    0.2633,2
      36.0,2,   13.4849,2,   34.7164,2,     261.7,2,       167,     680.8,     0.147,2,    0.2616,2
      38.0,2,   13.4897,2,   34.7178,2,     261.9,2,        84,     686.8,     0.150,2,    0.2599,2
      40.0,2,   13.4886,2,   34.7192,2,     262.0,2,        48,     693.8,     0.149,2,    0.2577,2
      42.0,2,   13.4884,2,   34.7197,2,     262.4,2,        72,     697.6,     0.150,2,    0.2556,2
      44.0,2,   13.4785,2,   34.7191,2,     262.4,2,        36,     706.5,     0.151,2,    0.2535,2
