CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00114_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/11401.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:54 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 114
CASTNO = 1
DATE = 20070403
TIME = 1531
LATITUDE = -14.0840
LONGITUDE = 94.9925
DEPTH =   5402
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   27.4232,6,   34.7667,6,     199.4,6,     0.119,1,    0.0394,2
       2.0,2,   27.4235,2,   34.7668,2,     199.3,7,     0.126,1,    0.0386,2
       4.0,2,   27.4238,2,   34.7669,2,     199.2,7,     0.133,1,    0.0374,2
       6.0,2,   27.4245,2,   34.7669,2,     199.2,7,     0.129,1,    0.0370,2
       8.0,2,   27.4248,2,   34.7668,2,     199.1,7,     0.135,1,    0.0370,2
      10.0,2,   27.4269,2,   34.7669,2,     199.7,2,     0.127,1,    0.0370,2
      12.0,2,   27.4272,2,   34.7666,2,     199.9,2,     0.131,1,    0.0370,2
      14.0,2,   27.4270,2,   34.7668,2,     200.1,2,     0.128,1,    0.0370,2
      16.0,2,   27.4306,2,   34.7666,2,     200.2,2,     0.130,1,    0.0370,2
      18.0,2,   27.4305,2,   34.7665,2,     200.1,2,     0.133,1,    0.0370,2
      20.0,2,   27.4302,2,   34.7659,2,     199.7,2,     0.130,1,    0.0370,2
      22.0,2,   27.4293,2,   34.7659,2,     200.0,2,     0.128,1,    0.0370,2
      24.0,2,   27.4320,2,   34.7665,2,     200.4,2,     0.134,1,    0.0370,2
      26.0,2,   27.4323,2,   34.7664,2,     200.2,2,     0.128,1,    0.0370,2
      28.0,2,   27.4302,2,   34.7667,2,     200.1,2,     0.131,1,    0.0370,2
      30.0,2,   27.4252,2,   34.7667,2,     199.9,2,     0.131,1,    0.0370,2
      32.0,2,   27.4202,2,   34.7676,2,     200.4,2,     0.129,1,    0.0374,2
      34.0,2,   27.4205,2,   34.7674,2,     200.5,2,     0.130,1,    0.0370,2
      36.0,2,   27.4153,2,   34.7683,2,     200.6,2,     0.130,1,    0.0370,2
      38.0,2,   27.4083,2,   34.7692,2,     200.7,2,     0.130,1,    0.0370,2
      40.0,2,   27.3947,2,   34.7706,2,     200.6,2,     0.130,1,    0.0378,2
      42.0,2,   27.3415,2,   34.7780,2,     201.0,2,     0.126,1,    0.0398,2
      44.0,2,   27.1137,2,   34.8012,2,     201.5,2,     0.136,1,    0.0446,2
      46.0,2,   26.7068,2,   34.8412,2,     204.7,2,     0.132,1,    0.0495,2
      48.0,2,   26.2180,2,   34.9026,2,     209.1,2,     0.136,1,    0.0507,2
      50.0,2,   25.9541,2,   34.8740,2,     211.0,2,     0.133,1,    0.0483,2
      52.0,2,   25.6924,2,   34.8228,2,     211.9,2,     0.136,1,    0.0471,2
      54.0,2,   25.6673,2,   34.8318,2,     213.1,2,     0.134,1,    0.0471,2
      56.0,2,   25.5600,2,   34.8806,2,     212.9,2,     0.138,1,    0.0471,2
      58.0,2,   25.6079,7,   34.9054,7,     213.1,2,     0.139,1,    0.0463,2
      60.0,2,   25.6463,2,   34.9803,2,     213.3,2,     0.134,1,    0.0459,2
      62.0,2,   25.5147,2,   34.9867,2,     213.9,2,     0.132,1,    0.0455,2
      64.0,2,   25.4589,2,   34.9902,2,     213.3,2,     0.134,1,    0.0446,2
      66.0,2,   25.3689,2,   35.0191,2,     213.6,2,     0.134,1,    0.0438,2
      68.0,2,   25.1313,2,   35.0267,2,     213.6,2,     0.135,1,    0.0426,2
      70.0,2,   25.0796,2,   35.0555,2,     213.2,2,     0.135,1,    0.0426,2
      72.0,2,   25.0460,2,   35.0763,2,     213.4,2,     0.133,1,    0.0426,2
      74.0,2,   24.9889,2,   35.0735,2,     213.3,2,     0.135,1,    0.0426,2
      76.0,2,   24.7160,2,   35.0451,2,     214.9,2,     0.138,1,    0.0418,2
      78.0,2,   24.6350,2,   35.0296,2,     213.6,2,     0.138,1,    0.0410,2
      80.0,2,   24.6585,2,   35.0460,2,     213.2,2,     0.139,1,    0.0406,2
      82.0,2,   24.5899,2,   35.0549,2,     212.5,2,     0.140,1,    0.0402,2
      84.0,2,   24.3676,2,   35.0707,2,     213.4,2,     0.132,1,    0.0402,2
      86.0,2,   24.1066,2,   35.0506,2,     214.6,2,     0.139,1,    0.0410,2
      88.0,2,   24.0409,2,   35.0299,2,     211.8,2,     0.138,1,    0.0414,2
      90.0,2,   23.9859,2,   35.0279,2,     209.1,2,     0.145,1,    0.0418,2
      92.0,2,   23.6553,2,   34.9966,2,     206.5,2,     0.148,1,    0.0418,2
      94.0,2,   23.5783,2,   35.0194,2,     203.1,2,     0.146,1,    0.0410,2
      96.0,2,   23.2667,2,   35.0790,2,     202.6,2,     0.145,1,    0.0398,2
