CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00132_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/13201.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:55 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 132
CASTNO = 1
DATE = 20070409
TIME = 1021
LATITUDE = -4.5340
LONGITUDE = 94.8687
DEPTH =   4939
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   30.2983,6,   34.2163,6,     196.0,6,     0.145,1,    0.0410,2
       2.0,2,   29.9181,2,   34.2190,2,     196.2,7,     0.134,1,    0.0402,2
       4.0,2,   29.5380,2,   34.2218,2,     196.2,7,     0.123,1,    0.0390,2
       6.0,2,   29.2398,2,   34.2271,2,     195.9,2,     0.128,1,    0.0374,2
       8.0,2,   29.1511,2,   34.2290,2,     195.9,2,     0.128,1,    0.0374,2
      10.0,2,   29.0981,2,   34.2313,2,     196.0,2,     0.129,1,    0.0378,2
      12.0,2,   29.0604,2,   34.2341,2,     195.9,2,     0.131,1,    0.0386,2
      14.0,2,   29.0260,2,   34.2362,2,     195.7,2,     0.125,1,    0.0390,2
      16.0,2,   28.9941,2,   34.2347,2,     195.6,2,     0.131,1,    0.0398,2
      18.0,2,   28.9563,2,   34.2357,2,     196.0,2,     0.126,1,    0.0410,2
      20.0,2,   28.9146,2,   34.2325,2,     195.8,2,     0.131,1,    0.0422,2
      22.0,2,   28.8915,2,   34.2512,2,     196.0,2,     0.129,1,    0.0426,2
      24.0,2,   28.8177,2,   34.2731,2,     195.9,2,     0.133,1,    0.0438,2
      26.0,2,   28.7760,2,   34.2843,2,     196.0,2,     0.134,1,    0.0442,2
      28.0,2,   28.7336,2,   34.3103,2,     196.4,2,     0.132,1,    0.0442,2
      30.0,2,   28.6508,2,   34.3312,2,     195.8,2,     0.133,1,    0.0442,2
      32.0,2,   28.6097,2,   34.3471,2,     195.8,2,     0.130,1,    0.0446,2
      34.0,2,   28.5653,2,   34.3810,2,     195.6,2,     0.129,1,    0.0455,2
      36.0,2,   28.5368,2,   34.4054,2,     195.5,2,     0.131,1,    0.0455,2
      38.0,2,   28.4762,2,   34.4407,2,     195.0,2,     0.135,1,    0.0459,2
      40.0,2,   28.4110,2,   34.4763,2,     194.5,2,     0.135,1,    0.0467,2
      42.0,2,   28.3460,2,   34.5088,2,     193.9,2,     0.138,1,    0.0471,2
      44.0,2,   28.2112,2,   34.5741,2,     193.0,2,     0.138,1,    0.0479,2
      46.0,2,   28.0823,2,   34.6292,2,     191.5,2,     0.140,1,    0.0487,2
      48.0,2,   28.0125,2,   34.6582,2,     191.0,2,     0.140,1,    0.0491,2
      50.0,2,   27.8502,2,   34.7144,2,     190.4,2,     0.141,1,    0.0499,2
      52.0,2,   27.5867,2,   34.8239,2,     189.3,2,     0.141,1,    0.0527,2
      54.0,2,   27.3703,2,   34.9272,2,     188.6,2,     0.148,1,    0.0564,2
      56.0,2,   27.2763,2,   34.9874,2,     187.6,2,     0.146,1,    0.0588,2
      58.0,2,   27.1429,2,   35.0163,2,     187.5,2,     0.149,1,    0.0625,2
      60.0,2,   26.7538,2,   35.0791,2,     187.7,2,     0.149,1,    0.0722,2
      62.0,2,   26.4834,2,   35.2745,2,     185.9,2,     0.160,1,    0.0841,2
      64.0,2,   26.2726,2,   35.3207,2,     179.2,2,     0.174,1,    0.0861,2
      66.0,2,   26.1649,2,   35.3187,2,     173.3,2,     0.172,1,    0.0812,2
      68.0,2,   26.0650,2,   35.3181,2,     169.6,2,     0.168,1,    0.0755,2
      70.0,2,   26.0008,2,   35.3192,2,     166.9,2,     0.175,1,    0.0694,2
      72.0,2,   25.9134,2,   35.3214,2,     165.1,2,     0.174,1,    0.0649,2
      74.0,2,   25.8435,2,   35.3323,2,     163.2,2,     0.176,1,    0.0621,2
      76.0,2,   25.6267,2,   35.3410,2,     161.6,2,     0.174,1,    0.0596,2
      78.0,2,   25.3505,2,   35.3475,2,     158.1,2,     0.178,1,    0.0564,2
      80.0,2,   25.0460,2,   35.3490,2,     153.2,2,     0.177,1,    0.0507,2
      82.0,2,   24.9367,2,   35.3462,2,     147.3,2,     0.178,1,    0.0463,2
      84.0,2,   24.5707,2,   35.3366,2,     143.9,2,     0.169,1,    0.0438,2
      86.0,2,   24.2505,2,   35.3306,2,     137.9,2,     0.175,1,    0.0414,2
