CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00111_00002_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/11102.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:54 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 111
CASTNO = 2
DATE = 20070402
TIME = 1703
LATITUDE = -15.7172
LONGITUDE = 95.0017
DEPTH =   4981
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   27.7404,6,   34.6317,6,     199.0,6,     0.125,1,    0.0362,2
       2.0,2,   27.7407,2,   34.6317,2,     199.1,7,     0.129,1,    0.0358,2
       4.0,2,   27.7409,2,   34.6316,2,     199.3,7,     0.134,1,    0.0358,2
       6.0,2,   27.7394,2,   34.6314,2,     199.4,7,     0.126,1,    0.0366,2
       8.0,2,   27.7399,2,   34.6314,2,     199.4,7,     0.128,1,    0.0370,2
      10.0,2,   27.7412,2,   34.6315,2,     199.5,7,     0.134,1,    0.0366,2
      12.0,2,   27.7421,2,   34.6316,2,     199.6,7,     0.128,1,    0.0362,2
      14.0,2,   27.7425,2,   34.6317,2,     199.5,2,     0.129,1,    0.0358,2
      16.0,2,   27.7428,2,   34.6324,2,     199.5,2,     0.130,1,    0.0354,2
      18.0,2,   27.7433,2,   34.6326,2,     199.7,2,     0.130,1,    0.0354,2
      20.0,2,   27.7424,2,   34.6323,2,     200.1,2,     0.131,1,    0.0358,2
      22.0,2,   27.7427,2,   34.6321,2,     200.1,2,     0.130,1,    0.0354,2
      24.0,2,   27.7415,2,   34.6320,2,     200.6,2,     0.133,1,    0.0354,2
      26.0,2,   27.7418,2,   34.6316,2,     200.4,2,     0.129,1,    0.0354,2
      28.0,2,   27.7451,2,   34.6320,2,     200.6,2,     0.130,1,    0.0354,2
      30.0,2,   27.7447,2,   34.6319,2,     200.1,2,     0.133,1,    0.0358,2
      32.0,2,   27.7445,2,   34.6320,2,     200.4,2,     0.135,1,    0.0362,2
      34.0,2,   27.7455,2,   34.6319,2,     200.7,2,     0.128,1,    0.0362,2
      36.0,2,   27.7467,2,   34.6319,2,     200.6,2,     0.130,1,    0.0366,2
      38.0,2,   27.7483,2,   34.6319,2,     200.3,2,     0.129,1,    0.0366,2
      40.0,2,   27.7480,2,   34.6320,2,     200.4,2,     0.132,1,    0.0362,2
      42.0,2,   27.7470,2,   34.6318,2,     200.9,2,     0.130,1,    0.0358,2
      44.0,2,   27.7454,2,   34.6321,2,     200.7,2,     0.128,1,    0.0358,2
      46.0,2,   27.7462,2,   34.6325,2,     201.1,2,     0.126,1,    0.0358,2
      48.0,2,   27.7467,2,   34.6325,2,     201.0,2,     0.131,1,    0.0354,2
      50.0,2,   27.7474,2,   34.6321,2,     200.6,2,     0.126,1,    0.0358,2
      52.0,2,   27.7479,2,   34.6321,2,     200.7,2,     0.134,1,    0.0362,2
      54.0,2,   27.7413,2,   34.6329,2,     200.5,2,     0.134,1,    0.0366,2
      56.0,2,   27.6457,2,   34.6351,2,     201.1,2,     0.128,1,    0.0374,2
      58.0,2,   27.2356,2,   34.6447,2,     202.5,2,     0.133,1,    0.0430,2
      60.0,2,   26.4685,2,   34.6236,2,     205.2,2,     0.131,1,    0.0523,2
      62.0,2,   26.2011,2,   34.6017,2,     209.1,2,     0.137,1,    0.0572,2
      64.0,2,   26.0153,2,   34.6111,2,     212.8,2,     0.144,1,    0.0576,2
      66.0,2,   25.9576,2,   34.6552,2,     212.6,2,     0.142,1,    0.0572,2
      68.0,2,   25.8168,2,   34.6695,2,     212.1,2,     0.141,1,    0.0568,2
      70.0,2,   25.7070,2,   34.6785,2,     211.9,2,     0.139,1,    0.0564,2
      72.0,2,   25.5969,2,   34.6845,2,     211.0,2,     0.141,1,    0.0560,2
      74.0,2,   25.4558,2,   34.6736,2,     209.5,2,     0.143,1,    0.0568,2
      76.0,2,   25.4162,2,   34.6703,2,     208.6,2,     0.141,1,    0.0580,2
      78.0,2,   25.3252,2,   34.6667,2,     207.9,2,     0.144,1,    0.0584,2
      80.0,2,   25.1228,2,   34.7224,2,     207.9,2,     0.151,1,    0.0613,2
      82.0,2,   24.7650,2,   34.7335,2,     206.4,2,     0.151,1,    0.0670,2
      84.0,2,   24.4978,2,   34.7450,2,     199.4,2,     0.154,1,    0.0686,2
      86.0,2,   24.4191,2,   34.7668,2,     197.5,2,     0.155,1,    0.0645,2
      88.0,2,   24.1318,2,   34.7847,2,     198.1,2,     0.157,1,    0.0605,2
      90.0,2,   23.6809,2,   34.7596,2,     198.2,2,     0.154,1,    0.0584,2
      92.0,2,   23.6007,7,   34.7603,7,     192.2,2,     0.160,1,    0.0576,2
      94.0,2,   23.5043,7,   34.7785,7,     192.3,2,     0.153,1,    0.0556,2
      96.0,2,   23.1830,2,   34.7885,2,     192.4,2,     0.161,1,    0.0515,2
      98.0,2,   23.0130,7,   34.7850,7,     174.2,2,     0.164,1,    0.0487,2
     100.0,2,   23.0015,7,   34.7905,7,     171.3,2,     0.161,1,    0.0471,2
     102.0,2,   22.8864,2,   34.7919,2,     167.3,2,     0.159,1,    0.0434,2
     104.0,2,   22.6628,2,   34.7989,2,     164.6,2,     0.163,1,    0.0394,2
     106.0,2,   22.5275,2,   34.7982,2,     156.9,2,     0.165,1,    0.0366,2
     108.0,2,   22.4268,2,   34.8339,2,     155.4,2,     0.158,1,    0.0329,2
     110.0,2,   21.9442,2,   34.8733,2,     156.2,2,     0.161,1,    0.0285,2
     112.0,2,   21.7372,2,   34.8703,2,     153.9,2,     0.166,1,    0.0265,2
     114.0,2,   21.6322,7,   34.9187,7,     149.7,2,     0.164,1,    0.0253,2
     116.0,2,   21.5447,2,   34.9592,2,     149.5,2,     0.164,1,    0.0237,2
     118.0,2,   21.5367,2,   35.0440,2,     148.9,2,     0.160,1,    0.0221,2
     120.0,2,   21.5548,2,   35.0855,2,     153.9,2,     0.158,1,    0.0209,2
     122.0,2,   21.5285,2,   35.1407,2,     157.4,2,     0.156,1,    0.0201,2
     124.0,2,   21.3798,2,   35.1610,2,     159.2,2,     0.162,1,    0.0192,2
     126.0,2,   21.3536,2,   35.1653,2,     159.8,2,     0.161,1,    0.0184,2
     128.0,2,   21.3073,2,   35.1750,2,     160.2,2,     0.162,1,    0.0184,2
     130.0,2,   21.1959,2,   35.1828,2,     160.3,2,     0.164,1,    0.0180,2
     132.0,2,   21.0313,2,   35.2064,2,     160.3,2,     0.161,1,    0.0168,2
     134.0,2,   20.9544,2,   35.1895,2,     159.0,2,     0.163,1,    0.0164,2
     136.0,2,   20.8233,2,   35.1820,2,     158.3,2,     0.162,1,    0.0164,2
