CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00141_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/14101.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:55 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 141
CASTNO = 1
DATE = 20070411
TIME = 1848
LATITUDE = -1.2507
LONGITUDE = 93.8292
DEPTH =   4636
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   29.4885,6,   33.9939,6,     195.4,6,     0.132,1,    0.0329,2
       2.0,2,   29.4913,2,   33.9940,2,     195.3,2,     0.131,1,    0.0329,2
       4.0,2,   29.4941,2,   33.9940,2,     195.3,2,     0.130,1,    0.0329,2
       6.0,2,   29.4952,2,   33.9938,2,     195.5,2,     0.130,1,    0.0333,2
       8.0,2,   29.4970,2,   33.9945,2,     196.3,2,     0.129,1,    0.0329,2
      10.0,2,   29.4969,2,   33.9951,2,     196.1,2,     0.130,1,    0.0329,2
      12.0,2,   29.4978,2,   33.9954,2,     196.6,2,     0.129,1,    0.0329,2
      14.0,2,   29.5004,2,   33.9978,2,     196.9,2,     0.131,1,    0.0329,2
      16.0,2,   29.5000,2,   34.0025,2,     196.7,2,     0.130,1,    0.0329,2
      18.0,2,   29.4956,2,   34.0121,2,     197.1,2,     0.127,1,    0.0337,2
      20.0,2,   29.4830,2,   34.0254,2,     196.9,2,     0.128,1,    0.0345,2
      22.0,2,   29.4548,2,   34.0465,2,     197.2,2,     0.128,1,    0.0358,2
      24.0,2,   29.3373,2,   34.0989,2,     197.5,2,     0.129,1,    0.0374,2
      26.0,2,   29.2873,2,   34.1066,2,     198.3,2,     0.131,1,    0.0382,2
      28.0,2,   29.2511,2,   34.1177,2,     198.1,2,     0.130,1,    0.0382,2
      30.0,2,   29.2524,2,   34.1368,2,     197.9,2,     0.130,1,    0.0382,2
      32.0,2,   29.2366,2,   34.1378,2,     197.8,2,     0.131,1,    0.0378,2
      34.0,2,   29.2209,2,   34.1352,2,     198.2,2,     0.133,1,    0.0374,2
      36.0,2,   29.2152,2,   34.1342,2,     197.9,2,     0.131,1,    0.0370,2
      38.0,2,   29.2245,2,   34.1432,2,     197.9,2,     0.133,1,    0.0366,2
      40.0,2,   29.2347,2,   34.1510,2,     198.1,2,     0.129,1,    0.0362,2
      42.0,2,   29.2410,2,   34.1565,2,     198.1,2,     0.133,1,    0.0366,2
      44.0,2,   29.2416,2,   34.1589,2,     197.9,2,     0.133,1,    0.0378,2
      46.0,2,   29.2379,2,   34.1606,2,     198.1,2,     0.127,1,    0.0382,2
      48.0,2,   29.2312,2,   34.1615,2,     197.9,2,     0.132,1,    0.0378,2
      50.0,2,   29.2235,2,   34.1618,2,     197.7,2,     0.132,1,    0.0374,2
      52.0,2,   29.2146,2,   34.1604,2,     198.1,2,     0.129,1,    0.0374,2
      54.0,2,   29.2063,2,   34.1590,2,     197.8,2,     0.131,1,    0.0374,2
      56.0,2,   29.1974,2,   34.1574,2,     197.9,2,     0.131,1,    0.0374,2
