CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00109_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/10901.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:54 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 109
CASTNO = 1
DATE = 20070401
TIME = 2322
LATITUDE = -16.8380
LONGITUDE = 94.9927
DEPTH =   6144
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   27.7895,6,   34.6012,6,     199.9,6,     0.118,1,    0.0321,2
       2.0,2,   27.7925,2,   34.6012,2,     200.0,7,     0.124,1,    0.0325,2
       4.0,2,   27.7956,2,   34.6011,2,     200.0,7,     0.130,1,    0.0333,2
       6.0,2,   27.7948,2,   34.6010,2,     200.0,7,     0.134,1,    0.0329,2
       8.0,2,   27.7929,2,   34.6013,2,     200.2,7,     0.133,1,    0.0325,2
      10.0,2,   27.7928,2,   34.6010,2,     200.1,7,     0.132,1,    0.0325,2
      12.0,2,   27.7934,2,   34.6015,2,     200.7,2,     0.127,1,    0.0329,2
      14.0,2,   27.7946,2,   34.6014,2,     200.9,2,     0.131,1,    0.0329,2
      16.0,2,   27.7967,2,   34.6016,2,     200.7,2,     0.130,1,    0.0329,2
      18.0,2,   27.7956,2,   34.6017,2,     200.9,2,     0.132,1,    0.0329,2
      20.0,2,   27.7979,2,   34.6016,2,     200.7,2,     0.130,1,    0.0325,2
      22.0,2,   27.7959,2,   34.6015,2,     200.8,2,     0.135,1,    0.0325,2
      24.0,2,   27.7965,2,   34.6015,2,     201.0,2,     0.133,1,    0.0329,2
      26.0,2,   27.7991,2,   34.6015,2,     201.0,2,     0.130,1,    0.0333,2
      28.0,2,   27.7998,2,   34.6014,2,     201.2,2,     0.133,1,    0.0333,2
      30.0,2,   27.8006,2,   34.6014,2,     201.1,2,     0.130,1,    0.0333,2
      32.0,2,   27.8014,2,   34.6016,2,     201.1,2,     0.134,1,    0.0341,2
      34.0,2,   27.7998,2,   34.6018,2,     201.0,2,     0.131,1,    0.0350,2
      36.0,2,   27.7982,2,   34.6020,2,     201.0,2,     0.131,1,    0.0345,2
      38.0,2,   27.7954,2,   34.6018,2,     201.6,2,     0.136,1,    0.0337,2
      40.0,2,   27.7956,2,   34.6014,2,     201.2,2,     0.131,1,    0.0337,2
      42.0,2,   27.7946,2,   34.6015,2,     201.3,2,     0.137,1,    0.0337,2
      44.0,2,   27.7986,2,   34.6012,2,     201.5,2,     0.134,1,    0.0341,2
      46.0,2,   27.7999,2,   34.6014,2,     201.4,2,     0.130,1,    0.0341,2
      48.0,2,   27.7866,2,   34.6013,2,     201.5,2,     0.134,1,    0.0345,2
      50.0,2,   27.7814,2,   34.6013,2,     201.7,2,     0.132,1,    0.0354,2
      52.0,2,   27.7786,2,   34.6014,2,     201.9,2,     0.132,1,    0.0354,2
      54.0,2,   27.7446,2,   34.6019,2,     201.9,2,     0.131,1,    0.0358,2
      56.0,2,   27.6813,2,   34.6047,2,     202.1,2,     0.136,1,    0.0426,2
