CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00089_00003_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/08903.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:53 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 89
CASTNO = 3
DATE = 20070326
TIME = 1006
LATITUDE = -28.3133
LONGITUDE = 95.0145
DEPTH =   3088
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   22.6069,6,   35.9787,6,     216.6,6,     0.067,1, -999.0000,9
       2.0,2,   22.6083,2,   35.9788,2,     216.6,7,     0.101,1, -999.0000,9
       4.0,2,   22.6098,2,   35.9790,2,     216.6,7,     0.136,1,    0.0301,2
       6.0,2,   22.6116,2,   35.9791,2,     216.6,7,     0.130,1,    0.0301,2
       8.0,2,   22.6104,2,   35.9796,2,     216.6,2,     0.124,1,    0.0297,2
      10.0,2,   22.6115,2,   35.9794,2,     216.7,7,     0.122,1,    0.0293,2
      12.0,2,   22.6103,2,   35.9793,2,     216.8,2,     0.132,1,    0.0293,2
      14.0,2,   22.6105,2,   35.9792,2,     217.6,2,     0.119,1,    0.0297,2
      16.0,2,   22.6102,2,   35.9790,2,     217.9,2,     0.127,1,    0.0301,2
      18.0,2,   22.6119,2,   35.9791,2,     217.9,2,     0.129,1,    0.0301,2
      20.0,2,   22.6117,2,   35.9791,2,     218.6,2,     0.132,1,    0.0301,2
      22.0,2,   22.6141,2,   35.9795,2,     218.0,2,     0.136,1,    0.0297,2
      24.0,2,   22.6154,2,   35.9796,2,     218.4,2,     0.121,1,    0.0297,2
      26.0,2,   22.6176,2,   35.9801,2,     218.6,2,     0.127,1,    0.0297,2
      28.0,2,   22.6186,2,   35.9800,2,     218.3,2,     0.130,1,    0.0293,2
      30.0,2,   22.6180,2,   35.9800,2,     219.0,2,     0.127,1,    0.0293,2
      32.0,2,   22.6173,2,   35.9797,2,     219.1,2,     0.121,1,    0.0297,2
      34.0,2,   22.6177,2,   35.9796,2,     219.1,2,     0.131,1,    0.0301,2
      36.0,2,   22.6173,2,   35.9796,2,     219.0,2,     0.130,1,    0.0301,2
      38.0,2,   22.6173,2,   35.9794,2,     219.1,2,     0.128,1,    0.0301,2
      40.0,2,   22.6158,2,   35.9789,2,     219.4,2,     0.128,1,    0.0301,2
      42.0,2,   22.6120,2,   35.9781,2,     219.0,2,     0.124,1,    0.0301,2
      44.0,2,   22.6112,2,   35.9779,2,     219.0,2,     0.125,1,    0.0301,2
      46.0,2,   22.6021,2,   35.9764,2,     219.4,2,     0.129,1,    0.0301,2
      48.0,2,   22.5996,2,   35.9752,2,     219.5,2,     0.132,1,    0.0305,2
      50.0,2,   22.5905,2,   35.9736,2,     219.7,2,     0.128,1,    0.0305,2
      52.0,2,   22.5709,2,   35.9704,2,     219.6,2,     0.126,1,    0.0321,2
      54.0,2,   21.9510,2,   35.9585,2,     222.0,2,     0.132,1,    0.0374,2
      56.0,2,   20.5787,2,   35.8924,2,     231.4,2,     0.130,1, -999.0000,9
      58.0,2,   20.0847,2,   35.8643,2,     238.8,2,     0.129,1,    0.0422,2
      60.0,2,   19.9619,2,   35.8615,2,     240.5,2,     0.130,1,    0.0434,2
      62.0,2,   19.8705,2,   35.8792,2,     244.5,2,     0.137,1,    0.0430,2
      64.0,2,   19.4980,7,   35.8565,7,     244.9,2,     0.129,1,    0.0426,2
      66.0,2,   19.3410,7,   35.8571,7,     248.0,2,     0.126,1,    0.0422,2
      68.0,2,   19.1993,2,   35.8434,2,     246.2,2,     0.128,1,    0.0422,2
      70.0,2,   18.8682,2,   35.8450,2,     248.0,2,     0.124,1,    0.0422,2
      72.0,2,   18.6965,2,   35.8340,2,     247.4,2,     0.129,1,    0.0422,2
      74.0,2,   18.5868,2,   35.8379,2,     248.1,2,     0.136,1,    0.0414,2
      76.0,2,   18.3784,7,   35.8233,7,     248.3,2,     0.135,1,    0.0406,2
      78.0,2,   18.3409,7,   35.8322,7,     248.4,2,     0.133,1,    0.0398,2
      80.0,2,   18.2781,2,   35.8272,2,     246.4,2,     0.134,1,    0.0394,2
      82.0,2,   18.1811,2,   35.8279,2,     246.3,2,     0.138,1,    0.0390,2
      84.0,2,   18.1154,2,   35.8264,2,     246.7,2,     0.133,1,    0.0386,2
      86.0,2,   17.9665,2,   35.8268,2,     247.0,2,     0.137,1,    0.0382,2
      88.0,2,   17.8542,2,   35.8139,2,     247.4,2,     0.138,1,    0.0378,2
      90.0,2,   17.8537,2,   35.8217,2,     247.9,2,     0.134,1,    0.0370,2
      92.0,2,   17.6732,2,   35.8027,2,     246.2,2,     0.138,1,    0.0366,2
      94.0,2,   17.5144,2,   35.7917,2,     245.9,2,     0.139,1,    0.0362,2
      96.0,2,   17.5316,2,   35.8045,2,     247.1,2,     0.143,1,    0.0358,2
      98.0,2,   17.3101,2,   35.7822,2,     247.8,2,     0.141,1,    0.0354,2
     100.0,2,   17.2908,2,   35.7786,2,     245.7,2,     0.142,1,    0.0350,2
     102.0,2,   17.2616,2,   35.7834,2,     244.9,2,     0.144,1,    0.0341,2
     104.0,2,   17.0298,2,   35.7606,2,     244.4,2,     0.144,1,    0.0325,2
     106.0,2,   16.9703,2,   35.7541,2,     244.0,2,     0.145,1,    0.0325,2
     108.0,2,   16.7414,2,   35.7378,2,     243.7,2,     0.143,1,    0.0350,2
     110.0,2,   16.6944,2,   35.7343,2,     241.3,2,     0.149,1,    0.0374,2
     112.0,2,   16.4219,2,   35.7094,2,     241.1,2,     0.155,1,    0.0370,2
     114.0,2,   16.4050,2,   35.7059,2,     236.9,2,     0.149,1,    0.0345,2
     116.0,2,   16.1699,2,   35.6796,2,     235.5,2,     0.152,1,    0.0309,2
     118.0,2,   16.0980,2,   35.6686,2,     234.7,2,     0.151,1,    0.0285,2
     120.0,2,   16.0679,2,   35.6671,2,     234.9,2,     0.151,1,    0.0269,2
     122.0,2,   16.0129,2,   35.6598,2,     234.9,2,     0.150,1,    0.0257,2
     124.0,2,   15.9836,2,   35.6563,2,     234.7,2,     0.153,1,    0.0245,2
     126.0,2,   15.9446,2,   35.6528,2,     234.6,2,     0.150,1,    0.0233,2
     128.0,2,   15.9375,2,   35.6529,2,     233.7,2,     0.154,1,    0.0221,2
     130.0,2,   15.8651,2,   35.6456,2,     233.5,2,     0.152,1,    0.0213,2
     132.0,2,   15.8011,2,   35.6414,2,     233.0,2,     0.152,1,    0.0201,2
     134.0,2,   15.7225,2,   35.6331,2,     232.5,2,     0.151,1,    0.0188,2
     136.0,2,   15.6823,2,   35.6270,2,     231.5,2,     0.151,1,    0.0184,2
     138.0,2,   15.6818,2,   35.6291,2,     230.8,2,     0.151,1,    0.0180,2
     140.0,2,   15.6283,2,   35.6232,2,     230.1,2,     0.154,1,    0.0180,2
     142.0,2,   15.6178,2,   35.6201,2,     229.7,2,     0.151,1,    0.0176,2
     144.0,2,   15.4972,2,   35.6117,2,     229.8,2,     0.153,1,    0.0172,2
     146.0,2,   15.4668,2,   35.6044,2,     228.0,2,     0.152,1,    0.0168,2
     148.0,2,   15.4228,2,   35.5979,2,     227.1,2,     0.149,1,    0.0164,2
     150.0,2,   15.3654,2,   35.5930,2,     226.8,2,     0.154,1,    0.0160,2
     152.0,2,   15.3393,2,   35.5858,2,     227.2,2,     0.155,1,    0.0160,2
     154.0,2,   15.2839,2,   35.5826,2,     227.5,2,     0.148,1,    0.0156,2
     156.0,2,   15.2048,2,   35.5705,2,     228.5,2,     0.149,1,    0.0148,2
     158.0,2,   15.1495,2,   35.5615,2,     229.5,2,     0.144,1,    0.0136,2
     160.0,2,   15.0872,2,   35.5511,2,     231.0,2,     0.147,1,    0.0128,2
     162.0,2,   15.0076,2,   35.5380,2,     232.1,2,     0.146,1,    0.0124,2
     164.0,2,   14.9296,2,   35.5251,2,     232.6,2,     0.149,1,    0.0124,2
     166.0,2,   14.8792,2,   35.5171,2,     233.3,2,     0.144,1,    0.0124,2
     168.0,2,   14.7738,2,   35.4999,2,     233.6,2,     0.147,1,    0.0120,2
     170.0,2,   14.7332,2,   35.4929,2,     233.3,2,     0.148,1,    0.0116,2
