CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00112_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/11201.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:54 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 112
CASTNO = 1
DATE = 20070402
TIME = 2357
LATITUDE = -15.1685
LONGITUDE = 94.9968
DEPTH =   4710
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   27.7058,6,   34.6660,6,     199.5,6,     0.119,1,    0.0321,2
       2.0,2,   27.7071,2,   34.6660,2,     199.5,7,     0.127,1,    0.0317,2
       4.0,2,   27.7084,2,   34.6660,2,     199.5,7,     0.135,1,    0.0313,2
       6.0,2,   27.7114,2,   34.6659,2,     199.6,7,     0.129,1,    0.0317,2
       8.0,2,   27.7136,2,   34.6659,2,     199.7,7,     0.135,1,    0.0313,2
      10.0,2,   27.7149,2,   34.6658,2,     199.6,7,     0.127,1,    0.0309,2
      12.0,2,   27.7153,2,   34.6658,2,     199.9,2,     0.131,1,    0.0313,2
      14.0,2,   27.7158,2,   34.6655,2,     200.0,2,     0.130,1,    0.0309,2
      16.0,2,   27.7170,2,   34.6658,2,     200.3,2,     0.132,1,    0.0309,2
      18.0,2,   27.7161,2,   34.6658,2,     200.9,2,     0.129,1,    0.0309,2
      20.0,2,   27.7151,2,   34.6658,2,     200.4,2,     0.130,1,    0.0313,2
      22.0,2,   27.7139,2,   34.6660,2,     200.5,2,     0.128,1,    0.0317,2
      24.0,2,   27.7129,2,   34.6661,2,     201.1,2,     0.133,1,    0.0317,2
      26.0,2,   27.7144,2,   34.6669,2,     201.1,2,     0.130,1,    0.0321,2
      28.0,2,   27.7148,2,   34.6673,2,     200.7,2,     0.131,1,    0.0317,2
      30.0,2,   27.7151,2,   34.6676,2,     200.7,2,     0.128,1,    0.0313,2
      32.0,2,   27.7113,2,   34.6742,2,     200.7,2,     0.134,1,    0.0313,2
      34.0,2,   27.7087,2,   34.6766,2,     201.0,2,     0.134,1,    0.0321,2
      36.0,2,   27.7107,2,   34.6751,2,     201.0,2,     0.128,1,    0.0317,2
      38.0,2,   27.7118,2,   34.6743,2,     201.0,2,     0.130,1,    0.0313,2
      40.0,2,   27.7120,2,   34.6742,2,     201.0,2,     0.132,1,    0.0317,2
      42.0,2,   27.6891,2,   34.6928,2,     201.1,2,     0.130,1,    0.0321,2
      44.0,2,   27.6776,2,   34.7006,2,     200.9,2,     0.136,1,    0.0321,2
      46.0,2,   27.6668,2,   34.7069,2,     201.3,2,     0.127,1,    0.0321,2
      48.0,2,   27.6469,2,   34.7187,2,     201.6,2,     0.133,1,    0.0329,2
      50.0,2,   27.6313,2,   34.7272,2,     201.8,2,     0.134,1,    0.0329,2
      52.0,2,   27.6179,2,   34.7351,2,     201.7,2,     0.132,1,    0.0333,2
      54.0,2,   27.5828,2,   34.7584,2,     201.4,2,     0.131,1,    0.0341,2
      56.0,2,   27.5516,2,   34.7793,2,     201.3,2,     0.131,1,    0.0350,2
      58.0,2,   27.5095,2,   34.8035,2,     201.3,2,     0.130,1,    0.0350,2
      60.0,2,   27.3942,2,   34.7759,2,     202.0,2,     0.134,1,    0.0345,2
      62.0,2,   27.3534,2,   34.7671,2,     202.0,2,     0.137,1,    0.0350,2
      64.0,2,   27.1581,2,   34.7276,2,     202.5,2,     0.136,1,    0.0362,2
      66.0,2,   26.8326,2,   34.6926,2,     203.1,2,     0.136,1,    0.0386,2
      68.0,2,   26.6273,2,   34.6688,2,     203.5,2,     0.141,1,    0.0406,2
      70.0,2,   26.4130,2,   34.6501,2,     203.6,2,     0.140,1,    0.0426,2
      72.0,2,   26.1125,2,   34.6596,2,     204.3,2,     0.145,1,    0.0442,2
      74.0,2,   25.9223,2,   34.6752,2,     204.7,2,     0.144,1,    0.0459,2
      76.0,2,   25.3845,2,   34.6639,2,     203.1,2,     0.141,1,    0.0475,2
      78.0,2,   25.3142,2,   34.6677,2,     198.9,2,     0.144,1,    0.0487,2
      80.0,2,   25.3144,2,   34.6697,2,     197.2,2,     0.147,1,    0.0495,2
      82.0,2,   25.1953,2,   34.6820,2,     197.2,2,     0.145,1,    0.0523,2
      84.0,2,   24.7063,2,   34.6744,2,     192.3,2,     0.155,1,    0.0580,2
      86.0,2,   24.4626,2,   34.6729,2,     185.2,2,     0.160,1,    0.0621,2
      88.0,2,   23.9907,2,   34.6605,2,     177.0,2,     0.165,1,    0.0625,2
      90.0,2,   23.9000,2,   34.6656,2,     168.8,2,     0.165,1,    0.0609,2
      92.0,2,   23.8331,2,   34.6733,2,     166.8,2,     0.168,1,    0.0592,2
      94.0,2,   23.6510,2,   34.6789,2,     163.2,2,     0.168,1,    0.0560,2
      96.0,2,   23.6841,2,   34.6878,2,     159.7,2,     0.168,1,    0.0527,2
      98.0,2,   23.3739,2,   34.7011,2,     158.4,2,     0.171,1,    0.0495,2
     100.0,2,   23.1691,2,   34.7243,2,     154.2,2,     0.167,1,    0.0459,2
     102.0,2,   22.9107,2,   34.7515,2,     150.7,2,     0.162,1,    0.0422,2
     104.0,2,   22.5344,2,   34.8143,2,     147.7,2,     0.168,1,    0.0378,2
     106.0,2,   22.3316,2,   34.8313,2,     146.1,2,     0.167,1,    0.0345,2
     108.0,2,   22.1174,2,   34.8501,2,     143.2,2,     0.166,1,    0.0317,2
     110.0,2,   21.9658,2,   34.9536,2,     141.3,2,     0.163,1,    0.0289,2
     112.0,2,   21.9826,2,   34.9723,2,     144.1,2,     0.163,1,    0.0277,2
     114.0,2,   21.9689,2,   34.9830,2,     145.5,2,     0.161,1,    0.0273,2
     116.0,2,   21.9664,2,   34.9839,2,     146.4,2,     0.167,1,    0.0273,2
     118.0,2,   21.9444,2,   34.9888,2,     146.8,2,     0.161,1,    0.0273,2
     120.0,2,   21.9578,2,   34.9866,2,     147.0,2,     0.161,1,    0.0269,2
     122.0,2,   21.8631,2,   35.0124,2,     147.4,2,     0.166,1,    0.0257,2
     124.0,2,   21.6973,2,   35.0092,2,     146.4,2,     0.163,1,    0.0241,2
     126.0,2,   21.4517,2,   34.9995,2,     145.1,2,     0.164,1,    0.0233,2
     128.0,2,   21.4326,2,   35.0032,2,     142.4,2,     0.164,1,    0.0225,2
     130.0,2,   21.2852,2,   35.0136,2,     141.1,2,     0.165,1,    0.0221,2
     132.0,2,   21.1054,2,   35.0371,2,     140.5,2,     0.163,1,    0.0209,2
     134.0,2,   21.0798,2,   35.0362,2,     140.1,2,     0.166,1,    0.0201,2
     136.0,2,   20.9439,2,   35.0662,2,     140.3,2,     0.166,1,    0.0192,2
     138.0,2,   20.6123,2,   35.0964,2,     140.3,2,     0.167,1,    0.0180,2
     140.0,2,   20.5928,2,   35.0933,2,     139.7,2,     0.169,1,    0.0168,2
     142.0,2,   20.4129,2,   35.1069,2,     140.3,2,     0.169,1,    0.0164,2
     144.0,2,   20.2271,2,   35.0962,2,     139.5,2,     0.161,1,    0.0164,2
     146.0,2,   20.2353,7,   35.1136,7,     138.9,2,     0.165,1,    0.0164,2
     148.0,2,   20.0103,2,   35.1107,2,     138.6,2,     0.165,1,    0.0160,2
     150.0,2,   19.9785,2,   35.1106,2,     136.5,2,     0.167,1,    0.0152,2
     152.0,2,   19.7978,2,   35.1095,2,     136.6,2,     0.168,1,    0.0152,2
     154.0,2,   19.4727,2,   35.0736,2,     135.6,2,     0.167,1,    0.0148,2
     156.0,2,   19.3999,2,   35.1108,2,     133.2,2,     0.168,1,    0.0140,2
     158.0,2,   19.3709,2,   35.1458,2,     133.3,2,     0.169,1,    0.0136,2
     160.0,2,   19.3361,2,   35.1625,2,     134.9,2,     0.166,1,    0.0136,2
     162.0,2,   19.3457,2,   35.1983,2,     136.1,2,     0.163,1,    0.0132,2
     164.0,2,   19.3033,2,   35.2074,2,     138.0,2,     0.169,1,    0.0132,2
     166.0,2,   19.1490,2,   35.1922,2,     139.3,2,     0.168,1,    0.0132,2
     168.0,2,   18.9797,2,   35.1661,2,     137.7,2,     0.170,1,    0.0132,2
     170.0,2,   18.7461,2,   35.1458,2,     136.8,2,     0.172,1,    0.0132,2
     172.0,2,   18.6862,2,   35.1302,2,     135.0,2,     0.174,1,    0.0132,2
     174.0,2,   18.6057,2,   35.1205,2,     134.2,2,     0.175,1,    0.0132,2
     176.0,2,   18.5532,2,   35.1163,2,     133.3,2,     0.172,1,    0.0132,2
     178.0,2,   18.4225,2,   35.1030,2,     133.1,2,     0.172,1,    0.0132,2
     180.0,2,   18.3001,2,   35.0991,2,     132.4,2,     0.174,1,    0.0124,2
     182.0,2,   18.1681,2,   35.0932,2,     132.1,2,     0.170,1,    0.0124,2
     184.0,2,   17.9415,2,   35.0733,2,     130.6,2,     0.173,1,    0.0124,2
     186.0,2,   17.9224,2,   35.1095,2,     130.5,2,     0.173,1,    0.0124,2
     188.0,2,   17.7431,2,   35.0825,2,     131.9,2,     0.174,1,    0.0120,2
     190.0,2,   17.6452,2,   35.0679,2,     130.5,2,     0.174,1,    0.0120,2
     192.0,2,   17.5739,2,   35.1000,2,     130.3,2,     0.175,1,    0.0112,2
     194.0,2,   17.6315,2,   35.1489,2,     130.8,2,     0.170,1,    0.0112,2
     196.0,2,   17.4132,2,   35.1015,2,     132.7,2,     0.171,1,    0.0112,2
     198.0,2,   17.4743,2,   35.1146,2,     131.8,2,     0.179,1,    0.0112,2
     200.0,2,   17.2039,2,   35.0750,2,     132.6,2,     0.172,1,    0.0108,2
     202.0,2,   16.9369,2,   35.0451,2,     131.6,2,     0.174,1,    0.0104,2
     204.0,2,   16.8373,2,   35.0343,2,     129.3,2,     0.177,1,    0.0096,2
     206.0,2,   16.5976,2,   35.0096,2,     128.1,2,     0.179,1,    0.0096,2
     208.0,2,   16.4975,2,   35.0085,2,     126.6,2,     0.180,1,    0.0096,2
     210.0,2,   15.9605,2,   34.9421,2,     126.6,2,     0.178,1,    0.0104,2
     212.0,2,   15.2096,2,   34.7677,2,     122.3,2,     0.182,1,    0.0104,2
     214.0,2,   15.1025,2,   34.7539,2,     115.6,2,     0.181,1,    0.0104,2
     216.0,2,   14.7841,2,   34.6805,2,     116.0,2,     0.179,1,    0.0104,2
     218.0,2,   14.7592,2,   34.6943,2,     111.1,2,     0.181,1,    0.0096,2
     220.0,2,   14.8530,2,   34.7694,2,     108.3,2,     0.185,1,    0.0092,2
     222.0,2,   14.9731,2,   34.8302,2,     108.3,2,     0.176,1,    0.0088,2
     224.0,2,   14.8458,2,   34.8106,2,     111.2,2,     0.186,1,    0.0088,2
     226.0,2,   14.6637,2,   34.7926,2,     112.3,2,     0.187,1,    0.0088,2
     228.0,2,   14.5801,2,   34.7771,2,     111.9,2,     0.190,1,    0.0088,2
     230.0,2,   14.4479,2,   34.7605,2,     111.2,2,     0.183,1,    0.0088,2
     232.0,2,   14.1272,2,   34.6986,2,     109.2,2,     0.187,1,    0.0088,2
     234.0,2,   14.0294,2,   34.6908,2,     106.8,2,     0.186,1,    0.0088,2
     236.0,2,   14.0137,2,   34.7405,2,     105.9,2,     0.186,1,    0.0088,2
     238.0,2,   14.1931,2,   34.8248,2,     105.9,2,     0.181,1,    0.0088,2
     240.0,2,   14.2241,2,   34.8265,2,     110.0,2,     0.184,1,    0.0084,2
     242.0,2,   14.2959,2,   34.8843,2,     111.7,2,     0.182,1,    0.0084,2
     244.0,2,   13.9660,7,   34.8243,7,     113.9,2,     0.181,1,    0.0084,2
     246.0,2,   13.7064,7,   34.7708,7,     114.0,2,     0.180,1,    0.0088,2
     248.0,2,   13.2449,2,   34.6728,2,     114.0,2,     0.190,1,    0.0088,2
     250.0,2,   12.9530,2,   34.6040,2,     112.0,2,     0.189,1,    0.0088,2
     252.0,2,   13.1226,2,   34.6433,2,     107.1,2,     0.189,1,    0.0088,2
     254.0,2,   13.2833,2,   34.6775,2,     104.5,2,     0.186,1,    0.0088,2
     256.0,2,   12.7783,2,   34.6124,2,     105.8,2,     0.197,1,    0.0088,2
     258.0,2,   12.6333,2,   34.5906,2,     103.7,2,     0.198,1,    0.0084,2
     260.0,2,   12.7224,2,   34.6380,2,     100.4,2,     0.190,1,    0.0080,2
     262.0,2,   12.8352,2,   34.6925,2,     100.7,2,     0.188,1,    0.0080,2
     264.0,2,   13.0166,2,   34.7928,2,     102.2,2,     0.187,1,    0.0080,2
     266.0,2,   13.2262,2,   34.8964,2,     105.6,2,     0.184,1,    0.0076,2
     268.0,2,   13.4457,2,   35.0120,2,     110.4,2,     0.176,1,    0.0076,2
     270.0,2,   13.4668,2,   35.0210,2,     122.1,2,     0.176,1,    0.0072,2
     272.0,2,   13.5705,2,   35.0720,2,     126.8,2,     0.173,1,    0.0072,2
     274.0,2,   13.6774,2,   35.1228,2,     129.9,2,     0.175,1,    0.0072,2
     276.0,2,   13.7322,2,   35.1499,2,     137.1,2,     0.178,1,    0.0072,2
     278.0,2,   13.7134,2,   35.1549,2,     142.7,2,     0.176,1,    0.0072,2
     280.0,2,   13.6018,2,   35.1524,2,     145.5,2,     0.175,1,    0.0072,2
     282.0,2,   13.5775,2,   35.1480,2,     146.9,2,     0.176,1,    0.0072,2
     284.0,2,   13.5765,2,   35.1466,2,     148.6,2,     0.174,1,    0.0072,2
     286.0,2,   13.5390,2,   35.1457,2,     149.9,2,     0.173,1,    0.0072,2
     288.0,2,   13.5273,2,   35.1451,2,     150.4,2,     0.176,1,    0.0072,2
     290.0,2,   13.5321,2,   35.1523,2,     151.2,2,     0.178,1,    0.0072,2
     292.0,2,   13.5536,2,   35.1623,2,     152.8,2,     0.178,1,    0.0072,2
     294.0,2,   13.5659,2,   35.1888,2,     153.7,2,     0.170,1,    0.0068,2
     296.0,2,   13.4578,2,   35.1776,2,     156.4,2,     0.173,1,    0.0064,2
     298.0,2,   13.3841,2,   35.1730,2,     160.0,2,     0.171,1,    0.0068,2
     300.0,2,   13.2529,2,   35.1677,2,     162.6,2,     0.171,1,    0.0072,2
     302.0,2,   13.1161,2,   35.1425,2,     162.9,2,     0.177,1,    0.0068,2
     304.0,2,   12.9757,2,   35.1250,2,     162.8,2,     0.173,1,    0.0064,2
     306.0,2,   12.8499,2,   35.1167,2,     162.9,2,     0.170,1,    0.0064,2
     308.0,2,   12.6571,2,   35.1004,2,     164.0,2,     0.172,1,    0.0064,2
     310.0,2,   12.6362,2,   35.0959,2,     164.9,2,     0.178,1,    0.0064,2
     312.0,2,   12.6460,2,   35.1004,2,     166.2,2,     0.170,1,    0.0068,2
     314.0,2,   12.6585,2,   35.1064,2,     167.7,2,     0.171,1,    0.0068,2
     316.0,2,   12.6802,2,   35.1160,2,     169.2,2,     0.167,1,    0.0064,2
     318.0,2,   12.6969,2,   35.1286,2,     170.9,2,     0.169,1,    0.0060,2
