CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00096_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/09601.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:54 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 96
CASTNO = 1
DATE = 20070328
TIME = 1816
LATITUDE = -24.1370
LONGITUDE = 95.0073
DEPTH =   5433
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   23.7492,6,   35.6873,6,     212.1,6,     0.125,1, -999.0000,9
       2.0,6,   23.7500,6,   35.6873,6,     212.2,6,     0.126,1, -999.0000,9
       4.0,2,   23.7507,2,   35.6874,2,     212.2,7,     0.128,1,    0.0289,2
       6.0,2,   23.7514,2,   35.6874,2,     212.3,7,     0.129,1,    0.0281,2
       8.0,2,   23.7539,2,   35.6875,2,     212.4,7,     0.129,1,    0.0277,2
      10.0,2,   23.7557,2,   35.6874,2,     212.4,7,     0.132,1,    0.0277,2
      12.0,2,   23.7570,2,   35.6876,2,     212.8,7,     0.134,1,    0.0277,2
      14.0,2,   23.7569,2,   35.6873,2,     212.7,2,     0.129,1,    0.0277,2
      16.0,2,   23.7571,2,   35.6875,2,     212.7,2,     0.130,1,    0.0281,2
      18.0,2,   23.7580,2,   35.6875,2,     212.8,2,     0.131,1,    0.0281,2
      20.0,2,   23.7582,2,   35.6877,2,     212.7,2,     0.132,1,    0.0277,2
      22.0,2,   23.7573,2,   35.6873,2,     213.1,2,     0.132,1,    0.0277,2
      24.0,2,   23.7584,2,   35.6875,2,     213.3,2,     0.129,1,    0.0277,2
      26.0,2,   23.7580,2,   35.6872,2,     212.9,2,     0.129,1,    0.0277,2
      28.0,2,   23.7581,2,   35.6873,2,     213.4,2,     0.125,1,    0.0273,2
      30.0,2,   23.7579,2,   35.6876,2,     213.3,2,     0.135,1,    0.0277,2
      32.0,2,   23.7589,2,   35.6882,2,     213.5,2,     0.130,1,    0.0277,2
      34.0,2,   23.7589,2,   35.6883,2,     213.3,2,     0.130,1,    0.0277,2
      36.0,2,   23.7604,2,   35.6887,2,     213.2,2,     0.130,1,    0.0277,2
      38.0,2,   23.7596,2,   35.6887,2,     213.4,2,     0.130,1,    0.0281,2
      40.0,2,   23.7596,2,   35.6885,2,     213.4,2,     0.132,1,    0.0281,2
      42.0,2,   23.7595,2,   35.6886,2,     213.5,2,     0.128,1,    0.0281,2
      44.0,2,   23.7595,2,   35.6878,2,     213.9,2,     0.131,1,    0.0281,2
      46.0,2,   23.7602,2,   35.6881,2,     213.4,2,     0.132,1,    0.0277,2
      48.0,2,   23.7622,2,   35.6899,2,     213.7,2,     0.130,1,    0.0281,2
      50.0,2,   23.7620,2,   35.6896,2,     213.9,2,     0.129,1,    0.0281,2
      52.0,2,   23.7627,2,   35.6894,2,     213.3,2,     0.125,1,    0.0277,2
      54.0,2,   23.7637,2,   35.6902,2,     213.5,2,     0.133,1,    0.0277,2
      56.0,2,   23.7632,2,   35.6892,2,     213.2,2,     0.131,1,    0.0277,2
