CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00194_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/19401.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:56 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 194
CASTNO = 1
DATE = 20070425
TIME = 2324
LATITUDE = 15.5002
LONGITUDE = 89.8498
DEPTH =   2635
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   30.4118,6,   32.7047,6,     194.5,6,     0.138,1,    0.0313,2
       2.0,2,   30.4065,2,   32.7090,2,     194.6,7,     0.137,1,    0.0309,2
       4.0,2,   30.4012,2,   32.7134,2,     194.7,7,     0.136,1,    0.0305,2
       6.0,2,   30.3553,2,   32.7367,2,     195.1,7,     0.134,1,    0.0309,2
       8.0,2,   30.3380,2,   32.7444,2,     195.6,2,     0.133,1,    0.0313,2
      10.0,2,   30.2910,2,   32.7537,2,     196.6,2,     0.135,1,    0.0321,2
      12.0,2,   30.1961,2,   32.7596,2,     197.0,2,     0.131,1,    0.0325,2
      14.0,2,   30.0896,2,   32.8670,2,     197.3,2,     0.134,1,    0.0329,2
      16.0,2,   29.8843,2,   33.1819,2,     199.1,2,     0.133,1,    0.0333,2
      18.0,2,   29.7843,2,   33.2913,2,     200.3,2,     0.135,1,    0.0337,2
      20.0,2,   29.7409,2,   33.3382,2,     200.7,2,     0.133,1,    0.0329,2
      22.0,2,   29.6737,2,   33.4355,2,     201.3,2,     0.134,1,    0.0333,2
      24.0,2,   29.2321,2,   33.5101,2,     203.1,2,     0.135,1,    0.0358,2
      26.0,2,   28.9353,2,   33.4444,2,     204.3,2,     0.140,1,    0.0374,2
      28.0,2,   28.8986,2,   33.5095,2,     205.2,2,     0.141,1,    0.0382,2
      30.0,2,   28.8599,2,   33.6154,2,     204.5,2,     0.140,1,    0.0394,2
      32.0,2,   28.7828,2,   33.6433,2,     204.6,2,     0.144,1,    0.0426,2
      34.0,2,   28.5101,2,   33.7314,2,     204.5,2,     0.143,1,    0.0463,2
      36.0,2,   28.2066,2,   33.8339,2,     202.8,2,     0.146,1,    0.0479,2
      38.0,2,   27.9348,2,   33.9201,2,     198.8,2,     0.151,1,    0.0499,2
      40.0,2,   27.3653,2,   34.0000,2,     192.2,2,     0.159,1,    0.0584,2
      42.0,2,   26.9105,2,   34.2847,2,     179.5,2,     0.168,1,    0.0755,2
      44.0,2,   26.5145,2,   34.4419,2,     158.3,2,     0.181,1,    0.0923,2
      46.0,2,   26.2980,2,   34.4665,2,     139.0,2,     0.180,1,    0.1013,2
      48.0,2,   25.8326,2,   34.5561,2,     124.6,2,     0.188,1,    0.1029,2
      50.0,2,   25.5764,2,   34.6295,2,     103.9,2,     0.188,1,    0.1025,2
      52.0,2,   25.4049,2,   34.6861,2,      91.5,2,     0.187,1,    0.0972,2
      54.0,2,   24.9221,2,   34.7561,2,      81.8,2,     0.191,1,    0.0833,2
      56.0,2,   24.3624,2,   34.7902,2,      64.9,2,     0.192,1,    0.0678,2
      58.0,2,   23.7525,2,   34.7664,2,      49.2,2,     0.191,1,    0.0556,2
      60.0,2,   23.3207,2,   34.7649,2,      38.2,2,     0.192,1,    0.0459,2
      62.0,2,   22.7865,2,   34.7846,2,      29.6,2,     0.194,1,    0.0382,2
      64.0,2,   22.4678,2,   34.8539,2,      23.0,2,     0.196,1,    0.0329,2
      66.0,2,   22.2645,2,   34.8906,2,      24.4,2,     0.187,1,    0.0297,2
      68.0,2,   22.1787,2,   34.8953,2,      23.6,2,     0.191,1,    0.0281,2
      70.0,2,   21.9604,2,   34.8995,2,      22.5,2,     0.191,1,    0.0269,2
      72.0,2,   21.6153,2,   34.9011,2,      20.4,2,     0.194,1,    0.0249,2
