CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00167_00002_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/16702.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:56 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 167
CASTNO = 2
DATE = 20070418
TIME = 1854
LATITUDE = 7.9832
LONGITUDE = 88.2028
DEPTH =   3652
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   29.5610,6,   33.4559,6,     195.7,6,     0.137,1,    0.0402,2
       2.0,2,   29.5192,2,   33.4731,2,     195.7,7,     0.135,1,    0.0410,2
       4.0,2,   29.4773,7,   33.4903,7,     195.6,7,     0.134,1,    0.0414,2
       6.0,2,   29.4802,7,   33.4923,7,     195.6,2,     0.132,1,    0.0414,2
       8.0,2,   29.4572,2,   33.4941,2,     195.5,2,     0.130,1,    0.0414,2
      10.0,2,   29.4060,2,   33.5124,7,     195.9,2,     0.136,1,    0.0410,2
      12.0,2,   29.4272,2,   33.5202,2,     196.4,2,     0.132,1,    0.0402,2
      14.0,2,   29.3710,2,   33.6176,2,     196.6,2,     0.133,1,    0.0386,2
      16.0,2,   29.4017,2,   33.6588,2,     197.1,2,     0.130,1,    0.0370,2
      18.0,2,   29.4182,2,   33.6738,2,     197.3,2,     0.131,1,    0.0374,2
      20.0,2,   29.4324,2,   33.6838,2,     197.2,2,     0.131,1,    0.0382,2
      22.0,2,   29.4362,2,   33.6864,2,     197.0,2,     0.134,1,    0.0382,2
      24.0,2,   29.4396,2,   33.6888,2,     197.3,2,     0.133,1,    0.0382,2
      26.0,2,   29.4394,2,   33.6896,2,     197.5,2,     0.132,1,    0.0374,2
      28.0,2,   29.4268,2,   33.6848,2,     197.4,2,     0.128,1,    0.0370,2
      30.0,2,   29.3965,2,   33.6731,2,     197.6,2,     0.130,1,    0.0374,2
      32.0,2,   29.3750,2,   33.6644,2,     197.7,2,     0.133,1,    0.0382,2
      34.0,2,   29.3727,2,   33.6634,2,     197.3,2,     0.134,1,    0.0382,2
      36.0,2,   29.3476,2,   33.6547,2,     197.2,2,     0.132,1,    0.0386,2
      38.0,2,   29.3282,2,   33.6527,2,     197.3,2,     0.131,1,    0.0386,2
      40.0,2,   29.2719,2,   33.6537,2,     197.3,2,     0.137,1,    0.0390,2
      42.0,2,   29.2396,2,   33.6510,2,     197.4,2,     0.135,1,    0.0394,2
      44.0,2,   29.0762,2,   33.6498,2,     197.6,2,     0.134,1,    0.0402,2
      46.0,2,   28.8800,2,   33.6405,2,     198.0,2,     0.133,1,    0.0414,2
      48.0,2,   28.5716,2,   33.6448,2,     197.8,2,     0.139,1,    0.0426,2
      50.0,2,   28.3281,2,   33.6467,2,     198.4,2,     0.140,1,    0.0426,2
      52.0,2,   28.2609,2,   33.6884,2,     198.2,2,     0.137,1,    0.0422,2
      54.0,2,   28.1624,2,   33.7384,2,     195.1,2,     0.144,1,    0.0426,2
      56.0,2,   27.9359,2,   33.7555,2,     189.7,2,     0.147,1,    0.0438,2
      58.0,2,   27.7626,2,   33.8432,2,     184.5,2,     0.152,1,    0.0455,2
      60.0,2,   27.6298,2,   33.8553,2,     179.5,2,     0.158,1,    0.0475,2
      62.0,2,   27.5299,2,   33.9032,2,     174.1,2,     0.158,1,    0.0503,2
      64.0,2,   27.4917,2,   33.9862,2,     168.6,2,     0.158,1,    0.0576,2
      66.0,2,   27.3972,2,   34.1209,2,     164.3,2,     0.164,1,    0.0666,2
      68.0,2,   27.4621,2,   34.3018,2,     157.4,2,     0.160,1,    0.0694,2
      70.0,2,   27.0786,2,   34.3328,2,     155.2,2,     0.164,1,    0.0670,2
      72.0,2,   26.7870,2,   34.3810,2,     139.6,2,     0.165,1,    0.0621,2
      74.0,2,   26.5005,2,   34.5218,2,     123.8,2,     0.172,1,    0.0552,2
      76.0,2,   25.8227,2,   34.6071,2,     103.0,2,     0.180,1,    0.0483,2
      78.0,2,   25.0830,2,   34.6648,2,      83.3,2,     0.181,1,    0.0418,2
      80.0,2,   24.4565,2,   34.6488,2,      69.6,2,     0.184,1,    0.0358,2
      82.0,2,   23.9358,2,   34.7125,2,      62.0,2,     0.188,1,    0.0305,2
      84.0,2,   23.3356,2,   34.6922,2,      52.8,2,     0.182,1,    0.0265,2
      86.0,2,   23.0616,2,   34.6581,2,      48.5,2,     0.177,1,    0.0245,2
      88.0,2,   22.5316,2,   34.5935,2,      47.4,2,     0.180,1,    0.0233,2
      90.0,2,   22.4290,2,   34.5858,2,      48.7,2,     0.180,1,    0.0225,2
      92.0,2,   22.1612,2,   34.6338,2,      48.0,2,     0.180,1,    0.0205,2
      94.0,2,   21.8638,2,   34.6925,2,      46.3,2,     0.183,1,    0.0184,2
      96.0,2,   21.4762,2,   34.7280,2,      45.6,2,     0.177,1,    0.0164,2
      98.0,2,   21.2831,2,   34.7484,2,      43.7,2,     0.181,1,    0.0152,2
     100.0,2,   20.9701,2,   34.7602,2,      42.1,2,     0.181,1,    0.0136,2
     102.0,2,   20.6492,2,   34.7555,2,      39.2,2,     0.182,1,    0.0120,2
     104.0,2,   20.3671,2,   34.7691,2,      36.8,2,     0.187,1,    0.0112,2
     106.0,2,   20.0281,2,   34.7652,2,      33.9,2,     0.185,1,    0.0104,2
     108.0,2,   19.8971,2,   34.7695,2,      32.3,2,     0.183,1,    0.0100,2
     110.0,2,   19.7127,2,   34.8081,2,      31.4,2,     0.182,1,    0.0096,2
     112.0,2,   19.5759,2,   34.8147,2,      31.3,2,     0.183,1,    0.0096,2
     114.0,2,   19.3504,2,   34.8034,2,      30.9,2,     0.189,1,    0.0096,2
     116.0,2,   19.0912,2,   34.7967,2,      29.4,2,     0.189,1,    0.0096,2
     118.0,2,   18.9897,2,   34.7991,2,      28.3,2,     0.189,1,    0.0092,2
     120.0,2,   18.5976,2,   34.8290,2,      27.9,2,     0.192,1,    0.0088,2
     122.0,2,   18.2914,2,   34.8566,2,      27.0,2,     0.191,1,    0.0080,2
     124.0,2,   18.0019,2,   34.8563,2,      25.4,2,     0.195,1,    0.0068,2
