CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00171_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/17101.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:56 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 171
CASTNO = 1
DATE = 20070419
TIME = 1804
LATITUDE = 9.4587
LONGITUDE = 87.0695
DEPTH =   3554
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   29.8963,6,   33.5247,6,     196.6,6,     0.139,1,    0.0374,2
       2.0,2,   29.8872,7,   33.5235,7,     196.6,7,     0.134,1,    0.0370,2
       4.0,2,   29.8782,7,   33.5223,7,     196.6,7,     0.130,1,    0.0370,2
       6.0,2,   29.8664,2,   33.5209,2,     197.0,2,     0.125,1,    0.0374,2
       8.0,2,   29.7166,2,   33.5160,2,     196.8,2,     0.132,1,    0.0378,2
      10.0,2,   29.5829,2,   33.5060,2,     196.4,2,     0.130,1,    0.0378,2
      12.0,2,   29.5482,2,   33.5101,2,     196.6,2,     0.130,1,    0.0366,2
      14.0,2,   29.5139,2,   33.5149,2,     196.1,2,     0.130,1,    0.0358,2
      16.0,2,   29.4831,2,   33.5152,2,     195.6,2,     0.132,1,    0.0358,2
      18.0,2,   29.4154,2,   33.5126,2,     195.7,2,     0.131,1,    0.0358,2
      20.0,2,   29.3486,2,   33.5094,2,     195.3,2,     0.133,1,    0.0358,2
      22.0,2,   29.2386,2,   33.5206,2,     194.7,2,     0.130,1,    0.0366,2
      24.0,2,   29.2300,2,   33.5508,2,     194.9,2,     0.135,1,    0.0370,2
      26.0,2,   29.1836,2,   33.6652,2,     195.1,2,     0.133,1,    0.0374,2
      28.0,2,   29.0443,2,   33.8665,2,     196.2,2,     0.132,1,    0.0370,2
      30.0,2,   28.9490,2,   33.9840,2,     197.3,2,     0.135,1,    0.0358,2
      32.0,2,   28.8800,2,   34.0114,2,     197.1,2,     0.129,1,    0.0358,2
      34.0,2,   28.8410,2,   34.0201,2,     197.2,2,     0.129,1,    0.0362,2
      36.0,2,   28.8228,2,   34.0292,2,     197.2,2,     0.134,1,    0.0366,2
      38.0,2,   28.7976,2,   34.0444,2,     197.1,2,     0.131,1,    0.0362,2
      40.0,2,   28.8037,2,   34.0749,2,     197.2,2,     0.136,1,    0.0358,2
      42.0,2,   28.8393,2,   34.1574,2,     197.7,2,     0.135,1,    0.0362,2
      44.0,2,   28.9674,2,   34.2782,2,     197.2,2,     0.134,1,    0.0366,2
      46.0,2,   29.1424,2,   34.4443,2,     198.1,2,     0.129,1,    0.0370,2
      48.0,2,   29.2287,2,   34.5130,2,     198.6,2,     0.136,1,    0.0370,2
      50.0,2,   29.3136,2,   34.5788,2,     199.6,2,     0.127,1,    0.0362,2
      52.0,2,   29.1972,2,   34.5402,2,     199.7,2,     0.133,1,    0.0366,2
      54.0,2,   29.0525,2,   34.4907,2,     199.8,2,     0.136,1,    0.0374,2
      56.0,2,   28.7873,2,   34.4120,2,     199.4,2,     0.137,1,    0.0382,2
      58.0,2,   28.7565,2,   34.4082,2,     197.7,2,     0.136,1,    0.0394,2
      60.0,2,   28.7657,2,   34.4321,2,     197.1,2,     0.134,1,    0.0402,2
      62.0,2,   28.6448,2,   34.4133,2,     196.5,2,     0.135,1,    0.0406,2
      64.0,2,   28.5572,2,   34.4010,2,     195.5,2,     0.138,1,    0.0414,2
      66.0,2,   28.5379,2,   34.4157,2,     193.4,2,     0.144,1,    0.0422,2
      68.0,2,   28.5654,2,   34.4493,2,     192.9,2,     0.143,1,    0.0426,2
      70.0,2,   28.5728,2,   34.4709,2,     193.7,2,     0.145,1,    0.0430,2
      72.0,2,   28.5424,2,   34.4731,2,     193.4,2,     0.146,1,    0.0438,2
      74.0,2,   28.5234,2,   34.4932,2,     192.6,2,     0.146,1,    0.0446,2
      76.0,2,   28.4993,2,   34.4986,2,     192.8,2,     0.140,1,    0.0455,2
      78.0,2,   28.4828,2,   34.5111,2,     192.4,2,     0.142,1,    0.0463,2
      80.0,2,   28.5864,2,   34.5810,2,     190.5,2,     0.142,1, -999.0000,9
      82.0,2,   28.6015,2,   34.5995,2,     191.5,2,     0.141,1,    0.0467,2
      84.0,2,   28.4464,2,   34.5643,2,     190.6,2,     0.150,1,    0.0487,2
      86.0,2,   28.1597,2,   34.5136,2,     187.2,2,     0.149,1,    0.0519,2
      88.0,2,   28.1525,2,   34.5831,2,     182.3,2,     0.154,1,    0.0540,2
      90.0,2,   27.9231,2,   34.6112,2,     178.7,2,     0.156,1,    0.0536,2
      92.0,2,   27.5371,2,   34.6098,2,     171.6,2,     0.156,1,    0.0503,2
      94.0,2,   26.7688,2,   34.5603,2,     153.8,2,     0.163,1,    0.0451,2
      96.0,2,   26.4838,2,   34.5359,2,     131.7,2,     0.168,1,    0.0414,2
      98.0,2,   26.0650,2,   34.5427,2,     117.5,2,     0.171,1,    0.0390,2
     100.0,2,   25.2150,2,   34.5617,2,     102.4,2,     0.173,1,    0.0358,2
     102.0,2,   24.8876,2,   34.6311,2,      86.7,2,     0.182,1,    0.0321,2
     104.0,2,   24.2786,2,   34.6175,2,      74.8,2,     0.182,1,    0.0289,2
     106.0,2,   23.5169,2,   34.6157,2,      69.4,2,     0.177,1,    0.0261,2
     108.0,2,   23.3296,2,   34.6975,2,      69.0,2,     0.173,1,    0.0237,2
     110.0,2,   22.8238,2,   34.7018,2,      66.5,2,     0.173,1,    0.0213,2
     112.0,2,   22.2617,2,   34.6420,2,      62.2,2,     0.180,1,    0.0196,2
     114.0,2,   22.1075,2,   34.6695,2,      55.5,2,     0.178,1,    0.0176,2
     116.0,2,   22.0666,2,   34.7672,2,      48.6,2,     0.181,1,    0.0160,2
     118.0,2,   21.6333,2,   34.7668,2,      42.5,2,     0.180,1,    0.0144,2
     120.0,2,   20.8874,2,   34.7074,2,      38.1,2,     0.182,1,    0.0132,2
     122.0,2,   20.6486,2,   34.7226,2,      36.7,2,     0.184,1,    0.0124,2
     124.0,2,   20.4349,2,   34.7425,2,      35.6,2,     0.179,1,    0.0116,2
     126.0,2,   20.3068,2,   34.7705,2,      34.5,2,     0.180,1,    0.0108,2
     128.0,2,   20.1832,2,   34.7822,2,      33.4,2,     0.188,1,    0.0104,2
     130.0,2,   20.0403,2,   34.8068,2,      32.9,2,     0.188,1,    0.0100,2
     132.0,2,   19.9678,2,   34.8243,2,      32.5,2,     0.183,1,    0.0096,2
     134.0,2,   19.7692,2,   34.8339,2,      31.2,2,     0.178,1,    0.0088,2
     136.0,2,   19.6481,2,   34.8511,2,      28.4,2,     0.187,1,    0.0080,2
     138.0,2,   19.5503,2,   34.8688,2,      23.6,2,     0.192,1,    0.0080,2
     140.0,2,   19.2762,2,   34.8783,2,      19.5,2,     0.194,1,    0.0076,2
     142.0,2,   19.0647,2,   34.8779,2,      17.7,2,     0.194,1,    0.0076,2
     144.0,2,   18.9329,2,   34.8824,2,      16.7,2,     0.195,1,    0.0072,2
     146.0,2,   18.7404,2,   34.8703,2,      15.8,2,     0.197,1,    0.0068,2
     148.0,2,   18.6110,2,   34.8653,2,      15.9,2,     0.196,1,    0.0064,2
     150.0,2,   18.3272,2,   34.8732,2,      16.1,2,     0.192,1,    0.0064,2
     152.0,2,   18.2714,2,   34.8734,2,      15.2,2,     0.193,1,    0.0060,2
     154.0,2,   18.1748,2,   34.8805,2,      14.5,2,     0.197,1,    0.0060,2
     156.0,2,   17.8087,2,   34.8929,2,      14.0,2,     0.197,1,    0.0056,2
     158.0,2,   17.5183,2,   34.8977,2,      13.0,2,     0.200,1,    0.0056,2
     160.0,2,   17.2828,2,   34.9064,2,      12.3,2,     0.196,1,    0.0056,2
     162.0,2,   17.0604,2,   34.9077,2,      11.9,2,     0.199,1,    0.0060,2
     164.0,2,   16.9615,2,   34.9117,2,      11.6,2,     0.198,1,    0.0060,2
     166.0,2,   16.8112,2,   34.9122,2,      11.3,2,     0.195,1,    0.0060,2
     168.0,2,   16.6876,2,   34.9162,2,      11.2,2,     0.194,1,    0.0060,2
     170.0,2,   16.4567,2,   34.9227,2,      11.1,2,     0.204,1,    0.0060,2
     172.0,2,   16.2663,2,   34.9252,2,      10.5,2,     0.203,1,    0.0064,2
     174.0,2,   16.0275,2,   34.9312,2,       9.7,2,     0.203,1,    0.0064,2
     176.0,2,   15.8582,2,   34.9378,2,       9.6,2,     0.197,1,    0.0068,2
     178.0,2,   15.6398,2,   34.9403,2,       9.7,2,     0.202,1,    0.0072,2
     180.0,2,   15.4461,2,   34.9420,2,       9.7,2,     0.204,1,    0.0072,2
     182.0,2,   15.2695,2,   34.9446,2,       9.3,2,     0.201,1,    0.0072,2
     184.0,2,   15.1775,2,   34.9463,2,       9.3,2,     0.200,1,    0.0072,2
     186.0,2,   14.9615,2,   34.9567,2,       9.0,2,     0.206,1,    0.0072,2
     188.0,2,   14.8421,2,   34.9613,2,       8.1,2,     0.206,1,    0.0072,2
     190.0,2,   14.7474,2,   34.9641,2,       7.7,2,     0.205,1,    0.0072,2
     192.0,2,   14.6683,2,   34.9674,2,       7.5,2,     0.206,1,    0.0072,2
     194.0,2,   14.5883,2,   34.9707,2,       7.5,2,     0.201,1,    0.0076,2
     196.0,2,   14.5065,2,   34.9745,2,       7.3,2,     0.201,1,    0.0076,2
     198.0,2,   14.3988,2,   34.9793,2,       7.4,2,     0.206,1,    0.0076,2
