CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00193_00002_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/19302.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:56 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 193
CASTNO = 2
DATE = 20070425
TIME = 1801
LATITUDE = 14.9998
LONGITUDE = 89.8498
DEPTH =   2701
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   30.7065,6,   32.7238,6,     195.3,6,     0.134,1, -999.0000,9
       2.0,2,   30.6859,2,   32.7387,2,     195.4,2,     0.135,1, -999.0000,9
       4.0,2,   30.6652,2,   32.7536,2,     195.6,2,     0.136,1,    0.0398,2
       6.0,2,   30.5443,2,   32.8266,2,     196.3,2,     0.135,1,    0.0406,2
       8.0,2,   30.3264,2,   32.9183,2,     196.0,2,     0.135,1,    0.0418,2
      10.0,2,   30.2726,2,   32.9507,2,     196.0,2,     0.135,1,    0.0426,2
      12.0,2,   30.3190,2,   33.0607,2,     196.1,2,     0.131,1,    0.0442,2
      14.0,2,   30.4684,2,   33.5243,2,     196.6,2,     0.134,1,    0.0463,2
      16.0,2,   30.4620,2,   34.0621,2,     198.6,2,     0.138,1,    0.0495,2
      18.0,2,   30.2911,2,   34.2242,2,     200.3,2,     0.137,1,    0.0515,2
      20.0,2,   30.1388,2,   34.2133,2,     200.8,2,     0.137,1,    0.0536,2
      22.0,2,   29.5045,2,   34.1812,2,     201.8,2,     0.144,1,    0.0552,2
      24.0,2,   29.1015,2,   34.1656,2,     201.7,2,     0.146,1,    0.0540,2
      26.0,2,   28.8938,2,   34.1812,2,     201.1,2,     0.145,1,    0.0523,2
      28.0,2,   28.7201,2,   34.1819,2,     199.9,2,     0.148,1,    0.0515,2
      30.0,2,   28.7088,2,   34.3018,2,     199.2,2,     0.148,1,    0.0527,2
      32.0,2,   28.4466,2,   34.3120,2,     197.7,2,     0.151,1,    0.0556,2
      34.0,2,   28.3501,2,   34.3707,2,     195.1,2,     0.155,1,    0.0592,2
      36.0,2,   28.2973,2,   34.3996,2,     193.5,2,     0.157,1,    0.0629,2
      38.0,2,   28.1922,2,   34.4427,2,     192.7,2,     0.160,1,    0.0637,2
      40.0,2,   28.1219,2,   34.4707,2,     191.8,2,     0.158,1,    0.0661,2
      42.0,2,   27.9497,2,   34.5034,2,     190.6,2,     0.162,1,    0.0759,2
      44.0,2,   27.6343,2,   34.4930,2,     187.3,2,     0.171,1,    0.0890,2
      46.0,2,   27.1851,2,   34.4587,2,     177.2,2,     0.182,1,    0.0955,2
      48.0,2,   26.6605,2,   34.4638,2,     162.9,2,     0.178,1,    0.0886,2
      50.0,2,   26.3300,2,   34.4807,2,     147.7,2,     0.180,1,    0.0780,2
      52.0,2,   25.8342,2,   34.5115,2,     130.8,2,     0.180,1,    0.0706,2
      54.0,2,   25.5568,2,   34.5521,2,     114.9,2,     0.184,1,    0.0645,2
      56.0,2,   25.1467,2,   34.6112,2,     104.2,2,     0.188,1,    0.0576,2
