CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00155_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/15501.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:55 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 155
CASTNO = 1
DATE = 20070415
TIME = 1216
LATITUDE = 3.4308
LONGITUDE = 91.5398
DEPTH =   4116
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   30.1101,6,   34.0327,6,     194.7,6,     0.117,1,    0.0418,2
       2.0,6,   30.0405,6,   34.0293,6,     195.0,6,     0.120,1,    0.0422,2
       4.0,6,   29.9710,6,   34.0259,6,     195.3,6,     0.123,1,    0.0434,2
       6.0,2,   29.9015,2,   34.0225,2,     195.5,7,     0.125,1,    0.0446,2
       8.0,2,   29.8320,2,   34.0191,2,     195.8,7,     0.128,1,    0.0459,2
      10.0,2,   29.8148,2,   34.0210,2,     196.0,2,     0.127,1,    0.0467,2
      12.0,2,   29.8068,2,   34.0317,2,     196.8,2,     0.129,1,    0.0475,2
      14.0,2,   29.7872,2,   34.0437,2,     196.9,2,     0.127,1,    0.0483,2
      16.0,2,   29.7424,2,   34.0392,2,     197.3,2,     0.128,1,    0.0491,2
      18.0,2,   29.7276,2,   34.0559,2,     197.3,2,     0.128,1,    0.0499,2
      20.0,2,   29.7410,2,   34.0722,2,     197.6,2,     0.135,1,    0.0511,2
      22.0,2,   29.7810,2,   34.1152,2,     198.1,2,     0.130,1,    0.0527,2
      24.0,2,   29.7425,2,   34.1150,2,     198.1,2,     0.131,1,    0.0552,2
      26.0,2,   29.6752,2,   34.1031,2,     198.4,2,     0.127,1,    0.0584,2
      28.0,2,   29.6403,2,   34.1126,2,     198.1,2,     0.130,1,    0.0605,2
      30.0,2,   29.6063,2,   34.1338,2,     198.6,2,     0.126,1,    0.0625,2
      32.0,2,   29.5001,2,   34.1871,2,     198.1,2,     0.132,1,    0.0657,2
      34.0,2,   29.2316,2,   34.2717,2,     198.2,2,     0.130,1,    0.0710,2
      36.0,2,   28.8952,2,   34.3470,2,     196.5,2,     0.135,1,    0.0792,2
      38.0,2,   28.6413,2,   34.4000,2,     195.5,2,     0.142,1,    0.0923,2
      40.0,2,   28.2939,2,   34.4747,2,     194.2,2,     0.147,1,    0.1074,2
      42.0,2,   28.0467,2,   34.5378,2,     192.4,2,     0.146,1,    0.1181,2
      44.0,2,   27.9443,2,   34.5679,2,     191.8,2,     0.153,1,    0.1243,2
      46.0,2,   27.8255,2,   34.6023,2,     191.5,2,     0.155,1,    0.1247,2
      48.0,2,   27.7332,2,   34.6498,2,     190.2,2,     0.157,1,    0.1202,2
      50.0,2,   27.6617,2,   34.6708,2,     189.4,2,     0.156,1,    0.1185,2
      52.0,2,   27.6419,2,   34.6781,2,     188.9,2,     0.156,1,    0.1157,2
      54.0,2,   27.6132,2,   34.6891,2,     188.7,2,     0.156,1,    0.1095,2
      56.0,2,   27.5660,2,   34.7049,2,     187.8,2,     0.157,1,    0.0992,2
      58.0,2,   27.3541,2,   34.7608,2,     186.7,2,     0.156,1,    0.0837,2
      60.0,2,   27.1351,2,   34.8017,2,     182.4,2,     0.160,1,    0.0690,2
      62.0,2,   27.1013,2,   34.8180,2,     177.5,2,     0.159,1,    0.0605,2
      64.0,2,   27.0223,2,   34.8492,2,     175.3,2,     0.159,1,    0.0556,2
      66.0,2,   26.7933,2,   34.8787,2,     171.3,2,     0.161,1,    0.0511,2
      68.0,2,   26.4434,2,   35.1900,2,     164.2,2,     0.162,1,    0.0455,2
      70.0,2,   26.0642,2,   35.2262,2,     161.6,2,     0.169,1,    0.0390,2
      72.0,2,   25.5873,2,   35.2778,2,     156.4,2,     0.166,1,    0.0337,2
      74.0,2,   25.3751,2,   35.3762,2,     146.9,2,     0.170,1,    0.0305,2
      76.0,2,   25.1693,2,   35.3499,2,     143.6,2,     0.169,1,    0.0293,2
      78.0,2,   24.7428,2,   35.3018,2,     133.0,2,     0.166,1,    0.0281,2
      80.0,2,   24.3623,2,   35.2622,2,     119.6,2,     0.171,1,    0.0261,2
      82.0,2,   23.8409,2,   35.2503,2,     112.3,2,     0.168,1,    0.0233,2
      84.0,2,   23.6058,2,   35.2453,2,     104.4,2,     0.170,1,    0.0213,2
      86.0,2,   23.3151,2,   35.2496,2,     100.2,2,     0.172,1,    0.0196,2
      88.0,2,   22.6288,2,   35.1582,2,      95.9,2,     0.172,1,    0.0184,2
      90.0,2,   22.4975,2,   35.1316,2,      88.3,2,     0.174,1,    0.0176,2
      92.0,2,   22.3033,2,   35.0968,2,      84.9,2,     0.176,1,    0.0164,2
      94.0,2,   21.9605,2,   35.0273,2,      82.4,2,     0.175,1,    0.0156,2
      96.0,2,   21.7084,2,   34.9882,2,      78.9,2,     0.176,1,    0.0152,2
      98.0,2,   21.2166,2,   34.9370,2,      74.9,2,     0.178,1,    0.0148,2
     100.0,2,   20.8381,2,   34.9313,2,      68.6,2,     0.175,1,    0.0140,2
     102.0,2,   20.5204,2,   34.8952,2,      63.6,2,     0.177,1,    0.0136,2
     104.0,2,   20.2088,2,   34.8683,2,      60.3,2,     0.183,1,    0.0136,2
     106.0,2,   19.8916,2,   34.8655,2,      57.9,2,     0.176,1,    0.0132,2
     108.0,2,   19.6382,2,   34.8921,2,      55.2,2,     0.183,1,    0.0124,2
     110.0,2,   19.6447,2,   34.8877,2,      52.2,2,     0.185,1,    0.0116,2
     112.0,2,   19.1159,2,   34.8845,2,      50.7,2,     0.184,1,    0.0112,2
     114.0,2,   18.8920,2,   34.8881,2,      48.6,2,     0.181,1,    0.0108,2
     116.0,2,   18.5664,2,   34.9065,2,      46.9,2,     0.186,1,    0.0108,2
     118.0,2,   18.3108,2,   34.9262,2,      44.8,2,     0.185,1,    0.0104,2
     120.0,2,   18.1597,2,   34.9399,2,      43.1,2,     0.185,1,    0.0100,2
     122.0,2,   18.1010,2,   34.9458,2,      42.2,2,     0.189,1,    0.0100,2
     124.0,2,   18.0587,2,   34.9497,2,      41.5,2,     0.186,1,    0.0100,2
     126.0,2,   18.0097,2,   34.9533,2,      41.3,2,     0.188,1,    0.0100,2
     128.0,2,   17.7927,2,   34.9708,2,      41.3,2,     0.183,1,    0.0096,2
     130.0,2,   17.4055,2,   34.9993,2,      38.7,2,     0.189,1,    0.0092,2
     132.0,2,   17.0283,2,   35.0238,2,      35.7,2,     0.190,1,    0.0088,2
     134.0,2,   16.9501,2,   35.0392,2,      35.0,2,     0.191,1,    0.0080,2
     136.0,2,   16.8663,2,   35.0570,2,      35.6,2,     0.188,1,    0.0076,2
     138.0,2,   16.7868,2,   35.0638,2,      36.2,2,     0.190,1,    0.0076,2
     140.0,2,   16.7155,2,   35.0782,2,      36.2,2,     0.188,1,    0.0076,2
     142.0,2,   16.5586,2,   35.0807,2,      36.8,2,     0.189,1,    0.0076,2
     144.0,2,   16.3826,2,   35.0719,2,      36.7,2,     0.192,1,    0.0076,2
     146.0,2,   16.2304,2,   35.0619,2,      35.6,2,     0.188,1,    0.0076,2
     148.0,2,   16.0344,2,   35.0497,2,      34.2,2,     0.191,1,    0.0068,2
     150.0,2,   15.8980,2,   35.0450,2,      32.4,2,     0.188,1,    0.0068,2
     152.0,2,   15.8563,2,   35.0478,2,      30.4,2,     0.190,1,    0.0068,2
     154.0,2,   15.8557,2,   35.0617,2,      29.8,2,     0.195,1,    0.0068,2
     156.0,2,   15.8213,2,   35.0886,2,      30.2,2,     0.191,1,    0.0068,2
     158.0,2,   15.7391,2,   35.1129,2,      31.6,2,     0.188,1,    0.0068,2
     160.0,2,   15.6729,2,   35.1205,2,      33.3,2,     0.194,1,    0.0068,2
     162.0,2,   15.5976,2,   35.1306,2,      35.4,2,     0.189,1,    0.0068,2
     164.0,2,   15.5438,2,   35.1276,2,      37.5,2,     0.192,1,    0.0068,2
     166.0,2,   15.4451,2,   35.1193,2,      38.2,2,     0.195,1,    0.0064,2
     168.0,2,   15.2056,2,   35.1048,2,      37.5,2,     0.195,1,    0.0064,2
     170.0,2,   14.9952,2,   35.0904,2,      36.3,2,     0.193,1,    0.0064,2
     172.0,2,   14.6970,2,   35.0621,2,      35.4,2,     0.196,1,    0.0064,2
     174.0,2,   14.5952,2,   35.0542,2,      33.4,2,     0.193,1,    0.0064,2
     176.0,2,   14.4257,2,   35.0539,2,      31.3,2,     0.199,1,    0.0064,2
     178.0,2,   14.3536,2,   35.0644,2,      30.0,2,     0.201,1,    0.0068,2
     180.0,2,   14.3162,2,   35.0736,2,      29.9,2,     0.199,1,    0.0068,2
     182.0,2,   14.2861,2,   35.0772,2,      30.4,2,     0.196,1,    0.0068,2
     184.0,2,   14.2170,2,   35.0838,2,      30.9,2,     0.193,1,    0.0068,2
     186.0,2,   14.0943,2,   35.0878,2,      32.4,2,     0.194,1,    0.0068,2
     188.0,2,   13.9705,2,   35.0868,2,      35.2,2,     0.196,1,    0.0076,2
     190.0,2,   13.9207,2,   35.0868,2,      36.4,2,     0.196,1,    0.0076,2
     192.0,2,   13.8803,2,   35.0879,2,      37.1,2,     0.198,1,    0.0076,2
     194.0,2,   13.8298,2,   35.0883,2,      37.5,2,     0.200,1,    0.0076,2
     196.0,2,   13.7881,2,   35.0883,2,      38.1,2,     0.195,1,    0.0076,2
     198.0,2,   13.7454,2,   35.0895,2,      38.4,2,     0.199,1,    0.0076,2
     200.0,2,   13.7160,2,   35.0897,2,      39.3,2,     0.194,1,    0.0076,2
     202.0,2,   13.7058,2,   35.0908,2,      40.1,2,     0.193,1, -999.0000,9
     204.0,2,   13.6853,2,   35.0923,2,      40.5,2,     0.198,1,    0.0076,2
     206.0,2,   13.6664,2,   35.0904,2,      40.9,2,     0.193,1,    0.0076,2
