CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00108_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/10801.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:54 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 108
CASTNO = 1
DATE = 20070401
TIME = 1538
LATITUDE = -17.4000
LONGITUDE = 94.9983
DEPTH =   6046
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   26.6845,6,   34.8551,6,     201.6,6,     0.134,1, -999.0000,9
       2.0,2,   26.6855,2,   34.8549,2,     201.7,7,     0.132,1, -999.0000,9
       4.0,2,   26.6865,2,   34.8547,2,     201.7,7,     0.131,1,    0.0333,2
       6.0,2,   26.6877,2,   34.8548,2,     201.7,7,     0.132,1,    0.0329,2
       8.0,2,   26.6888,2,   34.8549,2,     201.7,7,     0.130,1,    0.0325,2
      10.0,2,   26.6896,2,   34.8548,2,     201.9,7,     0.130,1,    0.0325,2
      12.0,2,   26.6903,2,   34.8548,2,     201.8,2,     0.128,1,    0.0329,2
      14.0,2,   26.6923,2,   34.8549,2,     202.0,2,     0.131,1,    0.0329,2
      16.0,2,   26.6938,2,   34.8551,2,     203.2,2,     0.131,1,    0.0329,2
      18.0,2,   26.6918,2,   34.8551,2,     203.4,2,     0.130,1,    0.0329,2
      20.0,2,   26.6927,2,   34.8549,2,     203.2,2,     0.126,1,    0.0329,2
      22.0,2,   26.6979,2,   34.8556,2,     203.2,2,     0.130,1,    0.0329,2
      24.0,2,   26.6957,2,   34.8561,2,     203.4,2,     0.131,1,    0.0333,2
      26.0,2,   26.6269,2,   34.8932,2,     203.6,2,     0.132,1,    0.0358,2
      28.0,2,   26.1911,2,   35.1320,2,     204.8,2,     0.132,1,    0.0402,2
      30.0,2,   26.1082,2,   35.1793,2,     206.0,2,     0.128,1,    0.0426,2
      32.0,2,   26.0725,2,   35.1913,2,     207.1,2,     0.129,1,    0.0426,2
      34.0,2,   26.0302,2,   35.1994,2,     207.4,2,     0.131,1,    0.0422,2
      36.0,2,   26.0188,2,   35.2021,2,     208.0,2,     0.129,1,    0.0414,2
      38.0,2,   25.9654,2,   35.2097,2,     208.2,2,     0.132,1,    0.0406,2
      40.0,2,   25.9295,2,   35.2163,2,     208.7,2,     0.130,1,    0.0402,2
      42.0,2,   25.8830,2,   35.2184,2,     208.5,2,     0.128,1,    0.0398,2
      44.0,2,   25.8631,2,   35.2201,2,     208.6,2,     0.128,1,    0.0390,2
      46.0,2,   25.8305,2,   35.2222,2,     209.0,2,     0.130,1,    0.0386,2
      48.0,2,   25.8210,2,   35.2225,2,     208.9,2,     0.130,1,    0.0386,2
      50.0,2,   25.7532,2,   35.2205,2,     209.0,2,     0.130,1,    0.0386,2
      52.0,2,   25.7043,2,   35.2181,2,     209.7,2,     0.128,1,    0.0394,2
      54.0,2,   25.5803,2,   35.2144,2,     210.2,2,     0.126,1,    0.0410,2
      56.0,2,   25.4328,2,   35.2141,2,     210.9,2,     0.129,1,    0.0426,2
