CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00134_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/13401.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:55 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 134
CASTNO = 1
DATE = 20070410
TIME = 0018
LATITUDE = -3.6158
LONGITUDE = 94.5690
DEPTH =   4840
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   29.0598,6,   34.1901,6,     195.4,6,     0.136,1,    0.0285,2
       2.0,2,   29.0689,2,   34.1887,2,     195.5,2,     0.133,1,    0.0293,2
       4.0,2,   29.0780,2,   34.1872,2,     195.6,7,     0.131,1,    0.0297,2
       6.0,2,   29.0791,2,   34.1873,2,     195.8,7,     0.134,1,    0.0305,2
       8.0,2,   29.0774,2,   34.1872,2,     196.4,2,     0.132,1,    0.0305,2
      10.0,2,   29.0718,2,   34.1890,2,     196.3,2,     0.132,1,    0.0297,2
      12.0,2,   29.0633,2,   34.1925,2,     197.2,2,     0.133,1,    0.0297,2
      14.0,2,   28.9655,2,   34.2301,2,     197.5,2,     0.129,1,    0.0313,2
      16.0,2,   28.9018,2,   34.2442,2,     197.6,2,     0.135,1,    0.0321,2
      18.0,2,   28.8739,2,   34.2527,2,     198.0,2,     0.133,1,    0.0325,2
      20.0,2,   28.8594,2,   34.2575,2,     198.1,2,     0.131,1,    0.0325,2
      22.0,2,   28.8504,2,   34.2796,2,     198.2,2,     0.133,1,    0.0329,2
      24.0,2,   28.7836,2,   34.2763,2,     197.7,2,     0.134,1,    0.0337,2
      26.0,2,   28.7746,2,   34.2732,2,     198.2,2,     0.132,1,    0.0337,2
      28.0,2,   28.7590,2,   34.2710,2,     198.5,2,     0.131,1,    0.0337,2
      30.0,2,   28.7308,2,   34.2826,2,     198.3,2,     0.135,1,    0.0341,2
      32.0,2,   28.7264,2,   34.2860,2,     198.2,2,     0.132,1,    0.0341,2
      34.0,2,   28.7251,2,   34.2867,2,     198.1,2,     0.131,1,    0.0341,2
      36.0,2,   28.7248,2,   34.2866,2,     198.2,2,     0.132,1,    0.0345,2
      38.0,2,   28.7243,2,   34.2862,2,     198.1,2,     0.129,1,    0.0345,2
      40.0,2,   28.7228,2,   34.2857,2,     197.8,2,     0.132,1,    0.0345,2
      42.0,2,   28.7210,2,   34.2852,2,     198.1,2,     0.130,1,    0.0345,2
      44.0,2,   28.7146,2,   34.2842,2,     198.3,2,     0.131,1,    0.0345,2
      46.0,2,   28.7124,2,   34.2867,2,     198.1,2,     0.132,1,    0.0350,2
      48.0,2,   28.6815,2,   34.2884,2,     198.5,2,     0.134,1,    0.0354,2
      50.0,2,   28.5927,2,   34.3327,2,     198.2,2,     0.132,1,    0.0374,2
      52.0,2,   28.5453,2,   34.3682,2,     197.4,2,     0.139,1,    0.0398,2
      54.0,2,   28.5071,2,   34.3970,2,     197.1,2,     0.135,1,    0.0418,2
      56.0,2,   28.3819,2,   34.4612,2,     195.8,2,     0.137,1,    0.0430,2
