CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00129_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/12901.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:55 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 129
CASTNO = 1
DATE = 20070408
TIME = 1045
LATITUDE = -6.0683
LONGITUDE = 95.0017
DEPTH =   5118
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   29.2497,6,   34.0150,6,     196.6,6,     0.128,1,    0.0422,2
       2.0,2,   29.2582,2,   34.0157,2,     196.9,7,     0.131,1,    0.0414,2
       4.0,2,   29.2666,2,   34.0164,2,     197.1,7,     0.133,1,    0.0406,2
       6.0,2,   29.2690,2,   34.0205,2,     197.4,7,     0.127,1,    0.0402,2
       8.0,2,   29.2514,2,   34.0250,2,     197.9,2,     0.128,1,    0.0398,2
      10.0,2,   28.9484,2,   34.0633,2,     198.3,2,     0.134,1,    0.0394,2
      12.0,2,   28.8722,2,   34.0712,2,     198.1,2,     0.128,1,    0.0394,2
      14.0,2,   28.8569,2,   34.0735,2,     198.0,2,     0.123,1,    0.0394,2
      16.0,2,   28.8430,2,   34.0791,2,     198.4,2,     0.130,1,    0.0398,2
      18.0,2,   28.8288,2,   34.0814,2,     198.9,2,     0.129,1,    0.0406,2
      20.0,2,   28.8066,2,   34.0892,2,     199.0,2,     0.130,1,    0.0414,2
      22.0,2,   28.7938,2,   34.0877,2,     198.9,2,     0.129,1,    0.0422,2
      24.0,2,   28.7767,2,   34.0857,2,     199.0,2,     0.126,1,    0.0426,2
      26.0,2,   28.7561,2,   34.0811,2,     199.4,2,     0.133,1,    0.0434,2
      28.0,2,   28.7446,2,   34.0802,2,     199.3,2,     0.137,1,    0.0446,2
      30.0,2,   28.7519,2,   34.1079,2,     199.4,2,     0.132,1,    0.0483,2
      32.0,2,   28.5889,2,   34.2008,2,     200.6,2,     0.134,1,    0.0552,2
      34.0,2,   27.9572,2,   34.3513,2,     201.7,2,     0.136,1,    0.0621,2
      36.0,2,   26.5113,2,   34.5280,2,     204.6,2,     0.135,1,    0.0666,2
      38.0,2,   25.8980,2,   34.5240,2,     201.8,2,     0.151,1,    0.0800,2
      40.0,2,   25.0636,2,   34.4958,2,     194.8,2,     0.159,1,    0.1025,2
      42.0,2,   24.9289,2,   34.5021,2,     188.5,2,     0.160,1,    0.1136,2
      44.0,2,   24.1159,2,   34.5312,2,     180.1,2,     0.163,1,    0.1115,2
      46.0,2,   23.2873,2,   34.5865,2,     155.9,2,     0.165,1,    0.1058,2
      48.0,2,   22.9725,2,   34.7146,2,     142.4,2,     0.164,1,    0.1025,2
      50.0,2,   22.6917,2,   34.8756,2,     131.8,2,     0.171,1,    0.1009,2
      52.0,2,   22.5429,2,   34.8970,2,     120.6,2,     0.168,1,    0.0972,2
      54.0,2,   22.3280,2,   35.0005,2,     115.6,2,     0.171,1,    0.0910,2
      56.0,2,   22.1135,2,   35.0799,2,     108.5,2,     0.175,1,    0.0833,2
      58.0,2,   21.9756,2,   35.0828,2,      99.7,2,     0.171,1,    0.0755,2
      60.0,2,   21.8774,2,   35.0662,2,      95.1,2,     0.171,1,    0.0698,2
      62.0,2,   21.5993,2,   35.0405,2,      93.5,2,     0.168,1,    0.0661,2
      64.0,2,   21.2442,2,   35.0266,2,      92.7,2,     0.175,1,    0.0605,2
      66.0,2,   21.1910,2,   35.0778,2,      88.9,2,     0.168,1,    0.0532,2
      68.0,2,   21.2109,2,   35.1154,2,      81.5,2,     0.175,1,    0.0479,2
      70.0,2,   21.0306,2,   35.1116,2,      78.1,2,     0.176,1,    0.0442,2
      72.0,2,   20.8625,2,   35.1114,2,      76.2,2,     0.171,1,    0.0410,2
      74.0,2,   20.5460,2,   35.1219,2,      74.0,2,     0.170,1,    0.0378,2
      76.0,2,   20.3742,2,   35.1219,2,      70.7,2,     0.173,1,    0.0345,2
      78.0,2,   20.0589,2,   35.1148,2,      68.1,2,     0.175,1,    0.0313,2
      80.0,2,   19.8621,2,   35.0992,2,      64.8,2,     0.175,1,    0.0289,2
      82.0,2,   19.6734,2,   35.1032,2,      63.0,2,     0.168,1,    0.0277,2
      84.0,2,   19.5469,2,   35.0970,2,      62.5,2,     0.174,1,    0.0265,2
      86.0,2,   19.4005,2,   35.0859,2,      61.3,2,     0.177,1,    0.0253,2
      88.0,2,   19.2613,2,   35.0773,2,      59.7,2,     0.180,1,    0.0237,2
      90.0,2,   18.9543,2,   35.0516,2,      58.8,2,     0.173,1,    0.0221,2
      92.0,2,   18.8085,2,   35.0347,2,      57.5,2,     0.181,1,    0.0213,2
