CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00184_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/18401.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:56 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 184
CASTNO = 1
DATE = 20070423
TIME = 1104
LATITUDE = 10.7722
LONGITUDE = 87.3440
DEPTH =   3374
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   29.9024,6,   32.9845,6,     198.5,6,     0.134,1,    0.0341,2
       2.0,2,   29.9085,2,   32.9842,2,     198.6,7,     0.130,1,    0.0337,2
       4.0,2,   29.9146,2,   32.9839,2,     198.7,7,     0.127,1,    0.0337,2
       6.0,2,   29.9079,7,   32.9907,7,     199.0,7,     0.134,1,    0.0345,2
       8.0,2,   29.9071,7,   32.9916,7,     200.0,2,     0.125,1,    0.0341,2
      10.0,2,   29.5211,2,   32.9726,2,     199.3,2,     0.127,1,    0.0341,2
      12.0,2,   29.2120,2,   32.9577,2,     199.2,2,     0.130,1,    0.0345,2
      14.0,2,   29.1924,2,   32.9602,2,     199.7,2,     0.136,1,    0.0345,2
      16.0,2,   29.2247,7,   32.9654,7,     200.1,2,     0.127,1,    0.0345,2
      18.0,2,   29.1531,2,   32.9870,2,     200.0,2,     0.132,1,    0.0350,2
      20.0,2,   29.0527,2,   33.0329,2,     200.8,2,     0.133,1,    0.0354,2
      22.0,2,   28.9275,2,   33.0563,2,     201.9,2,     0.134,1,    0.0362,2
      24.0,2,   28.7882,2,   33.0563,2,     203.6,2,     0.131,1,    0.0370,2
      26.0,2,   28.7036,2,   33.0552,2,     204.4,2,     0.134,1,    0.0382,2
      28.0,2,   28.6497,2,   33.0599,2,     204.9,2,     0.134,1,    0.0390,2
      30.0,2,   28.5544,2,   33.0695,2,     205.1,2,     0.132,1,    0.0394,2
      32.0,2,   28.5074,2,   33.0731,2,     205.6,2,     0.132,1,    0.0394,2
      34.0,2,   28.5056,2,   33.1149,2,     205.9,2,     0.139,1,    0.0394,2
      36.0,2,   28.5062,2,   33.1361,2,     206.0,2,     0.132,1,    0.0394,2
      38.0,2,   28.4570,2,   33.1563,2,     206.3,2,     0.136,1,    0.0398,2
      40.0,2,   28.3629,2,   33.1667,2,     207.3,2,     0.143,1,    0.0410,2
      42.0,2,   28.2614,2,   33.1733,2,     207.1,2,     0.138,1,    0.0418,2
      44.0,2,   28.2053,2,   33.2010,2,     207.5,2,     0.138,1,    0.0414,2
      46.0,2,   28.1620,2,   33.2342,2,     207.7,2,     0.137,1,    0.0410,2
      48.0,2,   28.0905,2,   33.2570,2,     207.7,2,     0.133,1,    0.0410,2
      50.0,2,   27.9607,2,   33.2670,2,     207.6,2,     0.140,1,    0.0410,2
      52.0,2,   27.9262,2,   33.2994,2,     207.7,2,     0.138,1,    0.0418,2
      54.0,2,   27.8934,2,   33.3719,2,     206.5,2,     0.142,1,    0.0438,2
      56.0,2,   27.8606,2,   33.4972,2,     204.9,2,     0.143,1,    0.0451,2
