CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00181_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/18101.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:56 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 181
CASTNO = 1
DATE = 20070422
TIME = 1619
LATITUDE = 9.3070
LONGITUDE = 86.5242
DEPTH =   3603
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   30.4673,6,   33.4716,6,     196.1,6,     0.136,1,    0.0402,2
       2.0,2,   30.4615,2,   33.4755,2,     196.3,7,     0.133,1,    0.0398,2
       4.0,2,   30.4557,2,   33.4794,2,     196.4,2,     0.130,1,    0.0394,2
       6.0,2,   30.1343,2,   33.4669,2,     196.8,2,     0.132,1,    0.0394,2
       8.0,2,   29.8021,2,   33.4559,2,     196.4,2,     0.130,1,    0.0402,2
      10.0,2,   29.5654,2,   33.4594,2,     196.8,2,     0.128,1,    0.0398,2
      12.0,2,   29.3435,2,   33.4393,2,     196.2,2,     0.132,1,    0.0386,2
      14.0,2,   29.2946,2,   33.4339,2,     196.5,2,     0.133,1,    0.0386,2
      16.0,2,   29.1671,2,   33.4256,2,     196.4,2,     0.130,1,    0.0394,2
      18.0,2,   29.1307,2,   33.4346,2,     196.4,2,     0.134,1,    0.0398,2
      20.0,2,   29.1244,2,   33.4388,2,     196.8,2,     0.128,1,    0.0402,2
      22.0,2,   29.1126,2,   33.4458,2,     196.8,2,     0.134,1,    0.0406,2
      24.0,2,   29.0838,2,   33.4543,2,     197.0,2,     0.135,1,    0.0406,2
      26.0,2,   29.0060,2,   33.4782,2,     197.8,2,     0.133,1,    0.0406,2
      28.0,2,   28.9744,2,   33.4983,2,     198.2,2,     0.136,1,    0.0406,2
      30.0,2,   28.9576,2,   33.5089,2,     198.9,2,     0.137,1,    0.0410,2
      32.0,2,   28.9381,2,   33.5198,2,     199.2,2,     0.132,1,    0.0422,2
      34.0,2,   28.8807,2,   33.5434,2,     199.6,2,     0.132,1,    0.0426,2
      36.0,2,   28.7141,2,   33.6055,2,     200.6,2,     0.136,1,    0.0430,2
      38.0,2,   28.5681,2,   33.6354,2,     201.7,2,     0.140,1,    0.0422,2
      40.0,2,   28.5072,2,   33.6574,2,     202.1,2,     0.142,1,    0.0410,2
      42.0,2,   28.5378,2,   33.6871,2,     201.6,2,     0.138,1,    0.0414,2
      44.0,2,   28.4810,2,   33.7245,2,     201.1,2,     0.143,1,    0.0430,2
      46.0,2,   28.6204,2,   33.8988,2,     201.2,2,     0.145,1,    0.0430,2
      48.0,2,   28.7593,2,   34.0405,2,     201.4,2,     0.137,1,    0.0406,2
      50.0,2,   28.7752,2,   34.0588,2,     201.6,2,     0.134,1,    0.0398,2
      52.0,2,   28.7403,2,   34.0800,2,     202.4,2,     0.133,1,    0.0402,2
      54.0,2,   28.6127,2,   34.0522,2,     202.1,2,     0.140,1,    0.0410,2
      56.0,2,   28.4160,2,   34.0056,2,     201.0,2,     0.140,1,    0.0418,2
