CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00175_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/17501.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:56 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 175
CASTNO = 1
DATE = 20070420
TIME = 2001
LATITUDE = 9.9690
LONGITUDE = 86.1998
DEPTH =   3500
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   30.0037,6,   33.4721,6,     196.2,6,     0.129,1,    0.0366,2
       2.0,2,   29.9870,2,   33.4733,2,     196.3,7,     0.130,1,    0.0366,2
       4.0,2,   29.9702,2,   33.4745,2,     196.3,7,     0.131,1,    0.0366,2
       6.0,2,   29.9451,2,   33.4732,2,     196.6,2,     0.133,1,    0.0370,2
       8.0,2,   29.7545,2,   33.4775,2,     197.2,2,     0.128,1,    0.0362,2
      10.0,2,   29.6507,2,   33.4748,2,     196.6,2,     0.129,1,    0.0350,2
      12.0,2,   29.6263,2,   33.4770,2,     197.0,2,     0.132,1,    0.0354,2
      14.0,2,   29.6136,2,   33.4787,2,     197.2,2,     0.132,1,    0.0358,2
      16.0,2,   29.5390,2,   33.4813,2,     197.7,2,     0.135,1,    0.0358,2
      18.0,2,   29.3684,2,   33.4779,2,     197.4,2,     0.136,1,    0.0350,2
      20.0,2,   29.2716,2,   33.4793,2,     197.5,2,     0.136,1,    0.0337,2
      22.0,2,   29.2318,2,   33.4753,2,     197.5,2,     0.133,1,    0.0337,2
      24.0,2,   29.1970,2,   33.4697,2,     197.6,2,     0.133,1,    0.0345,2
      26.0,2,   29.1690,2,   33.4675,2,     197.5,2,     0.134,1,    0.0350,2
      28.0,2,   29.1540,2,   33.4694,2,     197.6,2,     0.137,1,    0.0345,2
      30.0,2,   29.1473,2,   33.4738,2,     197.6,2,     0.132,1,    0.0341,2
      32.0,2,   29.1330,2,   33.4919,2,     197.8,2,     0.134,1,    0.0345,2
      34.0,2,   29.1248,2,   33.5490,2,     198.4,2,     0.135,1,    0.0354,2
      36.0,2,   29.1153,2,   33.5773,2,     198.9,2,     0.133,1,    0.0358,2
      38.0,2,   29.0872,2,   33.6181,2,     199.5,2,     0.132,1,    0.0358,2
      40.0,2,   29.0600,2,   33.6369,2,     199.7,2,     0.135,1,    0.0358,2
      42.0,2,   29.0538,2,   33.6739,2,     199.8,2,     0.132,1,    0.0354,2
      44.0,2,   29.0425,2,   33.7155,2,     200.3,2,     0.135,1,    0.0354,2
      46.0,2,   29.0178,2,   33.8029,2,     201.0,2,     0.137,1,    0.0366,2
      48.0,2,   28.8811,2,   33.8632,2,     201.4,2,     0.138,1,    0.0370,2
      50.0,2,   28.7540,2,   33.9871,2,     201.9,2,     0.137,1,    0.0370,2
      52.0,2,   28.6098,2,   33.9920,2,     201.4,2,     0.139,1,    0.0362,2
      54.0,2,   28.5114,2,   33.9895,2,     200.1,2,     0.137,1,    0.0358,2
      56.0,2,   28.3265,2,   33.9584,2,     198.6,2,     0.138,1,    0.0358,2
