CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00170_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/17001.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:56 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 170
CASTNO = 1
DATE = 20070419
TIME = 1129
LATITUDE = 9.0878
LONGITUDE = 87.3512
DEPTH =   3580
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   30.4214,6,   33.6384,6,     197.2,6,     0.128,1, -999.0000,9
       2.0,2,   30.3916,2,   33.6408,2,     197.4,2,     0.129,1, -999.0000,9
       4.0,2,   30.3618,2,   33.6431,2,     197.5,2,     0.131,1,    0.0386,2
       6.0,2,   29.9988,2,   33.6450,2,     198.1,2,     0.133,1,    0.0398,2
       8.0,2,   29.6745,2,   33.6382,2,     197.9,2,     0.131,1,    0.0410,2
      10.0,2,   29.6106,2,   33.6360,2,     197.8,2,     0.130,1,    0.0418,2
      12.0,2,   29.5199,2,   33.6371,2,     198.1,2,     0.129,1,    0.0426,2
      14.0,2,   29.3312,2,   33.6345,2,     198.0,2,     0.126,1,    0.0434,2
      16.0,2,   29.1933,2,   33.6346,2,     198.1,2,     0.131,1,    0.0438,2
      18.0,2,   29.1900,2,   33.6432,2,     198.4,2,     0.134,1,    0.0434,2
      20.0,2,   29.1788,2,   33.6695,2,     198.9,2,     0.134,1,    0.0422,2
      22.0,2,   29.1454,2,   33.7207,2,     199.2,2,     0.132,1,    0.0422,2
      24.0,2,   28.9697,2,   33.8011,2,     200.9,2,     0.127,1,    0.0434,2
      26.0,2,   28.1979,2,   33.7271,2,     203.4,2,     0.142,1,    0.0455,2
      28.0,2,   27.9729,2,   33.7313,2,     204.4,2,     0.135,1,    0.0455,2
      30.0,2,   28.0208,2,   33.7762,2,     204.0,2,     0.139,1,    0.0446,2
      32.0,2,   28.1692,2,   33.8734,2,     203.9,2,     0.141,1,    0.0442,2
      34.0,2,   28.3060,2,   33.9686,2,     203.6,2,     0.140,1,    0.0438,2
      36.0,2,   28.7877,2,   34.2977,2,     202.9,2,     0.136,1,    0.0426,2
      38.0,2,   28.9498,2,   34.4086,2,     203.4,2,     0.134,1,    0.0422,2
      40.0,2,   29.1753,2,   34.5564,2,     203.6,2,     0.133,1,    0.0418,2
      42.0,2,   29.2222,2,   34.5999,2,     203.9,2,     0.129,1,    0.0422,2
      44.0,2,   29.2223,2,   34.6059,2,     204.0,2,     0.131,1,    0.0426,2
      46.0,2,   29.2247,2,   34.6151,2,     204.5,2,     0.127,1,    0.0434,2
      48.0,2,   29.2440,2,   34.6542,2,     204.2,2,     0.133,1,    0.0434,2
      50.0,2,   29.2562,2,   34.6701,2,     204.7,2,     0.130,1,    0.0430,2
      52.0,2,   29.1326,2,   34.6395,2,     204.8,2,     0.129,1,    0.0430,2
      54.0,2,   28.8876,2,   34.5750,2,     204.0,2,     0.135,1,    0.0446,2
      56.0,2,   28.7532,2,   34.5411,2,     203.3,2,     0.138,1,    0.0463,2
      58.0,2,   28.7873,2,   34.5636,2,     202.5,2,     0.138,1,    0.0467,2
      60.0,2,   28.7099,2,   34.5461,2,     202.5,2,     0.139,1,    0.0475,2
      62.0,2,   28.6076,2,   34.5155,2,     202.4,2,     0.140,1,    0.0487,2
      64.0,2,   28.5263,2,   34.5028,2,     201.0,2,     0.143,1,    0.0499,2
      66.0,2,   28.5671,2,   34.5659,2,     200.5,2,     0.147,1,    0.0523,2
      68.0,2,   28.4680,2,   34.5817,2,     199.1,2,     0.146,1,    0.0548,2
      70.0,2,   28.3247,2,   34.5539,2,     197.3,2,     0.150,1,    0.0588,2
      72.0,2,   28.1439,2,   34.5472,2,     195.3,2,     0.152,1,    0.0657,2
      74.0,2,   27.8947,2,   34.5427,2,     187.3,2,     0.159,1,    0.0690,2
      76.0,2,   27.6816,2,   34.5601,2,     179.9,2,     0.155,1,    0.0674,2
      78.0,2,   27.6765,2,   34.6412,2,     174.2,2,     0.160,1,    0.0625,2
      80.0,2,   27.0750,2,   34.5936,2,     166.6,2,     0.159,1,    0.0548,2
