CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00142_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/14201.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:55 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 142
CASTNO = 1
DATE = 20070412
TIME = 0014
LATITUDE = -0.9342
LONGITUDE = 93.7333
DEPTH =   4622
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   29.5982,6,   34.0659,6,     194.7,6,     0.132,1,    0.0277,2
       2.0,2,   29.5989,2,   34.0657,2,     194.7,7,     0.131,1,    0.0289,2
       4.0,2,   29.5996,2,   34.0655,2,     194.6,7,     0.131,1,    0.0293,2
       6.0,2,   29.5971,2,   34.0660,2,     194.7,7,     0.130,1,    0.0293,2
       8.0,2,   29.5980,2,   34.0659,2,     195.1,2,     0.129,1,    0.0285,2
      10.0,2,   29.6034,2,   34.0656,2,     195.3,2,     0.130,1,    0.0285,2
      12.0,2,   29.6068,2,   34.0656,2,     196.0,2,     0.132,1,    0.0289,2
      14.0,2,   29.6054,2,   34.0659,2,     196.4,2,     0.132,1,    0.0293,2
      16.0,2,   29.6075,2,   34.0658,2,     196.2,2,     0.131,1,    0.0293,2
      18.0,2,   29.6084,2,   34.0658,2,     196.5,2,     0.135,1,    0.0289,2
      20.0,2,   29.6115,2,   34.0655,2,     196.4,2,     0.131,1,    0.0289,2
      22.0,2,   29.6100,2,   34.0658,2,     196.4,2,     0.131,1,    0.0289,2
      24.0,2,   29.6123,2,   34.0656,2,     196.6,2,     0.132,1,    0.0289,2
      26.0,2,   29.6115,2,   34.0657,2,     196.4,2,     0.128,1,    0.0289,2
      28.0,2,   29.6124,2,   34.0657,2,     196.8,2,     0.133,1,    0.0285,2
      30.0,2,   29.6151,2,   34.0655,2,     197.1,2,     0.129,1,    0.0285,2
      32.0,2,   29.6073,2,   34.0655,2,     197.0,2,     0.129,1,    0.0289,2
      34.0,2,   29.5973,2,   34.0658,2,     197.1,2,     0.134,1,    0.0297,2
      36.0,2,   29.5947,2,   34.0658,2,     196.8,2,     0.130,1,    0.0301,2
      38.0,2,   29.5966,2,   34.0657,2,     196.6,2,     0.132,1,    0.0301,2
      40.0,2,   29.5945,2,   34.0660,2,     197.1,2,     0.131,1,    0.0301,2
      42.0,2,   29.5932,2,   34.0660,2,     196.9,2,     0.129,1,    0.0301,2
      44.0,2,   29.5885,2,   34.0666,2,     196.9,2,     0.133,1,    0.0301,2
      46.0,2,   29.5764,2,   34.0674,2,     197.2,2,     0.131,1,    0.0305,2
      48.0,2,   29.5632,2,   34.0690,2,     197.4,2,     0.130,1,    0.0309,2
      50.0,2,   29.5465,2,   34.0714,2,     197.1,2,     0.128,1,    0.0313,2
      52.0,2,   29.5040,2,   34.0819,2,     197.5,2,     0.131,1,    0.0313,2
      54.0,2,   29.4819,2,   34.1076,2,     198.0,2,     0.131,1,    0.0317,2
      56.0,2,   29.4259,2,   34.1178,2,     197.9,2,     0.131,1,    0.0317,2
