CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00153_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/15301.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:55 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 153
CASTNO = 1
DATE = 20070414
TIME = 2327
LATITUDE = 2.5998
LONGITUDE = 91.8897
DEPTH =   4202
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   29.8700,6,   34.1091,6,     194.1,6,     0.135,1,    0.0426,2
       2.0,2,   29.8668,2,   34.1100,2,     194.1,7,     0.133,1,    0.0410,2
       4.0,2,   29.8635,2,   34.1108,7,     194.1,7,     0.132,1,    0.0394,2
       6.0,2,   29.8646,2,   34.1037,2,     194.3,7,     0.130,1,    0.0394,2
       8.0,2,   29.8824,2,   34.1186,2,     194.7,2,     0.132,1,    0.0406,2
      10.0,2,   29.8713,2,   34.1358,2,     195.2,2,     0.131,1,    0.0422,2
      12.0,2,   29.8560,2,   34.1462,2,     195.4,2,     0.130,1,    0.0430,2
      14.0,2,   29.8564,2,   34.1398,2,     195.8,2,     0.130,1,    0.0430,2
      16.0,2,   29.8543,2,   34.1425,2,     195.8,2,     0.129,1,    0.0438,2
      18.0,2,   29.8547,2,   34.1446,2,     195.8,2,     0.133,1,    0.0442,2
      20.0,2,   29.8540,2,   34.1519,2,     195.8,2,     0.132,1,    0.0446,2
      22.0,2,   29.8445,2,   34.1560,2,     196.4,2,     0.130,1,    0.0455,2
      24.0,2,   29.7987,2,   34.1492,2,     196.7,2,     0.129,1,    0.0467,2
      26.0,2,   29.7664,2,   34.1413,2,     196.5,2,     0.132,1,    0.0487,2
      28.0,2,   29.7175,2,   34.1333,2,     196.7,2,     0.132,1,    0.0511,2
      30.0,2,   29.6402,2,   34.1494,2,     197.2,2,     0.130,1,    0.0536,2
      32.0,2,   29.5765,2,   34.1658,2,     196.8,2,     0.136,1,    0.0556,2
      34.0,2,   29.5323,2,   34.1761,2,     196.9,2,     0.136,1,    0.0572,2
      36.0,2,   29.3368,2,   34.2457,2,     196.6,2,     0.139,1,    0.0584,2
      38.0,2,   29.1230,2,   34.3132,2,     195.6,2,     0.143,1,    0.0596,2
      40.0,2,   29.0500,2,   34.3194,2,     195.1,2,     0.137,1,    0.0596,2
      42.0,2,   29.0240,2,   34.3210,2,     194.1,2,     0.142,1,    0.0605,2
      44.0,2,   28.9748,2,   34.3266,2,     193.7,2,     0.145,1,    0.0617,2
      46.0,2,   28.9599,2,   34.3282,2,     193.4,2,     0.143,1,    0.0625,2
      48.0,2,   28.9567,2,   34.3276,2,     193.2,2,     0.144,1,    0.0617,2
      50.0,2,   28.9461,2,   34.3267,2,     193.3,2,     0.143,1,    0.0605,2
      52.0,2,   28.9012,2,   34.3284,2,     193.1,2,     0.146,1,    0.0588,2
      54.0,2,   28.8426,2,   34.3377,2,     193.2,2,     0.142,1,    0.0576,2
      56.0,2,   28.7391,2,   34.3528,2,     193.2,2,     0.143,1,    0.0568,2
      58.0,2,   28.5804,2,   34.3878,2,     192.9,2,     0.145,1,    0.0556,2
      60.0,2,   28.5546,2,   34.3970,2,     192.7,2,     0.148,1,    0.0536,2
      62.0,2,   28.3649,2,   34.4621,2,     193.3,2,     0.148,1,    0.0495,2
      64.0,2,   28.2663,2,   34.5171,2,     192.6,2,     0.150,1,    0.0467,2
