CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00119_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/11901.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:54 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 119
CASTNO = 1
DATE = 20070405
TIME = 0427
LATITUDE = -11.4208
LONGITUDE = 94.9990
DEPTH =   5287
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   28.4522,6,   34.0294,6,     198.4,6,     0.118,1,    0.0337,2
       2.0,2,   28.4498,2,   34.0274,2,     198.4,7,     0.124,1,    0.0345,2
       4.0,2,   28.4474,2,   34.0254,2,     198.4,7,     0.129,1,    0.0350,2
       6.0,2,   28.4460,2,   34.0231,2,     198.5,7,     0.131,1,    0.0350,2
       8.0,2,   28.4456,2,   34.0233,2,     198.7,7,     0.132,1,    0.0345,2
      10.0,2,   28.4492,2,   34.0238,2,     198.8,7,     0.131,1,    0.0350,2
      12.0,2,   28.4508,2,   34.0247,2,     198.9,2,     0.133,1,    0.0350,2
      14.0,2,   28.4542,2,   34.0299,2,     199.0,2,     0.132,1,    0.0350,2
      16.0,2,   28.4570,2,   34.0346,2,     199.0,2,     0.133,1,    0.0354,2
      18.0,2,   28.4656,2,   34.0477,2,     199.1,2,     0.134,1,    0.0362,2
      20.0,2,   28.5459,2,   34.2664,2,     199.6,2,     0.126,1,    0.0370,2
      22.0,2,   28.3493,2,   34.7169,2,     201.6,2,     0.129,1,    0.0370,2
      24.0,2,   27.4980,2,   34.6737,2,     207.5,2,     0.134,1,    0.0370,2
      26.0,2,   27.3312,2,   34.6675,2,     211.6,2,     0.129,1,    0.0370,2
      28.0,2,   27.3006,2,   34.6661,2,     212.5,2,     0.134,1,    0.0378,2
      30.0,2,   26.9792,2,   34.6574,2,     213.5,2,     0.130,1,    0.0398,2
      32.0,2,   26.5299,2,   34.6437,2,     214.8,2,     0.131,1,    0.0418,2
      34.0,2,   26.4296,2,   34.6535,2,     214.7,2,     0.133,1,    0.0422,2
      36.0,2,   26.1274,2,   34.6566,2,     213.8,2,     0.136,1,    0.0418,2
      38.0,2,   25.9324,2,   34.6490,2,     213.0,2,     0.136,1,    0.0418,2
      40.0,2,   25.7733,2,   34.6570,2,     211.9,2,     0.136,1,    0.0410,2
      42.0,2,   25.6455,2,   34.6587,2,     210.0,2,     0.135,1,    0.0402,2
      44.0,2,   25.5920,2,   34.6626,2,     209.3,2,     0.136,1,    0.0398,2
      46.0,2,   25.5345,2,   34.6683,2,     209.1,2,     0.141,1,    0.0394,2
      48.0,2,   25.2605,2,   34.6921,2,     209.0,2,     0.142,1,    0.0406,2
      50.0,2,   24.8956,2,   34.7206,2,     206.4,2,     0.144,1,    0.0434,2
      52.0,2,   24.4280,2,   34.7497,2,     201.9,2,     0.148,1,    0.0455,2
      54.0,2,   24.3715,2,   34.7525,2,     198.0,2,     0.148,1,    0.0475,2
      56.0,2,   24.2683,2,   34.7637,2,     196.1,2,     0.150,1,    0.0483,2
