CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00152_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/15201.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:55 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 152
CASTNO = 1
DATE = 20070414
TIME = 1750
LATITUDE = 2.2010
LONGITUDE = 92.0205
DEPTH =   4272
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   30.2461,6,   34.1062,6,     194.6,6,     0.132,1,    0.0410,2
       2.0,2,   30.1388,2,   34.0990,2,     194.6,7,     0.131,1,    0.0418,2
       4.0,2,   30.0314,2,   34.0917,2,     194.6,2,     0.130,1,    0.0426,2
       6.0,2,   30.0420,7,   34.0929,7,     195.2,2,     0.129,1,    0.0426,2
       8.0,2,   30.0153,2,   34.0908,2,     195.4,2,     0.127,1,    0.0430,2
      10.0,2,   30.0411,2,   34.0962,2,     195.9,2,     0.131,1,    0.0451,2
      12.0,2,   29.8695,2,   34.0920,2,     196.0,2,     0.131,1,    0.0471,2
      14.0,2,   29.8581,2,   34.0946,2,     196.4,2,     0.132,1,    0.0483,2
      16.0,2,   29.8561,2,   34.0960,2,     196.6,2,     0.133,1,    0.0479,2
      18.0,2,   29.8560,2,   34.0974,2,     196.5,2,     0.132,1,    0.0471,2
      20.0,2,   29.8542,2,   34.0996,2,     196.7,2,     0.133,1,    0.0467,2
      22.0,2,   29.8450,2,   34.0991,2,     196.3,2,     0.130,1,    0.0463,2
      24.0,2,   29.8405,2,   34.1010,2,     196.9,2,     0.130,1,    0.0467,2
      26.0,2,   29.8402,2,   34.1022,2,     197.1,2,     0.130,1,    0.0467,2
      28.0,2,   29.8363,2,   34.1031,2,     197.4,2,     0.132,1,    0.0471,2
      30.0,2,   29.8279,2,   34.1037,2,     197.2,2,     0.136,1,    0.0475,2
      32.0,2,   29.8066,2,   34.1063,2,     197.2,2,     0.129,1,    0.0479,2
      34.0,2,   29.7856,2,   34.1091,2,     197.4,2,     0.133,1,    0.0487,2
      36.0,2,   29.7754,2,   34.1135,2,     197.5,2,     0.137,1,    0.0499,2
      38.0,2,   29.7688,2,   34.1214,2,     197.1,2,     0.132,1,    0.0511,2
      40.0,2,   29.7355,2,   34.1341,2,     196.9,2,     0.129,1,    0.0532,2
      42.0,2,   29.6115,2,   34.1931,2,     197.5,2,     0.135,1,    0.0556,2
      44.0,2,   29.5533,2,   34.2586,2,     196.7,2,     0.132,1,    0.0572,2
      46.0,2,   29.4673,2,   34.3093,2,     196.4,2,     0.134,1,    0.0584,2
      48.0,2,   29.3532,2,   34.3114,2,     195.7,2,     0.136,1,    0.0596,2
      50.0,2,   29.2881,2,   34.3096,2,     194.9,2,     0.137,1,    0.0609,2
      52.0,2,   29.2554,2,   34.3078,2,     194.7,2,     0.136,1,    0.0621,2
      54.0,2,   29.2252,2,   34.3042,2,     194.3,2,     0.134,1,    0.0633,2
      56.0,2,   29.1980,2,   34.3007,2,     194.3,2,     0.135,1,    0.0649,2
      58.0,2,   29.1681,2,   34.2959,2,     194.3,2,     0.136,1,    0.0649,2
      60.0,2,   29.1576,2,   34.2931,2,     194.0,2,     0.140,1,    0.0641,2
      62.0,2,   29.1464,2,   34.2909,2,     194.1,2,     0.138,1,    0.0629,2
