CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00182_00001_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/18201.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:56 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 182
CASTNO = 1
DATE = 20070422
TIME = 2220
LATITUDE = 9.8270
LONGITUDE = 86.7823
DEPTH =   3516
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   30.3514,6,   33.5270,6,     194.7,6,     0.130,1, -999.0000,9
       2.0,2,   30.3557,2,   33.5259,2,     194.8,7,     0.131,1, -999.0000,9
       4.0,2,   30.3599,2,   33.5248,2,     194.8,7,     0.132,1,    0.0337,2
       6.0,2,   30.3601,2,   33.5247,2,     195.0,2,     0.131,1,    0.0325,2
       8.0,2,   30.3619,2,   33.5248,2,     195.7,2,     0.127,1,    0.0325,2
      10.0,2,   30.3504,2,   33.5240,2,     196.2,2,     0.135,1,    0.0325,2
      12.0,2,   30.2627,2,   33.5153,2,     196.3,2,     0.131,1,    0.0325,2
      14.0,2,   29.8869,2,   33.4913,2,     196.4,2,     0.128,1,    0.0317,2
      16.0,2,   29.7485,2,   33.4866,2,     195.7,2,     0.134,1,    0.0305,2
      18.0,2,   29.7192,2,   33.4903,2,     195.7,2,     0.129,1,    0.0301,2
      20.0,2,   29.7063,2,   33.4971,2,     195.3,2,     0.128,1,    0.0305,2
      22.0,2,   29.6955,2,   33.5085,2,     195.7,2,     0.127,1,    0.0313,2
      24.0,2,   29.6632,2,   33.5271,2,     195.6,2,     0.132,1,    0.0317,2
      26.0,2,   29.6085,2,   33.5572,2,     195.6,2,     0.131,1,    0.0313,2
      28.0,2,   29.5992,2,   33.5633,2,     195.7,2,     0.129,1,    0.0309,2
      30.0,2,   29.5794,2,   33.5659,2,     196.2,2,     0.132,1,    0.0309,2
      32.0,2,   29.5571,2,   33.5661,2,     195.9,2,     0.134,1,    0.0313,2
      34.0,2,   29.5406,2,   33.5800,2,     195.7,2,     0.133,1,    0.0321,2
      36.0,2,   29.5006,2,   33.7389,2,     196.1,2,     0.133,1,    0.0341,2
      38.0,2,   29.5013,2,   33.9259,2,     197.6,2,     0.131,1,    0.0350,2
      40.0,2,   29.4480,2,   34.1791,2,     198.6,2,     0.133,1,    0.0345,2
      42.0,2,   28.9640,2,   34.1633,2,     199.8,2,     0.140,1,    0.0337,2
      44.0,2,   28.5593,2,   34.0743,2,     198.6,2,     0.138,1,    0.0329,2
      46.0,2,   28.4257,2,   34.0380,2,     196.8,2,     0.141,1,    0.0333,2
      48.0,2,   28.4224,2,   34.0833,2,     196.7,2,     0.143,1,    0.0341,2
      50.0,2,   28.4268,2,   34.2161,2,     196.2,2,     0.139,1,    0.0333,2
      52.0,2,   28.4702,2,   34.2768,2,     194.9,2,     0.139,1,    0.0321,2
      54.0,2,   28.5934,2,   34.3913,2,     194.5,2,     0.145,1,    0.0321,2
      56.0,2,   28.6281,2,   34.4170,2,     195.2,2,     0.139,1,    0.0325,2
