CTD,20171109CCHSIO
# SHIP: R/V Roger Revelle
# Cruise: I09N; CLIVAR
# DATES: 20070322 - 20070501
# Region: East Indian Ocean
# Chief Scientist: Janet Sprintall
# CTDO: Who - James Swift,Janet Sprintall; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 660 nm 0.25m pathlength, SN:327
# CDOM Fluorometer : Who - Norm Nelson-UCSB ; Status - final 
#        Instrument: Wetlabs CDOM Fluorometer; Ex 370 nm, Em 460 nm;  SN:FLCDRTD-428
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RR20070322
#
# The CTD data included in these files have been made available
# for public use by the PI(s) listed above.  Please see the
# on-line data history for this cruise at http://cchdo.ucsd.edu.
# Following American Geophysical Union recommendations, the data
# should be cited as: "data provider(s), cruise name or cruise ID,
# data file name(s), CLIVAR and Carbon Hydrographic Data Office,
# La Jolla, CA, USA, and data file date." For further information,
# please contact one of the parties listed above or cchdo@ucsd.edu.
# Users are also requested to acknowledge the PI(s) in publications
# resulting from use of these data.
#
# DATE_UNITS = YYYYMMDD
# TIME_UNITS = HHMM
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# SECT_ID: changed header SECT to SECT_ID
# SECT_ID: changed value from I9N to I09N to match CCHDO collection
# Parameters removed from Exchange file: TRANSM,TRANSM_FLAG_W
# CTDCDOMFRAW_FLAG_W: Changed parameter name from FLUORM_FLAG_W to CTDCDOMFRAW_FLAG_W
# CTDCDOMFRAW: Changed parameter name from FLUORM to CTDCDOMFRAW
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# Previous file name: i9n_00097_00002_ct1.csv 
# CTD,20070814WHPOSIOSCD - Previous Time Stamp 
#    Software Version: CTD_Exchange_Encode_v2.0(CCHDO/Diggs)
#    SUMFILE_NAME:     i09n_33RR20070322su.txt
#    SUMFILE_MOD_DATE: Tue Aug 14 12:54:02 2007
#    CTDFILE_NAME:     NEWCTD/09702.ctd
#    CTDFILE_MOD_DATE: Tue Aug 14 20:51:54 2007
#    DEPTH_TYPE      : UNC
#    EVENT_CODE      : BO
NUMBER_HEADERS = 10
EXPOCODE = 33RR20070322
SECT_ID = I09N
STNNBR = 97
CASTNO = 2
DATE = 20070329
TIME = 0243
LATITUDE = -23.5593
LONGITUDE = 95.0058
DEPTH =   5172
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDCDOMFRAW,CTDCDOMFRAW_FLAG_W,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,/METER,
       0.0,6,   23.7017,6,   35.6902,6,     213.9,6,     0.126,1, -999.0000,9
       2.0,2,   23.7034,2,   35.6862,2,     213.9,7,     0.130,1, -999.0000,9
       4.0,2,   23.7051,2,   35.6822,2,     213.9,7,     0.133,1, -999.0000,9
       6.0,2,   23.7045,2,   35.6895,2,     213.9,7,     0.129,1,    0.0261,2
       8.0,2,   23.7002,2,   35.6947,2,     213.9,7,     0.131,1,    0.0257,2
      10.0,2,   23.7005,2,   35.6959,2,     214.0,7,     0.132,1,    0.0257,2
      12.0,2,   23.7002,2,   35.6962,2,     213.9,7,     0.128,1,    0.0257,2
      14.0,2,   23.7004,2,   35.6963,2,     213.9,7,     0.131,1,    0.0257,2
      16.0,2,   23.7018,2,   35.6962,2,     214.0,7,     0.131,1,    0.0257,2
      18.0,2,   23.7012,2,   35.6964,2,     214.1,7,     0.124,1,    0.0257,2
      20.0,2,   23.7008,2,   35.6965,2,     214.2,7,     0.129,1,    0.0257,2
      22.0,2,   23.7011,2,   35.6963,2,     214.3,7,     0.127,1,    0.0261,2
      24.0,2,   23.7012,2,   35.6967,2,     214.4,7,     0.128,1,    0.0257,2
      26.0,2,   23.7014,2,   35.6967,2,     214.3,7,     0.128,1,    0.0257,2
      28.0,2,   23.7021,2,   35.6964,2,     214.4,7,     0.128,1,    0.0257,2
      30.0,2,   23.7011,2,   35.6967,2,     214.5,2,     0.125,1,    0.0253,2
      32.0,2,   23.7011,2,   35.6967,2,     214.6,7,     0.125,1,    0.0257,2
      34.0,2,   23.7014,2,   35.6966,2,     214.7,2,     0.133,1,    0.0257,2
      36.0,2,   23.7020,2,   35.6969,2,     214.8,2,     0.137,1,    0.0257,2
      38.0,2,   23.7021,2,   35.6967,2,     215.2,7,     0.130,1,    0.0257,2
      40.0,2,   23.7028,2,   35.6967,2,     215.0,7,     0.131,1,    0.0257,2
      42.0,2,   23.7033,2,   35.6966,2,     214.9,2,     0.131,1,    0.0257,2
      44.0,2,   23.7031,2,   35.6968,2,     215.0,2,     0.129,1,    0.0257,2
      46.0,2,   23.7032,2,   35.6966,2,     215.3,2,     0.131,1,    0.0257,2
      48.0,2,   23.7037,2,   35.6969,2,     215.3,2,     0.130,1,    0.0253,2
      50.0,2,   23.7044,2,   35.6967,2,     215.2,2,     0.129,1,    0.0253,2
      52.0,2,   23.7047,2,   35.6966,2,     215.0,2,     0.126,1,    0.0253,2
      54.0,2,   23.7046,2,   35.6968,2,     215.5,2,     0.125,1,    0.0257,2
      56.0,2,   23.7053,2,   35.6967,2,     215.3,2,     0.129,1,    0.0257,2
